@relation 'data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-100,102,106,109,113'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
11,1,0,1,2,8,9,2671431,5342854,21371398,5,0,0,3.24662,0.569278,2,10,1,3,7,2,10.2534,89.7349,0.011625,155,0,2,1,4,0,0,1,0,4,0,6,2,3,7,0,3,2,1,0,1,0,0,1,0,0,2,1,9,1,1,0,clean
1,2,0,0,4,2,5,231651,463299,11773507,2,1,2,10.7699,0,2,4,2,2,2,10,84.6018,3.36283,12.0354,37,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,4,1,0,1,0,0,0,1,0,1,0,0,1,0,0,clean
7,0,0,0,7,3,4,0,0,0,7,0,4,10.557,0,2,3,3,2,2,8,71.9198,26.0172,2.06304,125,0,0,1,5,2,0,2,0,2,2,2,0,2,2,1,2,1,2,1,3,0,0,0,4,0,0,0,6,0,0,0,clean
256,19,10,5,208,41,54,527,1960,6869269,62,0,0,19.2606,0,3,3,2,2,1,12,0.015903,99.9604,0.023692,191,1,40.3684,4,2,7,12,11,21,64,34,87,78,77,55,22,109,119,52,33,39,0,0,0,50,1,5,12,246,6,2,0,buggy
1,0,0,0,0,1,2,7251158,14502315,15608639,1,0,3,1.11057,0.8895,0,2,1,1,5,5,99.9426,0,0.057431,10,0,20,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,clean
134,4,6,7,81,67,96,1017,2018,0,21,31,79,44.3982,0,2,11,1,5,6,3,0.10249,99.8947,0.002781,1986,1,270,1,9,4,4,6,12,44,14,46,31,49,32,8,47,51,19,10,18,0,0,0,26,0,0,1,134,0,2,0,clean
69,2,3,4,42,67,96,831,3563,41885,12,16,40,20.6463,0,5,5,2,8,4,4,47.8172,52.0287,0.154109,1018,1,136.5,1,5,2,2,3,6,22,8,24,16,25,17,4,24,27,10,6,9,0,0,0,13,0,0,1,69,0,1,0,clean
134,4,6,7,81,67,96,1462,1918,29902,21,31,79,65.9026,7.3823,3,27,4,15,6,3,0.10249,99.8947,0.002781,1986,1,270,1,9,4,4,6,12,44,14,46,31,49,32,8,47,51,19,10,18,0,0,0,26,0,0,1,134,0,2,0,clean
1,1,1,0,1,1,3,547304,1094588,4378595,2,0,5,1.00817,0,1,2,1,3,5,4,95,0,5,28,50,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,clean
4,1,1,2,6,6,12,1087184,2174335,1754,3,3,14,37.3,0,2,3,2,2,0,2,3.86659,96.1334,0,125,0,2,1,2,0,1,1,0,1,2,1,2,2,1,1,2,3,2,3,2,0,0,1,1,0,1,1,4,1,1,0,clean
31,13,4,4,36,5,11,463886,926738,0,25,12,41,32.9668,0,2,2,1,1,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
31,13,4,4,36,5,11,218748,437274,2391,25,12,41,15.5196,0,2,3,1,2,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
31,13,4,4,36,5,11,118734,467387,449910,25,12,41,10.0754,0,2,4,2,2,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
31,13,4,4,36,5,11,383050,765963,0,25,12,41,50.9165,0,2,4,1,2,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
31,13,4,4,36,5,11,31043,124037,143,25,12,41,46.3901,0,2,5,2,4,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
31,13,4,4,36,5,11,2302,17729,171431,25,12,41,16.5213,0,4,7,5,6,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
31,13,4,4,36,5,11,93416,186645,5474421,25,12,41,17.5091,0,3,5,1,2,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
36,17,5,4,38,9,15,505,646,76723,24,0,1,18.3057,0,4,6,2,3,9,4,26.1022,73.7855,0.11238,614,3,47.5,4,11,1,2,3,4,13,7,8,12,13,6,7,14,24,14,12,14,0,0,1,9,2,2,3,33,3,1,0,clean
4,1,1,2,6,6,12,344,7043,304257,3,3,14,20.0777,0,2,2,6,7,0,2,3.86659,96.1334,0,125,0,2,1,2,0,1,1,0,1,2,1,2,2,1,1,2,3,2,3,2,0,0,1,1,0,1,1,4,1,1,0,clean
17,1,0,0,19,4,11,213976,213997,6842,10,2,8,16.3781,0,2,2,2,4,3,4,9.12529,57.7834,33.0913,231,2,345.778,5,6,0,0,0,0,4,4,7,4,5,6,3,6,9,5,4,2,0,0,0,1,1,2,1,15,3,0,0,buggy
1,0,0,1,1,3,3,261091,1044352,915499,2,0,3,5.97083,0,2,3,3,2,1,4,89.0845,9.6831,1.23239,7,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,buggy
18,5,0,1,13,9,15,0,0,0,13,7,12,12.3087,3.82275,2,6,2,2,0,3,0.608108,99.3884,0.003465,454,6,16,1,7,0,0,1,1,5,7,5,5,6,4,4,8,6,6,6,1,0,0,0,2,1,2,2,17,3,1,0,clean
18,5,0,1,13,9,15,15,18,24,13,7,12,3.00204,0.9221,2,4,2,2,0,3,0.608108,99.3884,0.003465,454,6,16,1,7,0,0,1,1,5,7,5,5,6,4,4,8,6,6,6,1,0,0,0,2,1,2,2,17,3,1,0,clean
5,4,0,0,4,4,4,1180235,1324475,659756,5,0,2,11.4231,0,2,2,4,2,0,6,0.587283,98.8314,0.581291,80,14,5,4,4,0,0,0,0,2,1,1,1,1,2,3,0,4,2,1,1,0,0,0,0,0,1,0,4,1,0,0,clean
12,2,0,0,8,4,7,5670229,5670229,14,9,4,19,21.4666,0,1,2,0,2,2,3,99.9903,0.009591,0.00009,50,20,20.75,235,2,0,0,1,2,4,2,6,1,4,4,1,4,6,2,0,2,0,0,0,3,0,1,2,10,1,0,0,clean
1,1,0,2,1,1,3,4,14,7,6,0,0,2.6533,2.83567,0,1,1,1,1,17,88.4319,4.88432,6.6838,52,0,0,1,3,0,0,0,0,1,1,2,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,2,1,0,clean
1,1,0,2,1,1,3,0,0,12,6,0,0,5.37362,0.133,1,4,1,2,1,17,88.4319,4.88432,6.6838,52,0,0,1,3,0,0,0,0,1,1,2,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,2,1,0,clean
15,9,4,3,25,4,11,0,0,0,19,8,23,4.75062,0,4,3,1,2,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
1,1,0,2,1,1,3,0,0,0,6,0,0,3.07137,0,2,6,1,3,1,17,88.4319,4.88432,6.6838,52,0,0,1,3,0,0,0,0,1,1,2,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,0,2,2,1,0,clean
15,9,4,3,25,4,11,41,36,0,19,8,23,1.61465,0,7,5,1,6,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
15,9,4,3,25,4,11,14,0,0,19,8,23,58.6821,0,2,2,1,2,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
18,5,0,1,13,9,15,0,0,0,13,7,12,2.93593,0,0,2,1,1,0,3,0.608108,99.3884,0.003465,454,6,16,1,7,0,0,1,1,5,7,5,5,6,4,4,8,6,6,6,1,0,0,0,2,1,2,2,17,3,1,0,clean
18,5,0,1,13,9,15,304,183,0,13,7,12,134.494,39.4925,2,21,9,15,0,3,0.608108,99.3884,0.003465,454,6,16,1,7,0,0,1,1,5,7,5,5,6,4,4,8,6,6,6,1,0,0,0,2,1,2,2,17,3,1,0,clean
25,6,5,4,31,10,27,40022,49217,1561933,12,0,0,14.2881,0,2,4,1,2,8,7,1.41335,49.3398,49.2468,530,57,52,4,8,1,1,2,1,8,4,6,9,9,3,2,13,20,9,8,9,0,0,0,5,1,1,1,24,1,0,1,clean
225,260,13,10,299,29,49,76,79,227,376,0,0,46.2689,0,3,16,1,7,7,3,0.023389,99.9765,0.000119,4991,4,3747,32,50,6,8,10,20,35,38,57,89,44,44,27,104,379,57,54,100,0,0,0,36,0,0,5,222,0,2,0,clean
225,260,13,10,299,29,49,0,0,0,376,0,0,25.3074,0,0,2,1,1,7,3,0.023389,99.9765,0.000119,4991,4,3747,32,50,6,8,10,20,35,38,57,89,44,44,27,104,379,57,54,100,0,0,0,36,0,0,5,222,0,2,0,clean
225,260,13,10,299,29,49,487539,1687234,8120858,376,0,0,24.0064,5.70933,2,5,2,3,7,3,0.023389,99.9765,0.000119,4991,4,3747,32,50,6,8,10,20,35,38,57,89,44,44,27,104,379,57,54,100,0,0,0,36,0,0,5,222,0,2,0,clean
15,9,4,3,25,4,11,0,0,0,19,8,23,1.20259,0,3,3,1,3,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
15,9,4,3,25,4,11,157,297,768,19,8,23,3.08789,0.569848,4,5,1,5,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
24,0,0,0,18,4,8,1549740,1719420,0,10,0,0,9.51209,0,2,2,1,1,0,4,0.048076,99.937,0.01497,37,0,10.6667,1,1,0,0,0,0,11,1,6,5,11,5,2,6,8,4,3,3,0,0,0,0,0,0,0,23,0,0,0,buggy
15,9,4,3,25,4,11,15,30,173,19,8,23,4.55946,1.00194,6,8,4,11,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
15,9,4,3,25,4,11,0,0,44,19,8,23,52.9262,0,2,2,2,3,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
15,9,4,3,25,4,11,86296,172525,1379648,19,8,23,1.89432,0.287306,2,3,1,4,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
8,3,2,0,6,4,5,310,307,0,7,4,10,10.0958,6.93691,2,4,1,3,5,8,46.4041,39.3836,14.2123,60,0,0,1,2,0,0,1,0,3,1,3,0,3,1,1,3,4,4,1,2,0,0,1,0,1,0,0,6,0,0,0,buggy
8,3,2,0,6,4,5,49962,799232,1618366,7,4,10,16.6748,9.84865,2,5,4,5,5,8,46.4041,39.3836,14.2123,120,0,0,1,3,0,0,1,0,3,1,3,0,3,1,1,3,4,4,1,2,0,0,1,0,1,0,0,6,0,0,0,clean
24,0,0,0,13,9,11,1351202,5331556,4574484,6,2,15,24.146,0,2,2,1,2,5,4,61.7595,37.2644,0.976144,323,0,0.666667,6,5,1,0,0,1,7,3,11,3,9,8,1,6,5,3,3,3,0,0,0,1,0,0,0,24,1,0,0,clean
65,2,2,2,61,12,29,12,30,2524,27,5,19,7.87366,0,2,4,3,5,5,6,19.5351,47.9116,32.5532,1048,12,1052.67,29,17,3,3,2,3,23,8,22,13,27,12,5,22,30,14,9,15,0,0,0,10,0,0,2,63,1,1,0,clean
59,2,2,1,55,11,28,36,46,72,25,1,9,6.24414,0,3,3,5,4,7,3,40.3308,21.3669,38.3023,945,18,1056,34,15,3,2,1,2,21,7,20,11,25,11,4,20,28,12,7,13,0,0,0,8,0,0,2,57,1,0,0,clean
23,43,1,0,21,16,27,2979671,2979698,448299,48,1,42,43.0645,0,3,3,2,2,3,2,49.2189,50.7811,0,411,0,6,3,4,0,0,1,2,0,4,9,11,1,3,1,18,47,9,5,4,0,0,0,3,0,0,1,23,0,0,0,clean
150,10,1,2,107,14,15,111417,106373,0,109,39,111,29.2574,0,3,2,1,2,7,18,20.2559,77.0599,2.68414,1107,5,0.5,1,38,0,0,1,0,58,11,57,35,64,67,4,26,75,8,24,11,0,1,0,2,1,7,6,145,9,0,0,buggy
81,3,1,1,67,15,20,10960,44389,551254,46,13,37,20.4441,0,2,2,2,2,6,8,8.39087,90.714,0.895162,626,2,221.167,6,16,4,0,2,1,33,5,28,18,34,30,3,19,39,9,11,13,0,0,0,8,0,2,2,79,3,0,0,buggy
129,9,7,3,148,23,48,0,0,0,55,48,95,37.887,0,2,6,1,3,0,3,0.271952,99.7208,0.007288,2053,2,72,4,26,6,4,6,7,46,26,30,30,57,16,14,46,73,33,30,30,0,0,0,24,1,2,6,122,3,0,0,clean
129,9,7,3,148,23,48,91,898,3529,55,48,95,22.9314,0,4,3,6,8,0,3,0.271952,99.7208,0.007288,2053,2,72,4,26,6,4,6,7,46,26,30,30,57,16,14,46,73,33,30,30,0,0,0,24,1,2,6,122,3,0,0,clean
129,9,7,3,148,23,48,0,0,0,55,48,95,12.6077,0,2,2,1,3,0,3,0.271952,99.7208,0.007288,2053,2,72,4,26,6,4,6,7,46,26,30,30,57,16,14,46,73,33,30,30,0,0,0,24,1,2,6,122,3,0,0,clean
74,2,3,2,69,11,27,20,239,52116,31,2,11,9.89947,0,3,2,5,7,7,4,28.7088,23.5452,47.7461,1179,6,1320,42,19,4,2,2,3,26,9,25,14,31,14,5,25,36,15,9,16,0,0,0,10,0,1,3,72,1,1,0,clean
7,0,0,0,5,2,6,65,58,0,3,4,4,12.6185,6.50782,3,6,2,4,4,6,69.5938,22.393,8.01317,95,0,0,1,2,0,0,0,0,2,2,1,1,4,1,0,1,4,0,2,0,0,0,0,0,0,0,0,6,0,0,0,clean
7,0,0,0,5,2,6,25775,51463,9723120,3,4,4,2.10586,1.11961,2,5,1,5,4,6,69.5938,22.393,8.01317,95,0,0,1,2,0,0,0,0,2,2,1,1,4,1,0,1,4,0,2,0,0,0,0,0,0,0,0,6,0,0,0,clean
66,2044,21,20,95,21,49,2448522,808842,1220,2075,16,1492,41.5851,0,0,2,1,1,4,172,0.062526,99.934,0.003467,9526,35,1496,30,12,6,3,1,5,27,11,15,16,29,8,10,22,2113,25,21,21,0,0,0,14,0,0,4,64,0,3,0,clean
9,6,2,1,10,3,7,0,0,0,9,11,44,10.4998,0,2,6,1,3,1,2,6.31496,93.685,0,195,31,1,1,6,1,0,0,1,2,5,2,3,5,2,3,3,6,2,4,7,0,0,0,2,2,1,2,7,3,1,0,clean
66,2044,21,20,95,21,49,14243242,14015610,0,2075,16,1492,93.4023,0,2,3,1,2,4,172,0.062526,99.934,0.003467,9526,35,1496,30,12,6,3,1,5,27,11,15,16,29,8,10,22,2113,25,21,21,0,0,0,14,0,0,4,64,0,3,0,clean
9,6,2,1,10,3,7,38,75,101,9,11,44,6.3051,0,2,8,1,4,1,2,6.31496,93.685,0,195,31,1,1,6,1,0,0,1,2,5,2,3,5,2,3,3,6,2,4,7,0,0,0,2,2,1,2,7,3,1,0,clean
3,3,0,0,1,2,2,30,60,80,5,1,6,0.671854,0,0,1,1,1,0,7,36.8545,37.3239,25.8216,68,0,0,1,3,1,0,0,0,1,1,1,0,2,0,1,1,4,1,0,0,0,0,0,1,0,0,0,4,0,1,0,clean
3,3,0,0,1,2,2,17,14,0,5,1,6,1.63696,1.25888,1,3,1,2,0,7,36.8545,37.3239,25.8216,68,0,0,1,3,1,0,0,0,1,1,1,0,2,0,1,1,4,1,0,0,0,0,0,1,0,0,0,4,0,1,0,clean
3,3,0,0,1,2,2,172914,691655,870281,5,1,6,1.65522,1.49844,2,3,2,2,0,7,36.8545,37.3239,25.8216,68,0,0,1,3,1,0,0,0,1,1,1,0,2,0,1,1,4,1,0,0,0,0,0,1,0,0,0,4,0,1,0,clean
6,4,3,1,20,1,8,2657,2657,243697,9,0,0,40.399,0,2,6,1,4,5,12,75.894,23.6858,0.420217,108,43,36,1,3,0,0,0,0,2,3,2,0,3,1,2,1,10,6,7,5,0,0,0,0,0,1,2,4,1,0,0,buggy
12,5,2,1,10,2,6,0,0,367,11,0,0,3.73962,0,2,4,1,3,5,3,0.805882,99.1704,0.023691,257,0,141,2,6,1,0,1,0,7,3,2,1,7,2,3,2,12,2,1,2,0,0,2,1,1,1,1,9,1,0,0,clean
112,1165,52,50,129,45,74,1236088,1236089,955,1263,0,0,36.9539,0,2,4,3,3,2,22,0.142912,99.7804,0.076707,4178,11,1293.64,27,8,3,4,8,17,7,20,22,62,10,18,13,71,1272,24,23,77,0,0,0,32,0,0,2,110,0,0,0,buggy
107,23,9,8,201,8,25,94721,94821,27420,67,0,0,76.8897,0,3,18,3,9,3,3,0.405183,99.5796,0.015192,2612,0,730.5,2,32,5,5,6,6,30,22,27,31,30,12,22,47,109,54,38,40,0,1,2,18,3,1,3,103,4,1,0,clean
25,4,3,2,23,6,14,2408479,2410266,1124601,16,3,10,9.08083,0,2,3,2,2,15,10,14.1696,85.1202,0.710215,444,0,21,7,10,1,1,0,2,8,3,8,8,11,4,2,11,10,8,6,8,1,1,0,3,1,2,3,22,2,0,1,clean
27,2,4,4,38,7,20,427,857,3202,19,15,29,5.0446,0,2,3,1,3,17,3,1.82577,98.161,0.013254,471,4,17,2,11,3,1,1,1,6,9,6,8,10,2,6,12,22,8,8,10,0,1,1,4,0,0,3,26,0,3,0,clean
15,0,0,0,24,7,11,99319,194210,0,11,0,0,30.5688,0,2,2,1,2,9,4,0.200034,99.7998,0.000191,287,30,1020,64,8,1,1,1,1,7,2,3,4,8,1,1,6,8,4,4,8,0,0,0,4,0,0,1,15,0,1,0,clean
4,2,1,0,2,2,4,330857,315092,0,5,0,8,14.9335,0,3,2,2,3,3,2,88.1681,11.7856,0.046339,56,0,2,1,2,0,0,0,0,0,2,2,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,2,2,0,0,0,clean
4,2,1,0,2,2,4,88420,0,0,5,0,8,37.042,0,2,2,2,2,3,2,88.1681,11.7856,0.046339,56,0,2,1,2,0,0,0,0,0,2,2,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,2,2,0,0,0,clean
6,0,1,0,0,1,2,0,0,0,8,0,2,8.13289,0,0,2,1,1,6,2,99.0239,0.867679,0.10846,85,0,0,1,7,2,0,0,0,1,4,0,1,1,0,4,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,1,clean
6,0,1,0,0,1,2,0,1,0,8,0,2,8.61466,0,0,2,1,1,6,2,99.0239,0.867679,0.10846,85,0,0,1,7,2,0,0,0,1,4,0,1,1,0,4,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,1,clean
23,0,1,1,20,13,20,278,7128,172958,10,4,15,22.983,0,2,2,2,3,2,4,19.7779,77.9039,2.31818,369,29,65.4,6,6,1,1,1,1,8,5,6,5,9,3,3,8,12,5,4,2,0,0,0,3,0,0,0,23,0,0,0,clean
6,0,1,0,0,1,2,0,0,0,8,0,2,11.0353,0,0,2,1,1,6,2,99.0239,0.867679,0.10846,85,0,0,1,7,2,0,0,0,1,4,0,1,1,0,4,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,1,clean
29,1,1,2,25,16,24,5840,44387,1471300,12,5,19,15.2086,0,6,7,8,7,2,5,1.94248,95.1598,2.89772,455,36,81.75,8,7,1,2,2,1,10,6,7,6,11,4,4,9,15,7,5,3,0,0,0,4,0,1,0,28,1,0,0,clean
6,0,1,0,0,1,2,62,62,2,8,0,2,16.1028,0,2,2,1,2,6,2,99.0239,0.867679,0.10846,85,0,0,1,7,2,0,0,0,1,4,0,1,1,0,4,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,1,clean
6,0,1,0,0,1,2,0,1,1,8,0,2,16.3697,0,0,2,1,1,6,2,99.0239,0.867679,0.10846,85,0,0,1,7,2,0,0,0,1,4,0,1,1,0,4,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,1,clean
6,0,1,0,0,1,2,0,0,0,8,0,2,12.9616,0,0,2,1,1,6,2,99.0239,0.867679,0.10846,85,0,0,1,7,2,0,0,0,1,4,0,1,1,0,4,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,1,clean
6,0,1,0,0,1,2,0,0,0,8,0,2,3.81652,0,0,2,1,1,6,2,99.0239,0.867679,0.10846,85,0,0,1,7,2,0,0,0,1,4,0,1,1,0,4,1,0,0,1,1,0,0,0,1,1,0,0,6,0,0,1,clean
97,13,10,9,139,20,40,2932190,2932190,608,53,4,23,31.3779,0,3,4,2,2,1,2,4.86671,95.1333,0,1810,4,196.333,4,19,4,5,7,5,20,21,29,29,29,19,11,42,81,34,32,25,0,0,0,21,0,0,4,96,0,3,0,clean
25,0,3,2,35,6,14,1691056,1692327,49315,19,3,10,20.9994,0,2,2,1,1,15,7,23.4902,74.2367,2.27315,309,6,347.667,26,8,2,2,1,1,8,6,7,5,9,3,6,8,21,7,5,7,0,0,0,5,0,0,1,24,0,0,0,buggy
5,135,1,1,5,4,11,30,0,0,138,7,642,22.282,5.66344,3,14,4,11,1,20,11.191,84.5843,4.22472,1044,20,1,1,2,0,0,1,0,2,1,2,1,0,1,2,3,138,2,0,1,0,0,0,2,0,0,0,5,0,0,0,clean
9,2,2,1,8,7,9,3385431,3385429,13,6,8,47,21.155,0,2,3,2,3,1,4,4.22411,95.7624,0.013443,182,59,19,1,5,1,1,1,0,3,0,4,2,3,3,0,4,5,4,2,2,0,0,0,4,0,0,1,8,0,0,0,clean
23,9,4,3,35,8,15,2501022,5002044,0,18,4,11,34.4738,0,2,3,1,1,1,5,3.62973,96.0269,0.343353,168,23,8.4,2,3,4,2,0,2,11,4,7,5,10,4,7,6,23,12,9,9,0,2,0,5,1,1,5,21,3,1,1,buggy
97,13,10,9,139,20,42,498,824,0,53,4,23,30.8206,0,2,4,2,3,1,2,4.86671,95.1333,0,1358,4,147.25,4,14,4,5,7,5,20,21,29,29,29,19,11,42,81,34,32,25,0,0,0,21,0,0,4,96,0,3,0,clean
108,819,39,38,132,40,67,2470076,2470076,67732,900,1,7,51.4693,0,2,5,1,3,2,16,1.56005,98.3863,0.053695,3212,9,926.188,20,9,3,5,8,14,11,20,24,52,16,18,13,62,915,27,25,61,0,0,0,29,0,0,2,106,0,1,0,buggy
42,27,8,9,42,8,16,0,0,0,40,0,0,4.11841,0,2,3,1,2,34,2,1.11072,98.8804,0.008842,966,3,50,2,31,4,1,2,6,11,4,26,15,12,26,2,16,35,15,17,19,1,0,0,12,6,8,6,36,12,0,2,clean
129,75,11,10,179,22,43,1818005,1861233,705711,134,3,17,135.216,8.00175,3,16,7,7,3,2,3.65588,96.3441,0.00003,2605,4,1084,11,27,5,6,8,9,24,26,36,44,33,25,15,58,156,40,37,44,0,0,0,25,0,0,4,127,0,3,0,clean
42,27,8,9,42,8,16,0,0,0,40,0,0,7.96464,0,2,4,1,2,34,2,1.11072,98.8804,0.008842,966,3,50,2,31,4,1,2,6,11,4,26,15,12,26,2,16,35,15,17,19,1,0,0,12,6,8,6,36,12,0,2,clean
97,13,10,9,139,20,42,152,759,256299,53,4,23,38.3698,0,9,14,18,28,1,2,4.86671,95.1333,0,1358,4,147.25,4,14,4,5,7,5,20,21,29,29,29,19,11,42,81,34,32,25,0,0,0,21,0,0,4,96,0,3,0,clean
42,27,8,9,42,8,16,8786,17192,528,40,0,0,2.83088,0,2,3,1,2,34,2,1.11072,98.8804,0.008842,966,3,50,2,31,4,1,2,6,11,4,26,15,12,26,2,16,35,15,17,19,1,0,0,12,6,8,6,36,12,0,2,clean
113,225,17,16,149,29,50,17162,65311,178494,293,1,8,152.029,0.020816,5,8,8,10,2,5,6.06681,92.8816,1.05155,2380,5,959.818,12,20,4,4,6,8,23,22,29,41,29,19,14,52,301,32,29,45,0,0,0,20,0,1,3,111,0,2,0,buggy
42,27,8,9,42,8,16,840,767,0,40,0,0,10.4435,3.12793,3,8,1,3,34,2,1.11072,98.8804,0.008842,966,3,50,2,31,4,1,2,6,11,4,26,15,12,26,2,16,35,15,17,19,1,0,0,12,6,8,6,36,12,0,2,clean
97,13,10,9,139,20,40,3,3,0,53,4,23,55.2991,0,4,10,2,5,1,2,4.86671,95.1333,0,1810,4,196.333,4,19,4,5,7,5,20,21,29,29,29,19,11,42,81,34,32,25,0,0,0,21,0,0,4,96,0,3,0,clean
97,13,10,9,139,20,42,11187,35247,30246,53,4,23,52.3608,0,8,7,19,17,1,2,4.86671,95.1333,0,1086,4,117.8,4,11,4,5,7,5,20,21,29,29,29,19,11,42,81,34,32,25,0,0,0,21,0,0,4,96,0,3,0,buggy
9,0,0,0,12,4,7,753,10929,1962220,8,3,7,14.7588,0,2,2,4,3,7,3,67.6471,31.4706,0.882353,160,0,0,1,3,0,1,0,0,2,1,4,2,4,0,0,5,8,2,0,2,0,0,0,1,0,0,0,9,0,0,0,clean
30,0,1,0,21,9,13,6308507,6331913,11718,10,0,0,10.4323,0,2,2,3,2,12,4,0.00566,99.9943,0.000054,85,16,1652,333,2,1,1,1,0,9,6,8,8,13,2,2,14,9,4,3,6,0,1,0,2,0,0,2,29,1,0,0,buggy
