@relation 'data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,101,103-105,107-108,110-112,114-weka.filters.unsupervised.attribute.Remove-R53-weka.filters.unsupervised.attribute.Remove-R1-3,6,8,12-15,17-24,27-31,35-46,49-55,57'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric
@attribute class {buggy,clean}

@data
0,157,14,0.611111,18,11,88.35714,2,2,0.111111,3,11,0.611111,11,0,buggy
4,133,60,0.432836,67,24,80.933334,5,2,0.074627,20,29,0.358209,40,0,buggy
1,103,0,0,38,0,0,0,1,0,0,0,0,0,0,buggy
7,133,467,2.441176,68,158,53.220558,158,3,2.32353,217,166,2.32353,250,0,buggy
15,41,456,1.28,50,44,31.844297,52,3,1.04,292,64,0.88,164,0,buggy
26,216,678,0.995671,231,99,61.289085,131,2,0.5671,487,230,0.428571,191,0,buggy
49,28,1272,4.896552,58,204,47.61871,80,5,1.37931,635,284,3.517242,637,2,clean
13,31,0,0,58,0,0,0,3,0,0,0,0,0,0,clean
2,33,47,2.866667,15,24,30.80851,19,2,1.266667,19,43,1.6,28,0,buggy
8,22,67,0.094972,179,14,66.835823,4,3,0.022346,15,17,0.078212,52,0,buggy
4,127,155,2.53125,32,80,25.987097,47,4,1.46875,82,81,2.5,73,0,clean
7,79,1266,17.08,25,427,54.971565,127,3,5.08,411,427,17.08,855,0,clean
10,20,47,0.272727,33,7,61.212765,22,3,0.666667,27,9,0.212121,20,0,buggy
5,135,2759,47.892857,28,1341,22.448713,30,2,1.071429,47,1341,47.892857,2712,0,buggy
0,98,12,0.2,30,0,13.916667,13,1,0.433333,23,6,0,-11,0,clean
1,117,10,0.185185,27,2,8.5,3,1,0.111111,6,5,0.074074,4,0,clean
3,134,423,0.2723,213,38,23.193853,412,1,1.934272,664,58,0.178404,-241,0,buggy
19,51,1334,4.75,52,164,57.403297,425,3,8.173077,1143,247,3.153846,191,0,buggy
0,21,9,2.333333,3,2,10.222222,6,1,2,6,7,0.666667,3,0,clean
4,37,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
5,103,0,0,26,0,0,0,2,0,0,0,0,0,0,clean
13,102,0,0,69,0,0,0,3,0,0,0,0,0,0,clean
17,20,411,0.7625,80,53,68.085159,65,3,0.8125,185,61,0.6625,226,0,buggy
12,94,269,2.849057,53,20,85.721191,131,4,2.471698,247,151,0.377359,22,0,buggy
24,35,0,0,130,0,0,0,3,0,0,0,0,0,0,buggy
11,103,0,0,44,0,0,0,3,0,0,0,0,0,0,buggy
6,51,0,0,27,0,0,0,2,0,0,0,0,0,0,clean
3,37,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
2,35,0,0,9,0,0,0,1,0,0,0,0,0,0,clean
3,35,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
9,103,0,0,34,0,0,0,2,0,0,0,0,0,1,buggy
3,81,0,0,18,0,0,0,1,0,0,0,0,0,0,clean
6,84,12,1,7,0,49.583332,8,1,1.142857,13,7,0,-1,0,clean
22,53,0,0,88,0,0,0,3,0,0,0,0,0,0,buggy
9,34,0,0,36,0,0,0,3,0,0,0,0,0,2,buggy
4,58,10631,543.63635,11,1618,30.437212,5451,2,495.54544,8477,5980,147.09091,2154,0,clean
7,41,299,9.12,25,228,38.070232,228,2,9.12,301,228,9.12,-2,1,buggy
4,56,156,14.777778,9,7,35.006409,130,2,14.444445,146,133,0.777778,10,0,clean
6,84,14,1,7,0,48.785713,8,1,1.142857,15,7,0,-1,0,clean
6,84,16,1,7,0,48.1875,8,1,1.142857,17,7,0,-1,0,clean
10,84,276,9.916667,12,116,68.25,8,1,0.666667,29,119,9.666667,247,0,clean
8,84,55,1.555556,9,7,64.36364,8,1,0.888889,36,14,0.777778,19,0,clean
6,84,16,1,7,0,48.1875,8,1,1.142857,17,7,0,-1,0,clean
0,15,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,15,2,0.666667,3,0,7,4,1,1.333333,4,2,0,-2,0,clean
6,41,20,0.294118,17,3,37.549999,33,3,1.941176,78,5,0.176471,-58,0,clean
13,84,0,0,23,0,0,0,2,0,0,0,0,0,0,buggy
41,124,0,0,128,0,0,0,2,0,0,0,0,0,3,buggy
16,49,0,0,50,0,0,0,3,0,0,0,0,0,0,buggy
10,80,0,0,46,0,0,0,2,0,0,0,0,0,0,buggy
7,98,93,0.857143,28,11,72.860214,18,4,0.642857,51,24,0.392857,42,1,clean
37,99,1874,4.82716,81,70,68.773209,584,4,7.209877,2139,391,0.864198,-265,2,buggy
0,22,12,1.6,5,0,12.166667,15,2,3,19,8,0,-7,0,clean
5,132,0,0,33,0,0,0,2,0,0,0,0,0,1,buggy
4,132,0,0,23,0,0,0,2,0,0,0,0,0,0,clean
3,37,0,0,18,0,0,0,2,0,0,0,0,0,1,clean
1,61,16,1.5,6,1,53,8,2,1.333333,14,9,0.166667,2,1,clean
8,54,99,0.769231,26,11,40.161617,15,5,0.576923,75,20,0.423077,24,2,clean
7,31,0,0,28,0,0,0,3,0,0,0,0,0,1,buggy
9,52,0,0,18,0,0,0,3,0,0,0,0,0,0,clean
3,72,36,2.555556,9,9,6.027778,25,1,2.777778,29,23,1,7,0,clean
7,103,0,0,30,0,0,0,2,0,0,0,0,0,0,buggy
3,12,31,2.714286,7,11,8.451612,8,3,1.142857,19,19,1.571429,12,0,clean
2,17,427,10.941176,17,186,15.77986,95,3,5.588235,125,186,10.941176,302,0,clean
4,12,57,2.222222,9,20,5.403509,11,3,1.222222,22,20,2.222222,35,0,clean
6,12,91,1.727273,11,14,8.384615,120,3,10.909091,177,19,1.272727,-86,0,clean
2,17,458,9.285714,21,195,16.063318,11,2,0.52381,51,195,9.285714,407,0,clean
6,12,657,36.846153,13,309,10.327245,170,3,13.076923,265,479,23.76923,392,0,clean
0,13,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
5,56,0,0,15,0,0,0,2,0,0,0,0,0,0,clean
7,37,0,0,48,0,0,0,3,0,0,0,0,0,1,buggy
6,12,271,5.111111,18,50,8.365314,42,3,2.333333,161,92,2.777778,110,0,clean
2,15,14,2.5,4,4,3,6,1,1.5,6,10,1,8,1,clean
2,133,6,0.037037,81,2,97.5,2,2,0.024691,5,3,0.024691,1,0,buggy
5,76,0,0,28,0,0,0,2,0,0,0,0,0,0,buggy
6,92,0,0,14,0,0,0,1,0,0,0,0,0,0,clean
1,117,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
4,17,52,0.243243,74,12,27.653847,6,3,0.081081,22,18,0.162162,30,0,clean
51,54,0,0,168,0,0,0,3,0,0,0,0,0,3,buggy
4,17,0,0,23,0,0,0,2,0,0,0,0,0,0,buggy
7,160,439,24.9375,16,336,98.605919,63,3,3.9375,99,399,21,340,0,clean
0,140,4,2,2,3,16,1,1,0.5,1,4,1.5,3,0,clean
3,5,82,7.8,10,65,3.073171,56,1,5.6,76,78,6.5,6,0,clean
3,5,3,0.5,4,1,3.333333,2,1,0.5,3,2,0.25,0,0,clean
4,5,17,1.8,5,0,4.705883,11,1,2.2,26,9,0,-9,1,clean
2,4,2,1,2,0,3,2,1,1,2,2,0,0,0,clean
3,4,6,0.666667,6,0,4,5,1,0.833333,8,4,0,-2,2,clean
1,4,0,0,3,0,0,0,1,0,0,0,0,0,1,clean
1,4,49,12,4,27,4,21,1,5.25,22,48,6.75,27,2,clean
8,41,0,0,44,0,0,0,3,0,0,0,0,0,1,clean
1,26,0,0,17,0,0,0,2,0,0,0,0,0,0,clean
1,24,254,7.166667,12,85,13.570867,66,1,5.5,83,86,7.083334,171,1,clean
2,37,0,0,11,0,0,0,2,0,0,0,0,0,1,clean
5,126,0,0,25,0,0,0,1,0,0,0,0,0,0,clean
7,41,0,0,34,0,0,0,3,0,0,0,0,0,0,clean
6,84,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
3,37,0,0,15,0,0,0,2,0,0,0,0,0,1,clean
4,5,68,1.230769,13,9,3.691176,29,1,2.230769,66,16,0.692308,2,1,clean
4,4,66,5.5,8,11,3.924242,33,1,4.125,40,44,1.375,26,4,clean
2,78,391,11,16,176,70.895142,29,3,1.8125,49,176,11,342,1,clean
9,5,483,17.368422,19,248,4.033126,82,1,4.31579,184,330,13.052631,299,7,clean
10,70,0,0,32,0,0,0,2,0,0,0,0,0,3,buggy
3,103,0,0,9,0,0,0,1,0,0,0,0,0,0,buggy
4,37,0,0,18,0,0,0,2,0,0,0,0,0,2,buggy
7,103,0,0,23,0,0,0,3,0,0,0,0,0,0,clean
6,103,0,0,17,0,0,0,2,0,0,0,0,0,0,buggy
7,47,0,0,38,0,0,0,3,0,0,0,0,0,2,buggy
11,98,295,2.368421,38,89,27.769491,171,4,4.5,443,90,2.342105,-148,1,buggy
4,84,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
5,84,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
47,111,1831,2.362069,116,142,63.345165,342,9,2.948276,1531,274,1.224138,300,2,clean
11,74,243,10.615385,13,50,17.119341,88,4,6.769231,121,138,3.846154,122,1,clean
52,102,0,0,211,0,0,0,3,0,0,0,0,0,8,buggy
26,103,428,2.518987,79,38,91.927567,178,3,2.253165,558,199,0.481013,-130,4,clean
3,37,0,0,19,0,0,0,3,0,0,0,0,0,0,clean
9,103,0,0,49,0,0,0,2,0,0,0,0,0,0,clean
11,103,0,0,50,0,0,0,3,0,0,0,0,0,1,buggy
5,47,0,0,18,0,0,0,2,0,0,0,0,0,0,clean
7,159,37,1.307692,13,8,74.513512,15,4,1.153846,45,17,0.615385,-8,0,clean
5,53,0,0,43,0,0,0,3,0,0,0,0,0,1,clean
4,37,0,0,13,0,0,0,3,0,0,0,0,0,0,clean
2,170,79,2.384615,13,11,83.012657,29,3,2.230769,76,31,0.846154,3,0,clean
6,155,61,0.8,20,16,60.47541,27,2,1.35,37,16,0.8,24,0,clean
1,161,2,0.25,8,0,107,2,1,0.25,2,2,0,0,0,clean
0,159,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
0,159,0,0,7,0,0,0,0,0,0,0,0,0,0,clean
0,93,23,7.666667,3,21,39,2,1,0.666667,2,23,7,21,0,clean
4,160,22,0.192308,26,3,64.090912,8,4,0.307692,24,5,0.115385,-2,0,clean
0,6,0,0,27,0,0,0,1,0,0,0,0,0,0,buggy
1,6,0,0,64,0,0,0,2,0,0,0,0,0,0,buggy
4,35,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
7,22,59,0.115385,130,14,50.35593,14,2,0.107692,28,15,0.107692,31,0,buggy
7,35,60,0.294118,51,15,16.799999,9,3,0.176471,20,15,0.294118,40,0,buggy
9,41,43,0.34375,32,6,58.511627,5,3,0.15625,21,11,0.1875,22,0,clean
3,35,0,0,18,0,0,0,2,0,0,0,0,0,0,buggy
3,37,0,0,14,0,0,0,2,0,0,0,0,0,1,clean
1,132,0,0,21,0,0,0,2,0,0,0,0,0,0,buggy
2,24,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
5,132,0,0,37,0,0,0,3,0,0,0,0,0,0,clean
4,54,0,0,8,0,0,0,1,0,0,0,0,0,0,clean
