@relation data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
1,5,9,0,61,253,13,6,5,121,57,72,370620,741238,328,8,0,55,18,0,0,12.6288,0,0,0,1,2,1,1,0,0,5,2,2,0,4,8,2,0.530405,99.4692,0,0.000383,3378,15,1,1,73,1,9,4,32,43,0,1,0,17,5,0,16,0,0,0,0,1,4,1,2,38,14,0,5,4,12,75,26,94,4,2,23,1.34,10,2,0,59,91,77,11,75,82,24,24,0,19,0,27,2,1,2,91,0,5,0,31,1,2,1,5,0,251,2,3,22,0,clean
1,3,17,0,61,258,14,11,10,191,57,72,2296,33155,79190,0,0,68,6,37,78,248.719,0,2,0,1,11,12,8,0,1,1,1,3,0,1,5,2,0.346101,99.6537,0,0.000191,3703,74,1,1,98.5,1,17,0,27,25,0,1,0,6,3,0,8,0,0,0,1,4,1,1,3,43,27,0,8,7,11,82,35,84,1,1,7,0.93,7,3,0,64,98,63,20,83,99,44,40,0,44,0,23,3,1,1,60,1,3,1,50,2,1,2,8,0,254,4,5,19,0,clean
2,77,133,0,61,185,19,12,11,166,57,72,1817,1839,123024,0,0,71,111,28,59,45.9859,0,2,0,1,7,4,5,0,1,12,35,40,0,7,3,5,0.566081,99.3971,0,0.036834,2803,127,10,2,103.333,4,131,0,300,172,0,1,5,102,77,0,49,0,0,0,4,4,7,1,54,37,14,93,7,6,10,62,34,50,7,1,6,0.57,6,40,0,47,74,32,23,64,93,40,35,0,41,0,244,40,1,1,517,1,79,0,36,1,1,3,8,0,181,4,3,177,0,clean
2,19,30,0,61,197,21,13,13,170,57,72,65924,146874,292493,0,0,74,38,24,52,15.3275,0,2,0,1,5,1,3,0,5,11,8,14,0,4,4,5,0.624907,99.3324,0,0.042744,2953,134,1,2,109.6,4,31,0,88,61,0,1,0,38,19,1,22,0,0,0,1,3,4,1,14,40,16,85,7,6,10,65,36,54,5,1,5,0.69,4,14,0,50,77,35,25,68,96,42,36,0,43,0,68,14,1,1,171,1,20,0,38,1,1,3,8,0,193,4,4,48,0,clean
3,62,99,7,79,28,4,1,1,18,5,14,560907,561001,560097,0,203,8,106,2,3,19.3853,6.26882,3,7.888889,9,26,5,12,43,1,17,21,27,54.325123,8,1,3,0.159158,99.8336,0,0.007213,270,53,5,0,314,6,116,0,358,139,45,1,3,106,62,0,54,5,66,71,5,2,8,1,36,6,0,45.5,1,0,2,6,6,13,8,2,9.06,0.39,8.3,25,4.777778,5,11,7,1,12,12,3,2,137,7,0,205,27,2,2,545,0,65,1,2,1,2,1,1,0,27,1,1,148,0,clean
1,4,13,8,84,49,0,1,1,54,14,27,678054,678054,417,0,0,22,19,1,4,19.5419,0,2,0,15,3,2,3,0,0,3,4,4,0,1,4,3,4.76064,95.2172,0,0.022126,643,17,11,5,226.333,13,13,0,39,14,0,2,0,21,4,0,18,0,0,0,0,1,1,1,4,13,2,70,2,2,3,12,8,17,1,1,5,0.36,5,4,0,12,15,11,5,19,24,12,9,0,12,0,32,4,1,1,71,0,4,0,8,1,1,0,1,0,48,2,0,27,0,clean
1,36,69,4,103,24,0,1,1,34,8,14,1585187,1658140,2375334,2,0,15,46,1,4,10.3458,0,2,0,17,3,2,3,0,0,17,2,5,0,14,6,4,25.2005,71.2829,0,3.51656,448,18,2,2,61,2,80,3,152,50,0,2,0,43,36,0,29,0,0,0,3,1,14,5,29,9,1,60,2,1,3,6,3,8,24,10,32,0.33,26,5,0,7,7,7,3,8,15,7,6,0,7,0,115,5,1,7,230,0,50,0,6,0,7,0,1,0,23,0,1,89,0,clean
1,31,52,28,131,35,0,1,1,40,22,41,5109,14819,363294,0,0,15,60,3,46,23.998,0,2,0,72,2,2,3,0,0,10,9,10,0,15,4,5,16.1716,83.2431,0,0.585233,319,23,0,2,87.0625,7,55,0,140,44,0,2,20,58,31,0,42,0,0,0,1,2,15,1,15,6,1,97,1,1,2,9,6,11,18,3,12,0.31,10,4,0,9,12,7,4,13,19,8,6,0,8,0,112,10,1,3,226,0,35,0,6,1,3,0,0,3,34,1,0,78,0,buggy
4,43,72,3,28,80,5,1,2,60,8,11,717043,1394512,2567658,1.96,0,59,88,21,60,15.7434,0,2,0,22,2,1,2,0,0,22,12,13,0,13,4,13,11.564,75.7305,0,12.7054,1197,46,1,3,1.5,2,80,0.65,218,69,0,2,0,95,43,0,29,0,0,0,1,3,13,1,22,41,1,40,0,1,0,30,7,32,17,3,14.48,0.32,11.22,13,0,18,34,36,2,15,41,5,13,0,7,0,160,13,2,3,316,1,48,0,2,1,3,4,3,1,78,5,1,112,0,clean
1,28,51,6,54,10,1,2,1,10,7,14,464334,1019009,8776977,2,0,9,38,0,0,30.4938,0,2,0,21,2,1,2,0,1,5,2,3,0,24,1,5,0.040413,83.3776,0,16.582,88,24,4,33,3198.5,227,66,1,127,23,0,2,0,38,28,0,15,0,0,0,0,2,24,5,15,3,1,66,0,0,0,5,1,4,38,14,36,0.18,33,3,0,1,5,3,2,3,4,6,3,0,2,0,89,3,1,9,165,0,42,0,1,1,9,0,1,3,8,1,1,62,0,buggy
3,13,22,3,37,99,5,3,4,101,30,76,768535,821196,495577,0,0,39,34,0,0,31.4236,0,4,0,21,3,4,6,0,0,5,7,7,0,4,7,5,1.62742,71.1232,0,27.2493,1160,33,2,16,1283.9,43,26,0,71,20,0,2,3,31,13,0,16,0,0,0,0,3,4,1,7,16,5,41.5,2,3,3,35,16,29,4,1,11.39,0.28,11.39,5,0,23,39,16,11,37,56,22,14,0,21,0,56,7,2,1,107,0,13,1,12,1,1,3,3,0,96,4,1,38,0,buggy
3,71,139,48,126,42,11,6,5,54,23,51,881991,881991,645103,2.69,0,44,108,4,22,16.6652,0,2,0,200,3,1,3,0,0,27,25,26,0,17,6,7,15.0475,82.8292,0,2.12333,558,89,4,4,410.697,23,156,0.84,356,95,0,3,6,131,71,0,76,0,0,0,1,3,17,1,31,8,2,47,1,1,1,13,8,11,24,3,14.11,0.27,9.74,25,0,11,15,7,6,15,46,11,9,0,11,0,247,26,2,2,527,0,79,0,6,0,2,1,1,3,41,1,0,174,0,buggy
3,23,37,0,61,253,13,6,5,121,57,72,166957,305884,60,0.47,0,55,59,0,0,8.92987,0,2,0,1,2,2,2,0,0,7,7,8,0,9,8,2,0.530405,99.4692,0,0.000383,3378,34,3,1,73,1,38,0,116,74,0,1,1,55,23,0,21,0,0,0,1,2,9,1,15,38,14,46.5,5,4,12,75,26,94,10,3,12.65,0.64,11.65,8,0,59,91,77,11,75,82,24,24,0,19,0,96,8,2,2,211,0,28,0,31,1,2,1,5,0,251,2,3,75,0,clean
1,8,17,0,61,253,13,6,5,121,57,72,2325,23146,214,0,0,55,28,0,0,17.3117,0,2,0,1,3,4,3,0,6,7,1,8,0,1,8,2,0.530405,99.4692,0,0.000383,3378,21,1,1,73,1,17,0,54,59,0,1,0,28,8,0,18,0,0,0,1,2,1,1,8,38,14,25,5,4,12,75,26,94,1,1,5,1.09,5,8,0,59,91,77,11,75,82,24,24,0,19,0,45,8,1,1,131,0,8,0,31,1,1,1,5,0,251,2,3,36,0,clean
3,22,34,0,191,253,13,6,5,121,57,72,0,0,0,0,0,55,21,0,0,8.2138,0,2,0,14,10,2,4,0,0,2,8,8,0,6,8,2,0.530405,99.4692,0,0.000383,3378,42,3,1,73,1,34,0,69,62,0,0,2,23,22,0,16,0,0,0,0,4,6,1,16,38,14,80,5,4,12,75,26,94,6,1,11,0.9,11,8,0,59,91,77,11,75,82,24,24,0,19,0,55,8,1,1,147,0,22,0,31,1,1,1,5,0,251,2,3,44,0,clean
4,92,131,0,61,157,8,7,5,122,57,72,79,325,46038,0,0,45,116,25,58,33.4135,0,3,0,1,15,17,24,0,3,15,63,68,0,6,3,2,5.36748,94.5588,0,0.073758,2300,101,11,2,51.25,1,136,0,337,245,0,1,0,112,92,0,79,0,0,0,2,4,6,1,68,29,14,45.5,5,4,7,48,21,52,7,1,5.11,0.73,5.11,68,0,39,58,38,12,52,65,27,24,0,27,0,247,68,2,1,661,0,97,1,27,1,1,1,5,0,153,2,2,157,0,clean
1,7,7,1,202,136,597,61,60,184,26,44,253501,253503,53216,0,29,764,14,0,0,94.8759,0,2,1.923077,13,10,2,5,25,0,3,7,7,77.620689,1,4,4,9.61909,90.3802,0,0.000693,5294,20,2,8,2647.25,27,7,0,29,66,2,1,0,14,7,1,12,0.153846,3,25,0,1,1,1,7,32,3,71,6,6,11,30,22,34,1,1,3,2.28,3,7,1.923077,52,33,24,18,62,742,37,32,26,93,0,21,7,1,1,107,0,7,0,24,0,1,1,4,0,134,1,2,13,0,clean
1,3,7,0,222,145,133,8,7,175,23,35,93392,174329,797061,0,0,201,12,0,0,56.1658,0,3,0,18,9,1,4,0,0,3,3,3,0,1,7,5,0.298626,99.6988,0,0.002584,2033,16,0,2,1298.67,17,7,0,23,10,0,0,0,12,3,0,6,0,0,0,0,2,1,1,3,21,7,0,4,6,12,27,27,35,1,1,4,0.43,4,2,0,54,35,24,17,67,201,36,34,0,58,0,19,3,1,1,39,0,3,0,24,0,1,0,4,0,143,0,2,15,0,buggy
4,112,193,3,133,175,179,11,9,227,25,42,238587,223378,0,0,89,263,108,0,0,59.8936,0,1,0.412371,97,2,1,2,38,0,3,3,3,70.146065,12,3,3,12.7826,87.2171,0,0.000237,3783,29,0,5,3130.33,28,225,0,415,392,8,1,0,95,112,0,71,0.082474,20,40,0,2,12,2,74,40,4,0,8,8,14,39,28,43,13,3,7.45,0.94,7.45,3,0.391753,65,44,31,23,78,270,47,40,69,73,0,301,36,3,3,867,0,117,0,31,0,3,1,5,1,172,1,2,198,0,clean
2,12,20,0,30,96,4,10,5,125,14,28,57377,114739,2834401,0,0,71,34,0,0,14.2625,0,2,0,21,3,2,2,0,1,6,4,5,0,4,3,8,0.110492,97.3996,0,2.48993,1509,74,1,7,570.833,15,24,0,72,15,0,2,0,35,12,0,14,0,0,0,0,2,4,1,8,26,4,40,6,6,2,40,19,21,4,2,11,0.21,10,5,0,21,40,13,19,30,52,33,24,0,32,0,54,5,1,2,101,0,12,2,18,2,2,1,4,0,91,1,1,40,1,buggy
1,2,3,8,103,67,2,3,3,75,24,44,1622830,1628397,1066409,0,0,36,12,2,55,18.9844,0,2,0,21,4,2,3,0,0,10,2,2,0,1,8,4,2.69237,95.1944,0,2.11328,715,15,0,3,373.952,14,4,0,24,11,0,2,0,17,2,0,5,0,0,0,0,1,1,1,2,13,3,0,2,3,3,20,12,18,1,1,8,0.46,8,0,0,17,21,11,10,26,40,17,10,0,17,0,15,2,1,1,40,0,2,0,11,1,1,1,1,0,65,1,0,12,0,buggy
2,10,25,6,55,85,5,4,3,87,24,42,7019,56576,263428,0,0,44,28,2,7,32.1003,0,2,0,28,2,1,2,0,0,16,2,3,0,6,4,8,17.8058,65.7648,0,16.4293,1320,16,1,1,352.5,8,29,1,68,13,0,3,0,28,10,0,12,0,0,0,1,1,6,2,8,22,4,33,3,4,3,27,16,21,6,3,17,0.19,16,2,0,23,29,13,13,32,46,20,14,0,21,0,53,3,1,3,93,0,10,0,13,0,3,1,3,2,83,1,1,42,0,buggy
4,19,19,5,37,50,2,1,2,58,11,14,273494,549976,2846418,0,0,30,30,11,16,19.0134,0,3,0,37,2,3,4,0,0,4,5,5,0,4,21,4,6.76307,92.8431,0,0.393808,325,31,0,6,1,2,20,0,68,21,0,2,0,31,19,0,21,0,0,0,0,2,4,1,13,7,2,0,1,2,3,20,5,11,4,1,7.06,0.31,6.52,5,0,15,20,7,5,20,27,11,7,0,18,0,49,13,3,1,109,0,19,0,8,0,1,2,1,0,48,2,0,30,0,buggy
3,59,67,3,37,49,2,2,2,45,7,14,146661,165543,482225,0.34,0,26,84,8,12,23.4658,0,2,0,39,2,3,4,0,2,16,15,19,0,12,4,7,5.38295,91.3375,0,3.27951,400,53,3,14,39.25,7,73,0,208,28,0,2,0,75,59,0,27,0,0,0,2,3,12,1,23,8,3,30.5,3,2,1,18,10,12,13,3,8.62,0.13,8.28,19,0,10,20,6,9,15,21,12,8,0,11,0,151,19,2,3,263,0,63,0,8,0,3,1,2,2,47,1,0,74,0,buggy
1,11,35,3,26,49,76,73,73,132,7,14,2651099,2659607,454872,2,85,305,44,17,666,21.2011,0,2,3.777778,18,3,2,2,62,2,10,3,6,17.44706,4,627,5,7.94297,81.173,0,10.884,1839,19,0,1,24.6,1,39,2,105,19,6,3,1,54,11,0,26,0.333333,8,68,1,2,4,1,6,9,0,50,3,1,4,8,9,11,4,1,18,0.18,14,6,3.444444,21,11,6,8,23,305,16,14,77,22,0,79,6,1,1,149,0,11,0,7,0,1,0,0,0,49,0,0,67,0,buggy
1,4,9,1,33,92,7,8,7,91,50,80,376049,376090,215779,2,0,62,19,0,0,26.1619,0,2,0,10,3,2,2,0,0,6,1,1,0,4,6,3,2.43331,97.5598,0,0.006847,1586,15,0,5,396.8,6,13,2,49,17,0,2,0,31,4,0,7,0,0,0,0,2,4,3,3,21,6,0,3,4,4,22,22,24,4,4,38,0.35,36,1,0,25,31,15,12,35,58,18,18,0,20,0,28,1,1,4,71,0,4,0,17,1,4,0,1,0,90,1,0,23,0,clean
4,33,65,3,32,175,179,11,9,227,25,42,971311,998719,1751520,1.22,107,263,53,0,0,132.831,0,3,2.15,40,9,6,4,84,1,18,8,10,78,14,3,3,12.7826,87.2171,0,0.000237,3783,36,3,5,3130.33,28,83,0.61,172,39,3,1,0,59,35,1,27,0.075,13,86,1,3,14,1,19,40,4,38.5,8,8,14,39,28,43,15,3,14.33,0.23,12.5,9,2.1,65,44,31,23,78,270,47,40,94,73,0,118,10,2,3,229,0,37,0,31,0,3,1,5,0,172,1,2,86,0,clean
1,3,10,2,222,145,133,8,7,175,25,39,98716,184722,1361438,0,4,201,10,0,0,104.672,21.2771,2,0.117647,17,10,2,4,1,0,3,3,3,78.5,1,7,5,0.298626,99.6988,0,0.002584,3050,16,0,2,1948,17,10,0,24,11,2,2,0,10,3,0,4,0.117647,4,2,0,2,1,1,3,32,7,0,4,6,12,27,27,35,1,1,6,0.46,5,2,0.058824,54,35,24,17,67,201,36,34,0,58,0,20,3,1,1,39,0,3,0,24,0,1,0,4,0,143,0,2,16,0,clean
4,20,35,4,32,175,179,11,9,227,25,42,2972689,2977278,459834,0.82,320,263,29,0,0,123.564,3.75827,4,31.6,5,8,7,9,158,2,18,6,8,30.959375,11,3,3,12.7826,87.2171,0,0.000237,3783,79,1,5,3130.33,28,50,0,100,41,8,1,0,30,20,0,17,1.6,10,158,0,7,11,1,10,40,4,20,8,8,14,39,28,43,12,2,9.73,0.41,8.57,8,31.6,65,44,31,23,78,270,47,40,310,73,0,64,8,3,2,155,0,23,0,31,0,2,1,5,0,172,1,2,43,0,clean
2,3,2,0,204,65,5,3,3,51,20,28,993942,1987730,0,0,4,26,6,0,0,41.832,0,1,0.6,5,2,1,2,0,0,2,3,3,97.5,1,7,7,0.573863,99.4211,0,0.00505,1108,16,0,0,149,1,2,0,12,19,3,1,0,6,3,0,5,0.6,4,3,0,1,1,1,3,13,7,0,0,2,3,18,16,12,1,1,2,1.58,2,3,0,19,25,4,7,29,22,14,13,0,15,0,8,3,1,1,35,0,3,0,11,0,1,0,2,0,64,0,2,4,0,clean
3,34,81,1,222,65,5,3,3,51,20,28,2018594,4037184,0,0.62,10,26,49,0,0,107.733,0,1,0.085106,47,5,1,2,4,1,30,7,11,82.800003,6,7,7,0.573863,99.4211,0,0.00505,1108,37,0,0,149,1,84,0,161,37,2,1,13,49,34,0,23,0.042553,4,4,3,3,6,1,20,13,7,46.5,0,2,3,18,16,12,6,3,15.14,0.23,13.89,5,0.085106,19,25,4,7,29,22,14,13,6,15,0,130,11,2,3,220,0,35,0,11,0,3,0,2,0,64,0,2,98,0,clean
10,60,109,4,31,145,133,8,7,175,25,39,34046,34475,21442,1.7,976,201,108,0,0,13.4724,0,3,49.625,8,4,4,10,397,0,28,23,30,28.498976,9,7,5,0.298626,99.6988,1,0.002584,1525,104,6,2,974,17,154,0,327,93,99,1,2,111,61,0,61,12.375,102,397,6,7,9,1,39,16,7,17.6,4,6,12,27,27,35,9,2,11.35,0.28,8.93,30,49.625,54,35,24,17,67,201,36,34,874,58,0,217,32,6,1,477,0,64,0,24,0,1,0,4,0,143,0,2,163,0,buggy
2,50,140,12,103,117,5,4,2,116,32,53,583135,1166265,6365254,0,0,40,90,5,16,16.9382,0,2,0,42,2,1,2,0,0,32,9,18,0,15,2,9,19.6109,73.7866,0,6.60252,1420,31,4,6,64,3,152,0,286,25,0,3,5,94,50,0,45,0,0,0,9,2,15,1,21,20,5,88,3,4,5,35,17,32,15,2,14,0.09,13,18,0,32,37,21,14,45,59,26,17,0,26,0,230,18,1,2,356,0,51,0,15,0,2,1,3,4,113,0,1,181,0,clean
2,4,4,2,64,65,5,3,3,51,20,28,917306,1834610,265764,0,9,26,6,0,0,35.2619,0,2,0.3,10,3,1,2,3,0,2,3,3,79.666664,2,7,7,0.573863,99.4211,0,0.00505,1108,16,0,0,149,1,4,0,15,18,2,2,0,6,4,0,5,0.2,3,3,0,1,2,1,3,13,7,0,0,2,3,18,16,12,2,1,3,1.2,3,3,0.3,19,25,4,7,29,22,14,13,6,15,0,10,3,1,1,36,0,4,0,11,0,1,0,2,0,64,0,2,5,0,clean
5,18,26,2,37,30,2,1,1,28,13,20,1359,4366,1122985,0.27,0,16,42,8,23,41.3042,0,4,0,22,3,1,4,0,0,11,12,13,0,4,4,7,23.0647,63.3007,0,13.6346,488,52,3,21,66.6667,45,31,0.27,92,14,0,2,7,41,18,0,28,0,0,0,1,4,4,1,13,10,1,28.33,1,2,1,11,5,8,4,1,7.15,0.15,6.62,12,0,6,12,4,5,11,14,8,4,0,5,0,68,13,3,1,134,0,19,0,5,0,1,1,1,1,29,1,0,46,0,clean
8,18,56,4,31,65,5,3,3,51,20,28,38524,70582,990052,0.87,506,26,52,0,0,18.9658,0,2,38.666668,6,3,1,3,232,6,26,7,13,29.853754,3,7,7,0.573863,99.4211,0,0.00505,1108,177,2,0,149,1,81,0.55,154,58,23,1,0,56,18,0,27,3.833333,43,232,0,10,3,1,13,13,7,13.6,0,2,3,18,16,12,3,1,10.22,0.38,9.19,13,38.666668,19,25,4,7,29,22,14,13,463,15,0,108,13,5,1,231,0,18,0,11,0,1,0,2,0,64,0,2,88,0,clean
1,1,1,2,26,53,2,1,2,62,8,32,75757,75758,451,1,0,21,8,0,0,20.1953,0,2,0,5,2,1,1,0,0,2,1,1,0,1,10,5,36.1557,63.2418,0,0.602594,948,14,0,4,3,4,1,1,11,11,0,2,0,8,1,0,8,0,0,0,0,2,1,1,1,19,1,0,0,7,3,27,11,10,2,2,6,1,4,1,0,7,21,11,10,14,28,15,10,0,14,0,9,1,1,1,30,0,2,0,11,1,1,1,1,0,52,2,1,7,0,clean
6,13,24,10,47,7,1,1,0,9,3,6,444843,657615,1559847,0.36,0,6,28,0,0,32.8545,0,3,0,40,2,3,2,0,0,9,4,5,0,4,1,3,0.122331,99.8394,0,0.038287,45,44,0,0,69.3333,1,24,0.36,70,25,0,2,1,32,13,0,13,0,0,0,1,3,4,1,7,1,0,22,0,0,1,4,0,2,4,2,10.14,0.36,9.41,5,0,1,4,1,0,2,7,1,1,0,2,0,52,5,3,2,108,0,14,0,1,0,2,0,1,0,6,0,0,36,0,clean
23,44,101,8,35,46,5,2,2,59,30,57,61445,104749,3411871,0.08,0,23,99,1,6,30.3996,0,4,0,53,5,2,6,0,1,31,21,26,0,7,4,6,21.5846,65.4294,0,12.986,605,182,10,13,573.682,17,131,0.52,266,42,0,3,2,90,44,0,59,0,0,0,4,13,7,1,26,8,1,6.92,1,1,2,13,8,13,7,1,7.23,0.16,6.42,26,0,14,14,6,6,21,32,15,9,0,13,0,200,26,12,1,367,0,50,0,5,0,1,1,1,0,46,1,1,153,0,buggy
2,3,10,1,123,14,1,0,1,11,6,13,31,0,0,0,0,6,14,0,0,5.15866,0,4,0,12,7,6,7,0,0,5,2,2,0,2,2,7,0.015373,99.9803,0,0.004334,208,35,1,3,2179,56,11,0.4,31,11,0,2,0,15,3,0,10,0,0,0,0,4,2,1,2,5,0,0,0,1,0,4,2,5,2,1,9,0.35,8.6,2,0,4,4,3,1,7,7,2,1,0,2,0,24,2,2,1,52,0,3,0,1,0,1,1,1,0,13,1,1,19,0,clean
7,42,106,0,6,134,5,7,4,107,32,76,41635,166542,666133,0,0,34,76,4,11,5.48519,0,4,0,18,5,6,8,0,5,10,6,11,0,11,1,4,19.4418,80.2549,0,0.303313,1430,63,1,3,235.5,17,126,0.95,252,35,0,1,1,83,42,0,36,0,0,0,0,5,11,1,15,16,8,21.25,5,4,6,43,23,45,11,4,16.35,0.14,15.08,11,0,32,52,27,16,49,63,23,14,0,22,0,182,11,4,3,322,1,47,1,22,3,3,4,7,0,127,6,1,136,1,buggy
25,177,318,41,33,58,195,38,37,79,22,51,1711,3323,5051618,0.3,1463,296,222,2,5,32.5416,0,4,5.446154,65,6,4,7,230,6,61,56,84,88.419685,7,5,350,18.6961,81.1504,6,0.153434,1883,378,28,18,2141.6,25,344,0.23,716,139,491,2,3,217,177,0,125,7.553846,1144,354,16,17,7,1,120,14,2,21,2,2,4,12,9,14,9,2,6.6,0.19,5.95,83,3.538461,23,15,7,7,29,291,19,16,319,24,0,540,90,15,1,976,0,197,0,10,0,1,0,2,1,57,0,1,362,0,clean
1,7,14,2,44,25,17,7,5,44,7,14,270364,1200976,1906231,0,25,27,27,7,14,15.4765,6.56485,2,4.6,5,9,4,5,3,2,7,2,5,2.96,3,7,6,0.091362,99.9082,0,0.000418,563,38,2,27,1869,16,15,0,52,26,20,2,0,29,7,0,9,4,22,23,1,3,3,1,5,9,2,60,2,2,2,5,8,8,3,1,7,0.5,7,5,0.6,7,10,2,3,13,27,15,14,3,17,0,41,5,1,1,87,0,7,0,7,0,1,1,4,0,23,1,2,34,1,clean
1,4,16,0,61,87,1,4,1,75,12,23,17722,142209,283098,0,0,29,39,13,39,12.2108,0,2,0,1,3,4,3,0,0,0,2,2,0,3,1,3,6.37919,93.6202,0,0.000579,1336,15,0,4,183.5,7,14,1,56,200,0,1,30,39,4,0,39,0,0,0,0,1,3,2,4,21,4,83,2,5,4,22,15,28,3,2,12,3.57,11,0,0,22,26,20,8,33,35,16,12,0,18,0,55,2,1,2,295,0,4,0,13,0,2,1,3,0,83,1,0,50,0,clean
1,56,99,10,81,39,16,9,9,50,23,43,1563496,1571935,333337,1,0,55,76,3,23,14.8836,0,2,0,49,4,4,5,0,1,22,18,20,0,13,8,8,8.69374,90.1868,1,1.11942,601,33,1,2,710.071,8,116,0,245,89,0,2,9,77,56,0,48,0,0,0,0,2,13,1,20,8,1,86,1,1,2,11,6,11,25,3,12,0.36,10,8,0,10,12,8,5,14,56,10,8,0,9,0,175,20,1,2,378,0,72,0,6,0,2,0,1,1,38,1,0,118,0,buggy
6,126,110,0,191,175,7,10,8,169,16,28,178388,178389,12508,0,0,54,54,37,78,36.4905,0,2,0,22,9,4,7,0,2,12,23,30,0,8,2,3,0.128347,99.8711,1,0.000579,2674,152,7,1,242,7,113,0.25,203,120,0,0,0,50,126,1,45,0,0,0,4,8,8,1,60,33,24,47,6,9,8,56,33,48,8,2,12.5,0.59,11.5,30,0,44,65,33,21,61,74,40,35,0,45,0,164,30,2,2,368,1,128,1,44,2,2,2,7,0,170,3,3,105,0,clean
1,26,65,0,61,49,0,2,1,42,11,22,29933,39385,639029,0,0,15,48,2,4,21.6926,0,2,0,1,5,8,7,0,2,1,10,18,0,7,2,4,18.4629,81.0012,0,0.535911,735,51,3,0,180,7,62,0,137,53,0,1,4,49,26,1,30,0,0,0,6,3,7,1,18,11,4,77,1,5,3,14,11,14,8,1,6,0.39,6,11,0,10,14,12,7,16,18,9,8,0,11,0,113,18,1,1,220,0,27,0,10,0,1,1,2,0,46,1,0,86,0,clean
