@relation 'data/final_7030.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R4-5,17,25-26,30,35,53-54,60-62,83,92,108-weka.filters.unsupervised.attribute.Remove-R1-3,14,16,25-29,34,37-38,42-55,58,65-70,81-85,87,91,97'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
4,3,2,2,11,2,3,378450,756885,27999605,13,2,18,13.8846,0,0,2,1,3,2,5,98.8957,0.939017,0.165267,126,0,18,2,6,1,0,1,2,1,0,1,2,0,1,0,3,11,3,3,1,0,0,0,4,0,0,1,3,0,0,0,clean
26,3,3,2,47,5,14,53819,53839,2908622,20,19,120,28.0158,9.19928,11,1,3,10,11,11,25.5268,73.1721,1.30108,307,5,1,1,6,1,2,1,1,9,7,7,6,13,6,4,6,25,9,13,8,0,0,1,4,1,0,3,25,0,3,0,buggy
97,15,9,7,265,20,176,815,815,39958,31,234,323,12.8374,0.260354,4,10,5,18,83,4,25.9572,74.0144,0.028414,904,7,1156.55,38,3,149,3,1,4,70,8,8,16,70,4,10,19,241,17,13,24,0,1,0,155,1,2,5,94,3,1,1,buggy
20,1,1,1,36,6,26,4145,4145,0,8,8,35,14.9638,0,76,2,4,35,46,10,88.7291,9.60233,1.66861,407,0,826.667,78,1,40,0,0,1,16,2,2,2,18,2,1,2,30,2,4,3,0,0,0,42,0,1,2,19,1,1,0,clean
4,1,1,1,7,3,7,14568,43140,78724,6,2,8,13.0961,0,2,2,1,2,0,7,17.8888,31.7212,50.39,115,15,996,42,6,1,0,1,0,2,1,3,1,2,2,0,4,6,2,1,3,1,1,0,0,2,0,0,5,1,1,2,clean
55,1,1,1,51,25,48,155497,536914,7503375,20,9,69,59.7282,0,4,6,3,4,4,5,9.68141,87.5787,2.73993,817,4,1077.79,28,13,3,1,2,2,15,11,16,13,20,8,7,22,23,11,8,12,0,0,0,9,1,1,1,53,1,0,0,buggy
35,10,2,2,41,43,95,141199,282391,6610071,30,0,2,8.28662,0,25,2,1,3,2,6,20.1236,70.2626,9.61383,556,1,429,19,9,1,1,1,2,11,6,9,10,13,6,5,14,33,8,6,8,0,0,0,6,0,1,1,34,1,0,0,buggy
11,1,1,1,11,4,7,1422559,2845215,5746625,10,3,5,18.2936,0,4,2,2,4,2,4,0.211723,50.3023,49.486,199,6,1172.75,43,8,1,1,1,0,5,2,4,3,5,3,1,5,7,2,1,4,0,0,0,2,1,1,1,10,2,1,1,clean
8,2,0,1,9,5,7,3631003,3631007,0,6,0,1,12.8772,0,56,2,1,2,1,4,26.6402,73.2779,0.081817,175,0,58.6667,7,6,0,0,0,2,2,1,4,3,3,5,0,2,7,0,3,2,0,0,0,2,1,1,1,6,2,0,0,clean
5,1,1,1,7,3,7,3183457,3191143,0,7,1,5,3.50848,1.76569,2,3,1,2,0,6,11.9301,21.8163,66.2536,119,13,1341,57,6,1,0,1,0,2,0,3,2,2,2,0,4,6,1,0,3,0,0,0,0,2,0,0,5,1,1,1,clean
0,0,0,0,0,1,2,0,0,4928333,1,0,2,8.34089,0,2,2,1,2,1,2,1.14062,98.8594,0,12,50,25,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,clean
21,1,1,1,40,4,10,13971278,14047480,8,15,0,0,42.2568,0,2,5,1,2,1,18,0.01618,99.9787,0.005072,435,9,980,1,11,0,1,1,2,5,5,6,4,9,1,2,9,15,9,8,11,0,0,0,4,0,0,0,20,0,0,0,clean
129,5,4,3,97,45,58,3123,5946,6786,35,14,32,76.947,5.53453,2,6,4,6,2,3,12.0313,87.8751,0.093655,1872,2,131.222,3,23,8,3,4,5,37,16,43,34,42,34,10,43,47,23,20,21,0,0,0,18,0,1,4,126,1,1,0,clean
9,7,3,4,15,2,6,344035,344031,0,18,3,36,12.8,0,1,2,1,1,6,9,10.9817,42.4638,46.5544,303,0,2,1,8,0,1,0,1,2,0,9,3,3,4,0,7,18,6,2,2,0,2,1,0,3,0,0,10,4,0,0,clean
9,7,3,4,15,2,6,876756,876759,0,18,3,36,20.6906,0,3,2,2,2,6,9,10.9817,42.4638,46.5544,303,0,2,1,8,0,1,0,1,2,0,9,3,3,4,0,7,18,6,2,2,0,2,1,0,3,0,0,10,4,0,0,clean
4,0,0,0,6,2,8,6668312,6744286,5915801,3,2,4,14.2613,0,1,2,1,1,3,4,99.3712,0.459492,0.169287,80,0,1,2,2,1,0,1,0,2,0,0,1,0,1,1,1,2,2,2,1,0,0,0,1,0,0,0,4,0,0,0,clean
164,12,18,17,257,52,107,668189,668189,58353,116,0,0,54.0086,0,2,3,3,2,58,2,12.5049,87.4899,0.005167,1724,6,1219.25,2,10,20,8,12,21,49,31,24,59,50,15,25,72,154,45,38,70,0,0,0,58,0,0,1,163,0,0,0,clean
5,0,0,0,6,3,8,0,2093107,0,3,3,7,0,0,0,0,0,0,2,4,0.375235,95.8724,3.75235,17,0,0,2,0,0,0,0,0,2,1,2,0,3,1,0,1,2,0,1,3,0,0,0,0,0,0,0,5,0,0,0,clean
42,7,3,3,44,16,28,2093071,2093107,0,18,14,59,27.8102,0,1,2,1,1,6,5,3.44675,96.1924,0.360883,396,7,307.25,15,7,2,3,3,4,14,8,14,10,16,10,7,14,23,10,8,15,0,1,2,9,2,2,2,40,3,1,1,clean
19,2,2,2,22,3,9,291415,301103,9791293,16,3,15,14.7477,0,3,3,1,2,9,6,17.8037,81.4197,0.776614,284,6,9.4,5,8,1,1,0,1,7,3,5,6,9,2,2,8,8,7,7,6,0,0,0,3,0,0,1,19,1,0,0,buggy
22,7,2,2,33,2,27,37,37,6155447,9,30,53,22.7455,0,4,3,2,7,21,6,81.0102,17.0471,1.94269,164,0,0.333333,2,1,9,0,1,0,15,6,1,2,13,1,6,3,32,4,3,5,0,0,1,9,1,0,0,23,0,1,0,clean
25,2,1,1,33,16,25,7631258,7631265,1775773,14,6,23,17.5916,0,5,4,2,4,3,6,29.5664,61.6501,8.7835,382,12,99,6,7,1,1,1,1,8,5,7,5,10,4,4,9,16,8,6,7,0,0,0,4,0,0,1,24,1,0,0,clean
16,0,0,0,26,8,17,13,13,359793,8,2,27,22.7795,0,4,2,1,3,0,5,1.65426,98.1472,0.198511,100,0,0.666667,1,2,1,1,0,0,3,1,7,4,5,5,0,6,16,3,3,4,0,0,0,2,0,0,0,15,0,0,0,clean
74,66,22,24,230,7,13,59197,59195,0,160,0,0,104.439,0,2,6,3,2,2,23,0.142778,98.949,0.908253,515,10,6,4,6,2,5,4,6,13,18,17,28,14,10,18,34,190,41,35,76,0,0,0,17,0,0,0,76,0,2,0,clean
59,75,35,35,86,9,19,8386578,8386578,585,191,0,0,22.9673,0,4,14,3,11,3,6,0.046515,99.9445,0.009014,1414,6,576,8,24,1,3,1,7,4,12,11,36,9,2,10,43,155,17,13,42,0,0,0,15,0,0,1,59,0,1,0,clean
17,10,4,2,20,2,9,604980,622318,7136869,21,0,0,23.3533,0,3,2,1,2,3,7,0.225557,99.7313,0.043147,363,14,921,33,11,1,0,1,0,8,4,5,2,8,3,4,5,19,7,6,3,0,0,1,2,1,1,2,15,0,1,1,clean
11,4,3,3,12,2,9,253822,260281,0,10,0,0,31.3133,0,1,2,1,1,0,5,0.001275,99.9983,0.000466,235,27,1787,58,7,0,0,0,0,7,1,3,1,5,3,3,2,8,6,4,3,0,0,1,0,1,0,0,10,0,1,0,clean
164,12,18,17,257,55,115,89430,89435,174242,116,0,0,123.407,0,2,3,5,3,58,2,12.5049,87.4899,0.005167,3448,6,2438.5,2,20,20,8,12,21,49,31,24,59,50,15,25,72,154,45,38,70,0,0,0,58,0,0,1,163,0,0,0,clean
13,2,2,2,16,3,9,3667463,3671739,1612995,10,0,0,87.6638,0,2,3,3,2,4,5,1.88377,98.1129,0.003285,248,14,902.5,33,7,0,0,1,0,5,2,4,3,5,3,2,5,10,5,3,3,0,0,1,1,1,0,0,13,0,1,0,clean
116,13,13,12,181,56,119,86745,86947,424962,88,0,0,33.2774,0,4,2,7,5,40,4,8.48656,91.4814,0.032054,2462,4,1644,4,18,14,5,8,14,35,23,18,40,37,11,18,50,113,32,28,47,0,0,0,40,0,0,2,115,0,0,0,clean
12,1,2,0,13,5,9,0,0,0,9,0,0,5.61604,0,1,3,1,2,9,8,42.1254,0.90412,56.9704,184,0,1514,58,7,1,1,0,0,4,1,6,2,5,3,1,4,10,3,1,2,0,1,0,1,0,0,2,11,0,0,1,clean
12,1,2,0,13,5,9,0,0,0,9,0,0,7.50821,0,1,8,1,4,9,8,42.1254,0.90412,56.9704,184,0,1514,58,7,1,1,0,0,4,1,6,2,5,3,1,4,10,3,1,2,0,1,0,1,0,0,2,11,0,0,1,clean
124,12,8,7,110,51,65,129,381,412277,48,17,40,40.964,0,2,4,3,5,3,4,17.2107,82.2613,0.52805,1890,2,61.8889,3,26,9,4,4,6,39,23,35,32,47,23,15,43,61,27,23,27,0,1,0,23,1,2,5,122,2,2,0,clean
59,75,35,35,86,9,19,0,0,0,191,0,0,15.2908,0,1,3,1,2,3,6,0.046515,99.9445,0.009014,1414,6,576,8,24,1,3,1,7,4,12,11,36,9,2,10,43,155,17,13,42,0,0,0,15,0,0,1,59,0,1,0,clean
4,2,0,0,5,1,8,56402,58279,16057476,3,4,7,109.868,0,41,3,1,6,5,12,89.0675,0,10.9325,90,0,0,1,1,1,0,0,0,0,3,1,0,3,1,0,1,1,1,4,1,0,0,0,1,0,1,1,2,1,0,0,clean
43,3,2,1,44,10,30,3598876,3598892,433900,23,4,7,18.144,0,2,2,1,2,5,6,8.98121,68.7643,22.2545,661,5,599.417,17,13,2,1,1,1,16,7,12,9,18,6,5,15,22,10,7,10,0,0,0,7,0,0,2,41,1,0,0,buggy
126,9,8,6,161,25,219,117376,234741,9846908,58,106,131,21.9727,0,2,2,1,2,37,6,6.54735,77.2693,16.1834,2701,3,127.625,16,29,66,3,4,6,44,17,30,38,47,24,13,46,105,24,22,32,0,0,0,78,1,2,4,123,2,1,1,clean
74,5,3,3,51,15,56,1,2,23022,27,68,145,3.83197,3.95551,44,2,2,19,36,10,54.529,44.9419,0.52909,1151,20,69.1667,7,16,24,2,4,4,25,17,24,21,26,19,15,27,31,11,8,10,1,0,1,33,9,3,3,72,11,1,0,buggy
37,10,4,5,62,7,23,0,0,0,30,0,0,24.8898,0,2,2,1,2,1,1,0.018374,99.9816,0,741,16,1531,11,14,4,2,1,2,11,7,12,12,11,6,9,16,31,19,13,18,0,1,1,7,1,1,1,39,0,3,2,clean
71,1,2,2,92,21,219,37264,56450,4394992,22,100,140,17.8837,0,7,2,1,2,31,6,7.83431,71.0339,21.1318,1666,3,95,11,15,58,1,3,4,32,8,13,20,32,11,5,25,62,10,9,16,0,0,0,66,1,1,2,69,2,1,0,clean
5,0,0,0,3,2,3,218956,875755,12369871,4,8,146,20.7688,0,1,2,2,2,82,5,91.5144,8.20279,0.282855,75,40,1,2,3,0,0,0,0,2,3,1,0,2,0,2,1,1,0,0,2,0,0,0,1,0,0,0,5,0,0,0,clean
68,9,4,4,106,9,53,4296,7973,11959886,25,210,120,10.4396,0,6,3,2,4,25,1,0.977209,99.0222,0.000579,899,11,700.5,18,5,169,3,2,3,40,9,10,15,41,6,9,18,75,14,11,23,0,1,1,177,1,1,3,69,1,3,1,buggy
132,1,4,2,200,21,219,216328,194894,0,28,296,411,3.02849,4.33705,1,1,1,1,92,5,16.0748,32.9921,50.9332,3688,9,246,24,18,170,2,6,12,67,10,16,41,67,14,6,46,152,14,14,29,0,0,0,188,2,1,4,129,2,1,0,clean
178,176,11,9,239,25,42,49287,49288,0,263,0,0,27.2657,0,3,2,1,3,9,3,24.3078,75.6919,0.000219,2921,5,3859.75,49,30,12,7,6,17,33,28,38,78,39,27,23,89,262,47,43,88,0,0,0,39,0,1,4,175,1,2,0,clean
132,1,4,2,200,21,219,14687,26662,206298,28,296,411,12.1989,9.3792,66,6,10,73,92,5,16.0748,32.9921,50.9332,3688,9,246,24,18,170,2,6,12,67,10,16,41,67,14,6,46,152,14,14,29,0,0,0,188,2,1,4,129,2,1,0,clean
29,2,3,3,48,12,24,4285654,4285731,7108274,22,0,0,77.0743,0,2,4,1,2,27,4,1.93966,98.0016,0.058711,524,6,91.1429,6,8,5,1,1,2,8,4,7,9,7,4,6,12,31,9,6,10,0,0,0,8,0,0,0,29,0,0,0,clean
158,2,5,4,262,21,219,37054,74011,13125,30,424,523,63.1543,0,2,2,1,2,136,5,24.1083,17.1893,58.7024,4802,10,208,22,19,253,1,4,15,87,10,14,51,88,11,5,57,208,16,16,36,0,1,0,270,2,1,5,156,3,2,1,clean
13,0,0,0,24,2,10,49718,177675,40330,9,0,0,76.3637,0,23,2,2,1,9,9,2.27208,97.7042,0.023742,345,0,23,5,8,17,0,0,2,5,0,1,6,6,2,0,5,10,1,3,10,0,0,0,19,0,0,0,12,0,0,0,clean
37,10,4,5,62,7,23,3925399,4347333,0,30,0,0,13.8067,0,2,2,1,2,1,1,0.018374,99.9816,0,124,16,255.167,11,2,4,2,1,2,11,7,12,12,11,6,9,16,31,19,13,18,0,1,1,7,1,1,1,39,0,3,2,buggy
132,1,4,2,200,21,219,59762,59770,15,28,296,411,23.2156,25.3781,2,0,3,4,92,5,16.0748,32.9921,50.9332,3688,9,246,24,18,170,2,6,12,67,10,16,41,67,14,6,46,152,14,14,29,0,0,0,188,2,1,4,129,2,1,0,clean
13,0,0,0,24,2,10,572742,572743,0,9,0,0,41.7129,0,5,2,1,1,9,9,2.27208,97.7042,0.023742,345,0,23,5,8,17,0,0,2,5,0,1,6,6,2,0,5,10,1,3,10,0,0,0,19,0,0,0,12,0,0,0,clean
169,4,7,6,241,26,219,2321860,4639500,7828339,56,283,357,27.9377,0,2,2,2,2,91,4,3.39824,51.9334,44.6684,2096,6,88,15,17,153,3,3,9,90,14,28,41,93,16,11,53,195,19,11,34,0,1,0,165,1,2,4,166,3,1,1,clean
98,1,2,1,144,21,219,9461,9462,6931,14,373,296,13.3086,0,6,1,3,7,79,4,51.2865,24.1115,24.602,3238,16,62.6667,8,10,272,1,2,5,61,5,10,24,62,6,2,28,123,7,5,14,0,0,0,279,1,0,1,97,1,0,0,clean
2,0,0,0,3,2,2,2204928,1906227,1370649,4,0,1,51.186,0,1,2,2,2,1,6,83.5682,6.9863,9.44553,38,0,0,1,4,3,0,0,0,1,0,0,0,2,1,0,0,2,1,1,0,0,0,0,3,0,0,0,1,0,0,0,clean
67,3,2,2,80,29,48,2381,36056,857434,32,18,48,23.2095,0,2,2,4,3,14,10,7.23287,91.723,1.04409,1214,1,119,7,14,9,2,2,5,20,9,22,18,22,15,7,25,41,17,12,17,0,0,0,19,0,0,1,67,0,1,0,clean
67,2,3,4,63,20,30,85177,85177,0,32,0,0,50.645,0,5,3,8,3,3,7,0.061785,99.8554,0.082801,1085,40,308,24,14,2,4,3,1,23,12,17,14,27,7,10,23,42,16,9,6,0,0,0,9,0,1,0,66,1,0,0,clean
48,7,6,6,75,16,27,327484,327484,609487,38,24,73,17.0171,0,14,3,3,12,20,9,33.8613,65.0058,1.13295,524,9,5.83333,4,7,12,2,2,2,14,9,13,12,17,8,6,18,53,14,12,14,0,0,0,18,0,0,1,47,0,0,0,buggy
47,5,2,3,80,9,26,198396,198396,335992,20,60,103,8.93272,0,15,4,7,13,41,7,65.0684,33.4364,1.49516,691,8,68.8,7,7,38,0,1,2,23,5,9,11,25,5,3,15,67,7,5,12,1,0,0,40,1,2,1,45,2,0,1,buggy
12,5,1,1,19,5,16,45,86,652,8,5,16,1.92987,1.2385,3,5,1,4,10,14,97.2622,2.34081,0.396942,275,0,17,1,6,0,1,2,0,4,2,4,2,2,3,3,4,10,8,6,3,0,0,0,2,1,0,1,11,1,0,0,clean
68,7,4,5,114,9,44,1365087,1365272,48180,28,89,147,28.6119,0,2,2,5,5,57,7,65.954,33.849,0.197008,1660,5,172,11,16,57,1,1,3,34,7,13,16,37,8,5,22,98,9,6,18,1,0,0,59,1,3,1,66,3,0,1,clean
12,5,1,1,19,5,16,0,0,0,8,5,16,24.5369,0,2,2,2,2,10,14,97.2622,2.34081,0.396942,275,0,17,1,6,0,1,2,0,4,2,4,2,2,3,3,4,10,8,6,3,0,0,0,2,1,0,1,11,1,0,0,clean
20,0,0,0,27,5,17,86,280,2107188,4,7,23,60.3335,0,4,7,3,4,1,2,0.027214,99.9728,0,276,20,789,13,5,1,1,0,0,5,5,4,5,7,2,5,6,16,3,3,5,0,0,0,2,0,0,0,19,0,0,0,clean
12,5,1,1,19,5,16,0,0,0,8,5,16,6.52437,2.26242,2,10,1,6,10,14,97.2622,2.34081,0.396942,275,0,17,1,6,0,1,2,0,4,2,4,2,2,3,3,4,10,8,6,3,0,0,0,2,1,0,1,11,1,0,0,clean
88,6,2,3,61,11,43,32,39,144518,28,83,134,39.782,0,20,2,9,21,21,9,22.4773,73.4807,4.04202,1096,2,116.333,14,14,31,3,5,5,30,20,28,26,30,24,18,33,36,12,9,12,1,1,1,42,11,3,4,85,14,2,0,buggy
56,4,2,2,49,15,103,393,393,32499,15,85,90,63.8626,0,21,5,5,26,22,6,61.7405,37.2175,1.042,554,2,103.385,15,5,46,2,2,2,26,9,14,15,26,11,8,18,34,7,6,9,1,0,0,51,4,1,2,54,6,1,0,buggy
22,2,1,0,40,9,19,22,22,11558,9,12,45,45.5601,0,14,2,9,6,12,6,66.905,32.8838,0.21121,184,0,0.666667,2,2,6,0,1,1,9,1,4,9,7,6,2,8,22,5,6,9,0,0,0,9,0,0,1,21,0,0,0,buggy
6,0,0,0,9,1,8,269849,269851,4264435,4,4,13,20.0099,0,4,3,1,3,4,4,42.3746,51.629,5.99635,38,0,1,3,1,0,1,1,0,2,2,2,1,3,1,1,2,6,1,1,2,0,0,0,2,0,0,0,6,0,0,0,clean
52,2,5,6,43,11,18,196118,196118,6079840,31,11,35,44.4234,0,40,2,3,7,2,2,0.660248,99.2228,0.116919,280,0,1.33333,1,4,1,1,1,1,10,9,20,14,14,12,6,22,31,11,7,7,0,0,0,4,0,0,1,52,0,2,0,clean
132,1,4,2,200,21,219,65911,65911,43,28,222,309,14.7386,11.4024,40,9,21,72,92,5,16.0748,32.9921,50.9332,2766,9,184.5,18,14,170,2,6,12,67,10,16,41,67,14,6,46,152,14,14,29,0,0,0,188,2,1,4,129,2,1,0,clean
132,1,4,2,200,21,219,12427,12427,18,28,296,411,5.13213,5.53231,4,0,8,13,92,5,16.0748,32.9921,50.9332,3688,9,246,24,18,170,2,6,12,67,10,16,41,67,14,6,46,152,14,14,29,0,0,0,188,2,1,4,129,2,1,0,clean
103,1,2,2,146,21,219,129699,129699,67,20,252,312,42.435,0,32,2,6,13,76,4,24.6031,49.8309,25.566,2440,13,117,15,13,160,2,4,8,46,8,15,36,48,11,4,42,109,11,10,22,0,0,0,172,1,1,2,102,1,1,0,clean
39,0,0,0,49,12,24,7915631,7852589,0,11,13,45,12.8662,0,2,2,4,2,5,3,6.33406,93.5992,0.066775,229,5,1,1,3,3,2,1,4,10,7,12,10,14,4,4,17,21,9,6,13,0,0,0,10,0,0,0,39,0,0,0,clean
55,3,12,8,159,6,41,23,23,0,28,30,241,0.773193,1.57402,5,1,1,6,77,3,72.9734,26.9523,0.074236,1224,0,178,13,16,4,2,3,2,18,5,8,25,17,6,5,28,140,8,6,28,0,0,0,11,1,0,4,51,1,0,0,clean
268,14,14,11,289,33,78,57122,212913,3338432,101,37,98,15.9705,0,2,3,3,4,28,6,0.061967,98.3355,1.60256,4725,5,892.5,26,48,26,8,7,16,79,40,81,84,90,49,30,114,156,65,45,59,0,2,1,56,4,5,11,260,8,3,1,clean
55,3,12,8,159,6,41,46,46,0,28,30,241,1.14008,1.42865,9,2,1,10,77,3,72.9734,26.9523,0.074236,1224,0,178,13,16,4,2,3,2,18,5,8,25,17,6,5,28,140,8,6,28,0,0,0,11,1,0,4,51,1,0,0,clean
55,3,12,8,159,6,41,13035,11185,0,28,30,241,1.65904,1.94,1,0,1,7,77,3,72.9734,26.9523,0.074236,1224,0,178,13,16,4,2,3,2,18,5,8,25,17,6,5,28,140,8,6,28,0,0,0,11,1,0,4,51,1,0,0,clean
55,3,12,8,159,6,41,1332565,2429199,81980,28,30,241,85.8595,0,1,2,1,1,77,3,72.9734,26.9523,0.074236,1224,0,178,13,16,4,2,3,2,18,5,8,25,17,6,5,28,140,8,6,28,0,0,0,11,1,0,4,51,1,0,0,clean
14,2,1,1,10,7,14,145459,291082,3335245,9,7,20,14.7303,0,2,3,1,2,0,4,3.1606,46.3135,50.5259,103,5,3,2,3,1,0,1,1,6,4,5,3,6,4,3,6,6,3,2,3,0,1,1,1,3,2,1,12,5,0,0,clean
195,21,9,7,304,23,183,277056,277056,2428,14,790,566,57.5709,0,4,3,9,5,151,5,9.86798,90.1211,0.010941,2080,5,15.3333,1,2,479,1,2,18,136,12,14,38,138,7,9,46,289,16,12,28,10,0,0,486,6,3,5,190,9,0,0,buggy
75,3,1,3,71,21,56,728849,1457666,12138053,24,4,12,28.0057,0,2,4,4,3,8,6,10.5097,59.0511,30.4392,1046,4,249.667,8,16,5,0,4,3,29,14,21,15,29,16,11,25,38,15,10,15,0,1,2,9,3,3,2,72,5,1,0,clean
15,3,0,1,9,7,13,147058,294093,0,10,11,30,16.1079,0,2,2,1,2,0,4,3.4792,20.752,75.7688,195,3,4.66667,2,6,1,0,2,1,8,3,7,3,6,6,3,7,6,4,0,3,0,1,2,1,4,3,2,12,6,0,0,clean
26,3,3,2,47,5,14,722233,1444462,36163187,20,19,120,59.0942,0,6,2,1,2,11,11,25.5268,73.1721,1.30108,307,5,1,1,6,1,2,1,1,9,7,7,6,13,6,4,6,25,9,13,8,0,0,1,4,1,0,3,25,0,3,0,buggy
18,2,2,1,21,7,15,416205,832407,0,13,13,41,20.5574,0,17,2,2,10,3,4,2.3552,47.1297,50.5151,385,5,164.333,9,8,1,0,2,1,9,3,6,5,6,5,3,8,12,5,2,6,0,1,1,3,3,2,2,15,4,0,0,clean
15,3,0,1,9,7,13,20,39,353,10,11,30,2.08993,3.41244,1,3,7,9,0,4,3.4792,20.752,75.7688,65,3,1.55556,2,2,1,0,2,1,8,3,7,3,6,6,3,7,6,4,0,3,0,1,2,1,4,3,2,12,6,0,0,buggy
45,2,4,4,48,9,16,1840,3628,0,23,45,127,27.4782,0,27,2,1,4,24,9,0.845781,98.9621,0.192166,403,6,114.75,5,7,2,3,2,1,13,10,12,13,18,4,6,20,30,9,7,12,0,0,1,7,1,1,1,45,1,1,0,buggy
51,1,2,3,78,8,88,74,74,549482,16,21,62,25.4716,23.5367,157,2,3,35,25,8,6.06559,93.4281,0.506299,800,9,183.273,10,4,102,1,1,1,30,5,8,9,33,3,3,13,65,6,5,10,0,0,0,104,0,1,1,50,1,1,0,buggy
51,1,2,3,78,8,82,21,21,439690,16,21,62,41.8651,25.7648,18,2,5,24,25,8,6.06559,93.4281,0.506299,733,9,168,10,4,102,1,1,1,30,5,8,9,33,3,3,13,65,6,5,10,0,0,0,104,0,1,1,50,1,1,0,buggy
72,3,8,5,205,6,72,63346,63346,0,23,15,121,20.0305,9.24114,126,2,3,39,70,3,40.1012,59.6164,0.28238,1834,0,102.5,10,11,86,2,2,2,47,4,7,17,47,4,3,20,187,7,5,21,0,0,0,92,1,0,3,69,1,0,0,clean
55,3,12,8,159,6,41,51,51,2820,28,30,241,1.58117,1.49217,2,1,5,13,77,3,72.9734,26.9523,0.074236,1224,0,178,13,16,4,2,3,2,18,5,8,25,17,6,5,28,140,8,6,28,0,0,0,11,1,0,4,51,1,0,0,clean
55,3,12,8,159,6,41,220493,205769,0,28,30,241,76.9515,0,2,2,1,4,77,3,72.9734,26.9523,0.074236,1224,0,178,13,16,4,2,3,2,18,5,8,25,17,6,5,28,140,8,6,28,0,0,0,11,1,0,4,51,1,0,0,clean
55,3,12,8,159,6,41,102,102,3519,28,30,241,1.60335,1.69868,21,3,6,24,77,3,72.9734,26.9523,0.074236,1224,0,178,13,16,4,2,3,2,18,5,8,25,17,6,5,28,140,8,6,28,0,0,0,11,1,0,4,51,1,0,0,clean
26,0,2,1,16,13,21,311973,311970,674,6,4,22,11.8137,0,2,5,11,4,1,5,18.0932,67.7821,14.1248,338,0,2,1,3,0,0,0,2,8,3,8,7,8,4,3,11,8,6,2,3,0,0,0,2,0,0,1,25,0,0,0,clean
72,3,8,5,205,6,72,34005,34005,575381,23,15,121,3.38683,3.51178,4,1,4,21,70,3,40.1012,59.6164,0.28238,1834,0,102.5,10,11,86,2,2,2,47,4,7,17,47,4,3,20,187,7,5,21,0,0,0,92,1,0,3,69,1,0,0,clean
26,0,2,1,16,13,21,311970,311973,520,6,4,22,11.1238,0,2,5,10,4,1,5,18.0932,67.7821,14.1248,113,0,0.666667,1,1,0,0,0,2,8,3,8,7,8,4,3,11,8,6,2,3,0,0,0,2,0,0,1,25,0,0,0,buggy
84,2,2,2,67,32,57,8609822,9412460,0,12,23,124,37.6995,0,2,2,1,1,16,1,1.08032,98.9197,0,1020,12,25,1,10,3,5,1,3,20,13,31,20,30,16,7,31,32,18,13,11,0,0,0,11,0,1,1,83,1,0,0,clean
89,1,3,4,76,21,35,77369,77369,8530,21,26,82,8.48837,0,3,4,5,4,11,6,3.30411,96.6624,0.033465,1198,1,12,1,14,2,4,5,4,27,13,22,27,27,13,12,37,47,17,9,11,0,0,0,15,0,0,0,89,0,0,0,clean
15,0,0,1,19,3,7,420,470,7227891,7,7,18,108.422,0,1,2,1,2,7,1,2.03485,97.9651,0,300,0,2,1,6,0,0,0,2,8,1,5,3,6,2,3,5,7,6,2,6,0,0,0,1,1,0,0,17,1,1,0,clean
24,1,1,1,24,15,19,2452345,4904557,15310626,12,6,13,35.2734,0,3,2,2,2,3,8,17.2907,77.5856,5.12371,403,3,0.75,2,9,2,2,1,1,7,7,6,5,10,4,5,6,8,5,5,8,0,0,0,6,0,0,1,23,1,0,0,clean
28,0,1,1,30,15,21,63,63,1246,10,3,6,27.6308,0,3,3,8,5,4,4,5.55312,94.338,0.108931,234,1,575.111,19,4,2,1,2,1,10,3,8,6,11,6,2,9,14,6,5,7,0,0,0,6,0,0,0,28,0,0,0,buggy
