@relation 'data/final_8020_regression.csv-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R100-weka.filters.unsupervised.attribute.Remove-R115-weka.filters.unsupervised.attribute.Remove-R1-5,17-18,20,26-27,31-37,42,45-46,50-68,71,78-84,93,96-100,102,106,109,113'

@attribute postbugs numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric

@data
0,4,25,4,2,4,1,4,5646256,5646253,0,20,4,27,0.5,2.3,0,2,1,1,13,8,0.164556,0.36996,99.4655,389,0,24,15,11,1,0,0,0,9,6,3,3,7,3,8,3,12,11,10,2,1,0,0,0,17,0,0,4,16,0,1
0,4,25,4,2,4,1,4,303746,607486,22,20,4,27,0.298142,1.33333,3,2,1,2,13,8,0.164556,0.36996,99.4655,389,0,24,15,11,1,0,0,0,9,6,3,3,7,3,8,3,12,11,10,2,1,0,0,0,17,0,0,4,16,0,1
0,4,25,4,2,4,1,4,607474,1214948,0,20,4,27,0.235702,1.33333,2,2,1,2,13,8,0.164556,0.36996,99.4655,389,0,24,15,11,1,0,0,0,9,6,3,3,7,3,8,3,12,11,10,2,1,0,0,0,17,0,0,4,16,0,1
0,4,25,4,2,4,1,4,303745,607489,101,20,4,27,0.368514,1.22222,3,2,1,2,13,8,0.164556,0.36996,99.4655,389,0,24,15,11,1,0,0,0,9,6,3,3,7,3,8,3,12,11,10,2,1,0,0,0,17,0,0,4,16,0,1
0,4,25,4,2,4,1,4,1214953,2429902,0,20,4,27,0.363242,1.41667,2,2,1,1,13,8,0.164556,0.36996,99.4655,389,0,24,15,11,1,0,0,0,9,6,3,3,7,3,8,3,12,11,10,2,1,0,0,0,17,0,0,4,16,0,1
0,114,19,7,5,132,17,33,11,194,437,37,35,133,2.73077,2.51852,3,4,7,5,13,5,0.002989,99.9778,0.019251,1988,0,548,14,28,4,1,6,4,38,12,40,33,35,33,10,45,88,31,21,26,2,2,0,8,8,2,5,111,11,0,1
0,114,19,7,5,132,17,33,22,57,15932,37,35,133,6.72005,4.5,4,12,12,28,13,5,0.002989,99.9778,0.019251,1988,0,548,14,28,4,1,6,4,38,12,40,33,35,33,10,45,88,31,21,26,2,2,0,8,8,2,5,111,11,0,1
0,114,19,7,5,132,17,33,14,26,145,37,35,133,9.34609,5.55102,7,8,15,30,13,5,0.002989,99.9778,0.019251,1988,0,548,14,28,4,1,6,4,38,12,40,33,35,33,10,45,88,31,21,26,2,2,0,8,8,2,5,111,11,0,1
0,114,19,7,5,132,17,33,313,322,619736,37,35,133,4.2474,3.44828,5,9,6,21,13,5,0.002989,99.9778,0.019251,1988,0,548,14,28,4,1,6,4,38,12,40,33,35,33,10,45,88,31,21,26,2,2,0,8,8,2,5,111,11,0,1
0,4,25,4,2,4,1,4,836867,1673734,7343341,20,4,27,0.363242,1.41667,2,2,1,2,13,8,0.164556,0.36996,99.4655,389,0,24,15,11,1,0,0,0,9,6,3,3,7,3,8,3,12,11,10,2,1,0,0,0,17,0,0,4,16,0,1
0,10,0,1,1,19,5,12,0,0,0,6,8,23,0,1.5,0,2,0,1,4,2,20.3428,79.4924,0.164808,184,10,5,1,0,0,0,1,1,5,2,2,2,5,1,1,4,9,5,4,3,0,0,0,2,1,0,0,10,1,0,0
0,10,0,1,1,19,5,12,0,569214,0,6,8,23,0,0,0,2,0,0,4,2,20.3428,79.4924,0.164808,184,10,5,1,0,0,0,1,1,5,2,2,2,5,1,1,4,9,5,4,3,0,0,0,2,1,0,0,10,1,0,0
0,81,2,4,2,84,11,32,8454,17078,2078438,38,2,5,5.21861,4.45102,2,2,2,2,5,4,0.026574,36.4145,63.559,1349,10,1794.67,53,23,4,3,2,3,30,10,25,17,35,12,6,30,46,18,10,19,0,0,0,12,0,1,3,78,1,1,0
0,60,2,3,2,60,13,32,11273,88302,769116,27,5,15,1.53005,3.16923,2,2,2,2,3,8,0.412664,67.0852,32.5021,991,13,1378,29,17,2,3,2,2,21,8,19,13,24,10,5,22,31,14,8,14,0,0,0,9,0,0,2,58,1,1,0
0,20,0,2,1,13,10,17,3670062,7340120,0,8,0,0,0.306186,1.25,1,2,1,1,1,2,0.066747,99.9333,0,255,25,222,6,4,1,1,0,0,6,5,6,4,8,5,5,4,8,2,3,3,0,0,1,1,1,1,2,17,2,0,0
3,20,0,2,1,13,10,17,3545863,3561358,1294,8,0,0,4.1434,4.81961,2,3,4,3,1,2,0.066747,99.9333,0,43,25,37,6,1,1,1,0,0,6,5,6,4,8,5,5,4,8,2,3,3,0,0,1,1,1,1,2,17,2,0,0
0,20,0,2,1,13,10,17,275,874,1656,8,0,0,4.9737,3.73387,4,5,10,5,1,2,0.066747,99.9333,0,255,25,222,6,4,1,1,0,0,6,5,6,4,8,5,5,4,8,2,3,3,0,0,1,1,1,1,2,17,2,0,0
0,233,13,11,8,376,39,158,3066185,3066185,9178780,54,289,423,0,2,0,2,0,1,83,8,14.9417,67.448,17.6103,3836,3,819.5,12,0,173,4,5,16,78,29,38,93,82,26,25,106,226,47,39,95,0,1,0,196,0,1,8,229,2,4,1
0,70,5,4,3,176,10,97,3066179,3066179,9178780,24,167,218,0,2,0,2,0,1,51,7,62.5391,21.6785,15.7824,1765,10,266,6,0,113,2,1,2,46,7,7,14,46,2,7,18,141,12,9,28,2,1,0,113,1,1,3,69,3,1,1
0,75,5,5,4,199,10,97,769292,769292,9178780,32,118,192,0,2,0,2,0,1,42,10,29.6255,39.7088,30.6657,1830,0,482,11,0,71,3,2,4,34,10,12,24,35,4,10,31,125,21,15,51,0,2,0,79,0,0,3,76,1,2,1
0,114,3,6,3,120,11,32,208051,208053,0,54,0,0,1.75173,2.74359,2,3,4,4,7,4,0.002768,4.66011,95.3371,1908,11,2639,76,31,6,4,3,4,42,14,36,24,49,17,8,42,66,25,14,27,0,0,0,17,0,1,5,110,1,1,0
0,148,5,4,2,163,10,124,0,1786080,9178780,17,925,294,0,0,0,0,0,0,76,4,54.3096,45.6886,0.001826,5373,50,103,5,0,811,1,0,2,110,4,14,23,111,12,3,24,155,4,4,10,1,0,0,813,2,0,2,146,2,0,0
0,5,0,1,0,1,2,7,1758070,1786080,9178780,2,3,6,0.512497,1.80556,2,2,2,3,6,4,85.4167,8.68056,5.90278,52,0,0,1,1,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0
0,16,6,0,1,9,6,8,41,299,334,10,6,14,23.2419,15.75,2,5,2,2,11,5,92.3892,7.5673,0.043482,391,0,20,2,6,0,0,1,0,6,3,5,6,6,5,3,7,11,2,2,0,0,0,0,1,1,0,2,17,2,2,0
0,16,6,0,1,9,6,8,7,15,0,10,6,14,1.927,3.05556,2,10,3,6,11,5,92.3892,7.5673,0.043482,391,0,20,2,6,0,0,1,0,6,3,5,6,6,5,3,7,11,2,2,0,0,0,0,1,1,0,2,17,2,2,0
0,57,2,4,3,80,8,133,0,12965,8776977,10,2,21,0,0,0,0,0,0,48,7,97.2014,2.76163,0.037006,2060,0,403,3,0,209,0,0,2,46,4,6,3,49,2,1,7,82,1,1,2,0,0,0,212,0,0,1,55,0,0,0
0,16,6,0,1,9,6,8,175,223,257,10,6,14,11.6619,9,2,5,2,3,11,5,92.3892,7.5673,0.043482,391,0,20,2,6,0,0,1,0,6,3,5,6,6,5,3,7,11,2,2,0,0,0,0,1,1,0,2,17,2,2,0
0,18,22,7,6,16,4,16,0,12965,8776977,38,20,55,0,0,0,0,0,0,10,33,39.6185,34.0519,26.3296,434,0,2,2,0,14,0,0,1,6,0,3,9,6,2,1,10,39,5,4,4,0,0,0,14,0,0,2,17,0,1,0
0,16,6,0,1,9,6,8,47,0,0,10,6,14,22.9779,18.8667,4,12,6,8,11,5,92.3892,7.5673,0.043482,391,0,20,2,6,0,0,1,0,6,3,5,6,6,5,3,7,11,2,2,0,0,0,0,1,1,0,2,17,2,2,0
0,33,25,16,15,77,11,32,12965,12965,8776977,72,29,141,0,2,0,2,0,1,24,7,53.7429,38.7842,7.47286,992,4,841.5,4,0,15,2,1,2,8,4,5,16,7,2,6,19,89,11,7,27,0,0,0,19,0,0,1,33,0,1,0
0,13,3,2,1,16,7,16,464334,1019009,8776977,10,0,0,9.57892,7.67857,2,2,1,2,3,10,25.0356,63.8596,11.1048,373,21,3244.75,116,3,26,0,0,0,7,2,3,1,7,2,2,3,12,4,3,3,0,0,0,27,1,0,1,11,1,0,0
3,51,10,6,5,75,24,94,881991,881991,645103,45,24,46,10.4964,9.61603,2,3,1,3,13,7,13.0085,84.9115,2.07994,879,3,982.688,32,8,21,2,2,2,18,9,12,13,21,8,6,17,61,12,11,13,0,0,0,27,0,1,1,50,1,0,0
0,31,1,1,0,34,4,66,20,20,98,12,59,46,1.5,2.5,0,2,0,2,26,16,7.06364,91.8639,1.07248,452,7,132,4,0,41,1,0,2,18,4,7,3,19,4,4,5,23,4,4,6,0,0,0,44,0,0,1,30,0,0,0
0,31,1,1,0,34,4,66,3718321,3718321,98,12,59,46,0,1,2,2,0,1,26,16,7.06364,91.8639,1.07248,452,7,132,4,0,41,1,0,2,18,4,7,3,19,4,4,5,23,4,4,6,0,0,0,44,0,0,1,30,0,0,0
0,29,0,1,0,69,3,68,0,1729804,98,15,75,119,0,0,0,0,0,0,31,3,2.34687,97.6531,0.000067,754,18,6780,65,0,22,0,1,1,14,2,7,7,15,3,1,10,48,8,7,6,0,0,0,23,0,0,1,28,0,0,0
0,29,0,1,0,69,3,68,0,1729804,98,15,75,119,0,0,0,0,0,0,31,3,2.34687,97.6531,0.000067,754,18,6780,65,0,22,0,1,1,14,2,7,7,15,3,1,10,48,8,7,6,0,0,0,23,0,0,1,28,0,0,0
0,36,0,0,0,27,10,18,30114,30114,0,8,13,20,0.414578,1.375,3,5,0,2,3,2,99.6631,0.336659,0.000214,447,3,649,10,0,2,0,1,1,10,10,9,7,13,9,6,9,12,3,6,5,0,0,0,5,0,0,0,35,0,0,0
1,36,0,0,0,27,10,18,2672338,2683410,0,8,13,20,0,1,0,2,0,1,3,2,99.6631,0.336659,0.000214,224,3,324.5,10,0,2,0,1,1,10,10,9,7,13,9,6,9,12,3,6,5,0,0,0,5,0,0,0,35,0,0,0
0,62,6,3,1,54,1,63,0,84691,0,5,301,134,0,0,0,0,0,0,30,5,51.6282,48.313,0.058796,2155,25,147,5,0,234,0,0,0,64,0,1,2,64,1,0,2,58,1,2,1,0,0,0,236,3,0,2,60,3,0,0
0,11,2,0,1,12,4,7,444843,657615,1559847,9,5,12,2.29137,2.54321,3,2,3,2,2,4,19.1523,78.2096,2.63805,203,0,69.3333,1,1,0,1,0,0,5,1,3,3,6,4,1,2,9,2,3,1,0,0,0,1,0,1,1,10,1,0,0
2,46,4,2,2,57,29,56,61445,104749,3411871,22,4,10,8.52959,6.52744,4,5,2,6,5,6,17.4541,72.0376,10.5083,742,12,1116.64,29,8,1,1,1,3,13,7,14,13,15,7,6,20,30,14,9,13,0,0,0,6,0,1,1,45,1,0,0
0,14,1,0,1,11,6,13,31,0,0,6,0,0,11.8614,10.25,4,7,6,7,2,7,0.015373,99.9803,0.004334,208,3,2179,56,5,0,0,1,0,4,2,5,4,4,3,1,7,7,2,1,2,0,0,0,1,0,1,1,13,1,1,0
0,28,1,4,3,32,8,13,538,410,0,16,0,0,2.05183,2.3,3,16,2,6,2,4,0.941271,88.2469,10.8119,418,35,49,3,12,1,0,1,4,11,3,8,6,11,4,2,11,14,10,7,10,0,0,0,5,0,0,2,27,0,1,0
0,28,1,4,3,32,8,13,5170743,10341398,0,16,0,0,0.353553,2.75,2,2,1,1,2,4,0.941271,88.2469,10.8119,418,35,49,3,12,1,0,1,4,11,3,8,6,11,4,2,11,14,10,7,10,0,0,0,5,0,0,2,27,0,1,0
0,28,1,4,3,32,8,13,2590500,5180993,41962,16,0,0,1.03645,2.3125,2,3,1,2,2,4,0.941271,88.2469,10.8119,418,35,49,3,12,1,0,1,4,11,3,8,6,11,4,2,11,14,10,7,10,0,0,0,5,0,0,2,27,0,1,0
0,28,1,4,3,32,8,13,0,0,0,16,0,0,3.13688,4.4,3,10,1,4,2,4,0.941271,88.2469,10.8119,418,35,49,3,12,1,0,1,4,11,3,8,6,11,4,2,11,14,10,7,10,0,0,0,5,0,0,2,27,0,1,0
0,28,1,4,3,32,8,13,1557,2453,0,16,0,0,10.1036,9.09091,2,14,4,7,2,4,0.941271,88.2469,10.8119,418,35,49,3,12,1,0,1,4,11,3,8,6,11,4,2,11,14,10,7,10,0,0,0,5,0,0,2,27,0,1,0
0,28,1,4,3,32,8,13,9544,19795,40755,16,0,0,20.2835,14.8182,3,5,8,13,2,4,0.941271,88.2469,10.8119,418,35,49,3,12,1,0,1,4,11,3,8,6,11,4,2,11,14,10,7,10,0,0,0,5,0,0,2,27,0,1,0
0,8,0,0,0,12,4,10,0,2951309,4197192,3,5,33,0,0,0,0,0,0,7,4,71.1309,28.7683,0.100823,155,36,2,1,0,1,1,0,0,3,0,1,4,3,0,1,4,5,3,3,1,0,0,0,2,0,0,0,8,0,0,0
0,28,1,4,3,32,8,13,96,176,44,16,0,0,1.2,2.4,2,2,1,3,2,4,0.941271,88.2469,10.8119,418,35,49,3,12,1,0,1,4,11,3,8,6,11,4,2,11,14,10,7,10,0,0,0,5,0,0,2,27,0,1,0
0,28,1,4,3,32,8,13,1621244,6484946,13582720,16,0,0,0.8,2.6,2,2,2,3,2,4,0.941271,88.2469,10.8119,418,35,49,3,12,1,0,1,4,11,3,8,6,11,4,2,11,14,10,7,10,0,0,0,5,0,0,2,27,0,1,0
0,2,0,0,0,2,2,4,0,2951309,4197192,2,0,0,0,0,0,0,0,0,10,2,91.3043,8.69565,0,42,33,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
0,42,3,1,1,28,24,41,5607064,5607064,0,11,20,38,0,1,0,2,0,1,2,6,1.69227,98.2712,0.036554,660,6,228,17,0,2,1,1,1,13,9,13,11,18,5,5,19,14,6,4,8,1,1,0,3,3,1,2,42,4,1,0
0,96,444,105,105,144,23,50,5502182,5502213,0,718,0,0,1.31937,2.66667,2,2,1,3,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0
0,41,11,7,6,62,23,87,1563496,1571935,333337,45,4,24,5.69056,5.25651,2,4,4,5,16,9,13.9476,83.6991,2.3533,879,2,1167.66,17,8,9,1,1,2,13,6,10,11,14,7,5,15,60,10,7,10,0,0,0,13,0,0,1,40,1,0,0
0,96,444,105,105,144,23,50,5458958,5415377,0,718,0,0,1.39841,2.33333,2,7,1,3,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0
0,96,444,105,105,144,23,50,6047463,6047127,0,718,0,0,4.97764,4.7963,2,6,4,3,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0
0,96,444,105,105,144,23,50,8301747,8302197,154739,718,0,0,1.26776,2.42857,3,6,4,3,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0
0,96,444,105,105,144,23,50,5502082,5502137,0,718,0,0,3.80311,3.74074,2,10,2,5,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0
6,37,1,1,1,45,24,77,42365,44090,480181,18,15,39,13.0784,8.9783,2,3,2,3,9,5,16.6279,80.7005,2.67157,572,2,1031.99,34,3,12,1,1,2,12,7,9,9,15,5,5,14,26,7,6,9,0,0,0,16,0,0,1,36,1,0,0
7,41,0,1,1,43,25,76,271864,277205,5549480,16,19,53,1.61154,2.74777,2,4,2,2,6,3,18.1927,79.3695,2.43778,361,2,608.829,27,1,7,1,2,2,13,8,10,10,15,6,5,16,22,8,6,9,0,0,0,12,0,0,0,40,0,0,0
1,45,1,1,1,39,25,47,0,267784,76990,19,20,45,0,0,0,0,0,0,7,3,5.3542,94.6013,0.044504,222,5,646.5,41,0,3,1,2,3,14,10,12,9,16,7,6,16,18,10,7,7,0,0,0,8,0,0,0,45,1,0,0
0,8,3,2,2,14,4,12,0,1035,1732,6,2,18,0,0,0,0,0,0,3,13,68.5687,25.2418,6.18956,195,0,0,1,0,0,1,0,0,2,1,4,1,3,3,0,1,12,4,5,1,0,0,0,1,0,0,0,8,0,0,0
21,44,1,2,1,53,45,129,266733,267784,76990,22,10,29,9.90367,6.83736,2,5,4,5,9,7,17.4048,81.1502,1.44491,561,4,663.109,26,4,17,1,2,2,15,8,10,11,17,6,5,16,29,10,8,10,0,0,0,22,0,0,1,43,1,0,0
0,52,6,1,2,32,8,19,446,1035,1732,13,0,0,1.41421,2,2,3,1,2,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,1,50,2,0,0
0,60,3,3,3,105,20,87,921700,925723,617951,29,84,109,2.42108,2.98762,2,3,2,3,25,6,22.3388,73.4048,4.25641,1257,1,484.458,25,9,60,2,1,2,28,7,14,12,32,11,4,15,83,9,10,13,0,0,0,65,1,0,1,58,1,0,0
0,52,6,1,2,32,8,19,1777,1824,0,13,0,0,20.3309,12.2857,2,28,8,12,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,1,50,2,0,0
0,50,2,2,1,56,14,55,0,137613,603839,16,109,95,0,0,0,0,0,0,22,7,39.6414,47.526,12.8326,1285,8,131.25,5,0,75,3,2,4,18,9,17,13,21,13,7,15,33,8,8,12,1,0,1,83,4,1,2,49,4,1,0
0,89,15,5,3,204,8,207,0,47426,0,31,297,336,0,0,0,0,0,0,57,24,18.9273,80.9857,0.086939,3107,14,1382.17,26,0,215,2,1,1,64,6,8,12,65,5,6,14,190,11,10,15,0,0,0,218,0,0,1,87,0,0,0
0,67,3,1,1,72,16,78,0,137613,603839,18,148,130,0,0,0,0,0,0,29,8,50.9666,48.5072,0.526194,1588,5,103.308,6,0,100,3,2,5,29,10,18,17,31,14,9,21,48,10,8,12,1,0,1,108,5,2,2,65,7,1,0
0,85,4,2,2,67,13,61,0,137613,603839,23,219,215,0,0,0,0,0,0,32,5,15.6022,84.3681,0.029672,2108,19,134.667,10,0,125,3,4,5,31,17,22,26,32,18,15,31,38,12,9,15,0,0,1,136,7,3,3,82,9,1,0
1,59,3,2,2,61,33,109,0,137613,603839,18,133,133,0,0,0,0,0,0,27,7,46.9923,52.4816,0.526068,1251,15,106.571,10,0,83,2,2,3,27,10,15,15,29,12,8,18,43,8,7,10,0,0,1,90,5,2,2,58,6,1,0
0,10,0,0,0,4,7,14,0,355642,0,2,8,29,0,0,0,0,0,0,7,3,29.5655,67.9012,2.53327,130,22,2,1,0,0,1,0,0,3,2,2,3,5,0,1,4,1,1,1,1,0,0,0,1,0,0,0,10,0,0,0
0,0,1,1,0,8,1,4,177830,355642,0,4,0,4,0.541266,1.6875,2,2,1,2,12,3,79.4702,13.5762,6.95364,65,50,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,3,3,4,0,0,0,0,0,1,0,0,0,1,0,0
0,52,6,1,2,32,8,19,561284,490,562031,13,0,0,0,2,3,8,1,2,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,1,50,2,0,0
0,52,6,1,2,32,8,19,16,31,28,13,0,0,5.96446,5.40741,4,38,8,17,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,1,50,2,0,0
0,52,6,1,2,32,8,19,10,33,202,13,0,0,11.3698,7.22581,5,42,8,19,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,1,50,2,0,0
0,27,4,1,2,18,8,19,14,53,117,9,0,3,3.88563,4.13095,3,19,4,9,5,3,50.1347,49.8634,0.001902,258,0,314,6,5,0,1,0,2,6,5,13,5,10,6,1,11,12,3,2,7,0,0,1,2,1,1,1,26,1,0,0
0,52,6,1,2,32,8,19,99,1013,1630808,13,0,0,19.6949,10.6667,2,16,4,7,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,1,50,2,0,0
0,31,13,4,4,36,5,11,87401,173993,323854,25,12,41,1.14062,2.39286,1,2,1,3,0,3,0.038594,99.9608,0.000609,315,7,251,5,8,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0
0,52,3,5,5,72,12,90,0,1983341,2285163,38,12,38,0,0,0,0,0,0,12,8,21.8529,76.0841,2.06303,1359,3,889.643,36,4,99,1,1,2,23,7,11,11,26,8,5,14,51,10,10,13,0,0,0,104,0,0,1,50,0,0,0
0,11,1,0,1,15,2,5,1983341,1983341,2285163,12,10,15,0,1,0,2,0,1,2,8,2.7008,95.6571,1.64212,230,0,6,1,0,0,2,0,0,5,3,2,4,9,0,1,4,5,0,3,7,0,0,0,4,0,1,0,11,1,0,0
0,295,10,2,4,394,4,294,0,753981,1836882,15,1897,931,0,0,0,0,0,0,212,3,99.7924,0.206968,0.000615,11925,50,362,7,0,1358,0,0,0,301,2,1,4,299,0,4,4,407,2,0,2,1,1,0,1355,11,2,0,296,12,0,1
0,145,4,6,6,148,30,50,753981,753981,1836882,76,0,0,0,1,0,2,0,1,2,3,0.017115,84.5843,15.3986,2375,2,198,12,0,3,4,3,6,50,19,39,39,55,22,15,55,98,20,9,37,0,0,0,16,0,2,2,143,2,0,0
0,145,4,6,6,148,30,50,0,378459,1836882,76,0,0,0,0,0,0,0,0,2,3,0.017115,84.5843,15.3986,2375,2,198,12,0,3,4,3,6,50,19,39,39,55,22,15,55,98,20,9,37,0,0,0,16,0,2,2,143,2,0,0
0,145,4,6,6,148,30,50,1684801,1684801,1836882,76,0,0,0.235702,1.16667,2,2,0,2,2,3,0.017115,84.5843,15.3986,2375,2,198,12,0,3,4,3,6,50,19,39,39,55,22,15,55,98,20,9,37,0,0,0,16,0,2,2,143,2,0,0
0,5,1,0,0,7,4,6,1192905,1123301,0,3,1,6,2.53479,4.11111,2,2,0,3,3,5,62.5252,37.0062,0.468649,72,0,0.5,1,0,0,0,0,1,2,0,2,2,2,2,0,2,5,1,2,1,0,0,0,1,0,0,1,4,0,0,0
0,33,3,4,5,55,7,10,0,156585,5036,41,9,37,0,0,0,0,0,0,20,3,12.5736,86.2256,1.20072,710,0,1,1,0,5,1,0,2,10,4,7,12,12,7,3,11,22,10,13,22,0,0,0,8,0,0,0,33,0,0,0
0,33,3,4,5,55,7,10,156585,156585,5036,41,9,37,0,1,0,2,0,1,20,3,12.5736,86.2256,1.20072,710,0,1,1,0,5,1,0,2,10,4,7,12,12,7,3,11,22,10,13,22,0,0,0,8,0,0,0,33,0,0,0
0,78,5,6,3,145,28,77,37587,150335,12859924,28,150,176,10.3537,5,6,4,2,8,32,5,24.1997,75.6688,0.131498,1067,16,523.625,12,2,105,3,2,2,41,9,14,14,42,10,9,17,107,17,14,22,0,0,0,111,0,0,3,75,0,0,0
0,82,1,2,2,128,21,105,0,404415,0,19,187,232,0,0,0,0,0,0,57,9,29.4214,69.2885,1.2901,1444,2,137,5,0,130,1,2,4,45,7,10,20,47,4,5,26,105,10,8,11,0,0,0,136,0,0,1,81,0,0,0
0,35,4,2,1,13,5,8,0,1133443,5036,16,21,43,0,0,0,0,0,0,4,3,1.33013,98.2115,0.458405,525,4,4,4,0,0,0,2,2,12,10,10,5,12,9,8,8,10,3,3,6,0,0,0,2,4,0,1,34,4,0,0
0,77,8,3,4,183,2,46,0,404415,0,22,351,286,0,0,0,0,0,0,69,8,71.3817,24.084,4.53435,615,0,0.8,1,0,265,0,1,0,70,5,2,6,69,1,5,8,166,9,8,11,0,0,0,270,0,1,0,78,1,1,0
0,1,0,0,0,1,1,2,0,10298,0,1,0,2,0,0,0,0,0,0,0,3,81.4262,0,18.5738,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,3,1,2,18,5,14,560907,561001,560097,8,2,3,3.70318,3.19907,3,26,5,12,1,3,0.159158,99.8336,0.007213,270,0,314,6,6,0,1,0,2,6,6,13,5,11,7,1,12,12,3,2,7,0,0,1,2,1,1,1,28,1,1,0
0,1,0,0,0,3,1,5,3913135,3835980,0,1,1,3,0.677631,1.92857,4,3,1,3,1,6,49.1266,0,50.8734,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0
0,49,0,1,1,54,14,27,678054,678054,417,22,1,4,1.85554,2.71744,2,3,2,3,4,3,4.76064,95.2172,0.022126,643,5,226.333,13,13,2,2,2,3,12,8,17,12,15,11,5,19,24,12,9,12,0,0,0,8,1,0,1,48,2,0,0
0,24,0,1,1,34,8,14,1585187,1658140,2375334,15,1,4,2.64999,3.63333,2,3,2,3,6,4,25.2005,71.2829,3.51656,448,2,61,2,9,1,2,1,3,6,3,8,7,7,7,3,8,15,7,6,7,0,0,0,6,0,0,1,23,0,1,0
2,31,0,1,1,38,22,41,5109,14819,363294,15,2,35,6.94351,5.51398,2,2,2,3,4,6,19.5907,79.841,0.568314,388,2,1993.28,68,6,1,1,1,2,8,5,9,8,11,6,3,12,18,7,6,9,0,0,0,6,0,0,0,30,1,0,0
0,77,4,1,1,56,8,10,1574771,1576486,671233,55,20,58,0.418615,1.40278,2,2,1,2,6,11,59.2876,38.53,2.18241,1122,3,0.5,1,38,0,0,1,0,29,6,29,18,33,34,2,14,38,5,12,6,0,1,0,1,1,3,2,75,4,0,0
