@relation 'data/final_8020_regression.csv-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R100-weka.filters.unsupervised.attribute.Remove-R115-weka.filters.unsupervised.attribute.Remove-R1-3,7-17,19-25,28-30,32-35,37-53,56-60,64-83,85-92,94-108,110-114'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute postbugs numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric

@data
20,167,0,0,0,40,0,0,0,3,0,0,0,0,0,0
3,33,0,0,0,4,0,0,0,1,0,0,0,0,0,0
9,19,0,95,2.461539,13,24,93.473686,12,3,0.923077,29,32,1.846154,66,0
20,158,0,560,3.458333,24,83,108.425003,46,4,1.916667,192,83,3.458333,368,0
16,158,0,388,7.6,20,151,119.396904,77,4,3.85,123,152,7.55,265,0
10,113,0,0,0,25,0,0,0,4,0,0,0,0,0,2
14,158,0,147,2.222222,18,35,111.319725,13,4,0.722222,36,40,1.944444,111,0
6,63,0,0,0,8,0,0,0,2,0,0,0,0,0,0
3,186,0,55,2,11,17,177.090912,62,1,5.636364,85,22,1.545455,-30,1
8,190,0,89,1.722222,18,31,182.842697,17,1,0.944444,35,31,1.722222,54,2
4,186,0,75,2.909091,11,24,175.880005,19,2,1.727273,49,32,2.181818,26,0
8,78,0,0,0,36,0,0,0,3,0,0,0,0,0,0
20,6,0,1125,4.829787,47,189,81.361778,150,2,3.19149,574,227,4.021277,551,0
6,68,0,0,0,9,0,0,0,3,0,0,0,0,0,0
0,100,0,36,3.5,6,6,87.333336,19,1,3.166667,27,21,1,9,0
23,119,0,0,0,36,0,0,0,3,0,0,0,0,0,0
16,47,0,0,0,37,0,0,0,5,0,0,0,0,0,0
6,44,0,0,0,14,0,0,0,2,0,0,0,0,0,0
8,185,0,47,0.625,16,8,89.170212,10,2,0.625,37,10,0.5,10,0
1,181,0,18,1.428572,7,10,108.611115,7,3,1,12,10,1.428572,6,1
0,79,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,212,0,13,0.219512,41,8,187.461533,5,1,0.121951,8,9,0.195122,5,0
3,236,0,17,0.411765,17,2,188.352936,5,1,0.294118,15,7,0.117647,2,1
6,100,0,44,0.529412,17,8,85.86364,7,1,0.411765,13,9,0.470588,31,0
2,100,0,204,18.857143,7,130,83.088234,55,2,7.857143,74,132,18.571428,130,0
2,100,0,75,5.375,8,9,91.386665,38,1,4.75,87,43,1.125,-12,0
8,100,0,497,9.470589,17,93,85.171028,179,3,10.529411,378,161,5.470588,119,0
24,120,0,0,0,81,0,0,0,3,0,0,0,0,0,0
23,42,2,0,0,55,0,0,0,3,0,0,0,0,0,1
7,112,0,26,1.111111,9,10,133.807694,4,3,0.444444,14,10,1.111111,12,0
0,212,0,3,0.083333,24,0,176,2,1,0.083333,3,2,0,0,0
2,45,0,2,1,2,2,44,0,1,0,0,2,1,2,0
3,44,0,23,6.333334,3,8,40.565216,11,1,3.666667,15,19,2.666667,8,0
6,66,0,121,9.428572,7,40,50.223141,27,1,3.857143,56,66,5.714286,65,0
3,32,0,182,20.75,4,69,34.54945,14,2,3.5,28,83,17.25,154,0
3,56,0,11,2.666667,3,1,51,7,2,2.333333,10,8,0.333333,1,0
2,43,0,74,6.875,8,55,23.851351,67,2,8.375,71,55,6.875,3,0
3,43,0,27,3,6,16,42.222221,7,1,1.166667,10,18,2.666667,17,0
5,56,0,84,10.666667,6,51,34.976189,15,2,2.5,34,64,8.5,50,0
2,29,0,20,10,2,12,25,8,1,4,8,20,6,12,0
13,126,0,0,0,23,0,0,0,2,0,0,0,0,0,0
3,54,0,0,0,4,0,0,0,2,0,0,0,0,0,0
18,53,0,0,0,43,0,0,0,3,0,0,0,0,0,1
13,149,0,0,0,21,0,0,0,3,0,0,0,0,0,0
4,57,0,0,0,4,0,0,0,2,0,0,0,0,0,0
19,114,1,0,0,32,0,0,0,4,0,0,0,0,0,0
2,55,0,0,0,3,0,0,0,2,0,0,0,0,0,0
5,3,0,18,0.625,8,4,7.777778,2,1,0.25,7,5,0.5,11,0
4,59,0,8,1,5,4,39.25,1,2,0.2,4,5,0.8,4,0
2,37,0,23,5,4,20,14.304348,1,1,0.25,1,20,5,22,0
4,62,0,17,1.5,6,6,19.529411,3,2,0.5,7,9,1,10,0
0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,37,0,113,27.75,4,108,2.247788,3,1,0.75,5,111,27,108,0
1,27,0,56,18.333334,3,28,2.053571,27,1,9,28,55,9.333333,28,0
9,77,0,109,2.285714,14,32,40.21101,11,2,0.785714,31,32,2.285714,78,0
5,64,0,0,0,11,0,0,0,2,0,0,0,0,0,0
6,47,0,0,0,14,0,0,0,3,0,0,0,0,0,0
4,84,0,62,4.285714,7,15,48.564518,15,1,2.142857,34,30,2.142857,28,0
3,82,0,28,8.666667,3,21,66.35714,5,1,1.666667,7,26,7,21,0
14,132,0,351,3.035714,28,53,110.549858,40,3,1.428572,140,85,1.892857,211,1
6,24,0,0,0,14,0,0,0,3,0,0,0,0,0,0
13,170,0,927,8.178572,56,82,113.024811,494,7,8.821428,678,458,1.464286,249,1
6,67,1,0,0,26,0,0,0,3,0,0,0,0,0,0
3,65,1,0,0,5,0,0,0,2,0,0,0,0,0,0
7,20,0,72,2.444444,9,12,26.625,51,2,5.666667,90,22,1.333333,-18,0
1,66,0,0,0,2,0,0,0,1,0,0,0,0,0,0
11,90,0,0,0,27,0,0,0,2,0,0,0,0,0,0
6,72,0,0,0,9,0,0,0,2,0,0,0,0,0,0
1,50,0,2,0.333333,3,1,32.5,1,2,0.333333,1,1,0.333333,1,0
13,116,0,0,0,25,0,0,0,3,0,0,0,0,0,1
11,113,0,0,0,25,0,0,0,2,0,0,0,0,0,1
0,103,0,19,2,4,7,85.157898,7,1,1.75,9,8,1.75,10,0
0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,56,0,21,2.333333,6,10,51,4,2,0.666667,9,14,1.666667,12,0
0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,47,0,2,0.333333,3,0,40.5,1,1,0.333333,2,1,0,0,0
36,50,0,4905,2.728395,162,442,50.990826,463,6,2.858025,3257,442,2.728395,1648,1
2,47,0,5,1.333333,3,0,42,4,1,1.333333,5,4,0,0,0
0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,47,1,67,2.357143,14,11,37.805969,30,1,2.142857,43,33,0.785714,24,0
1,47,0,2,1,2,0,43,2,1,1,2,2,0,0,0
2,47,0,3,0.666667,3,0,45.666668,2,1,0.666667,3,2,0,0,0
1,148,0,22,2.5,4,10,87.63636,11,2,2.75,13,10,2.5,9,0
23,24,0,149,0.244444,90,5,137.167786,33,5,0.366667,169,22,0.055556,-20,3
21,412,0,2230,9.141026,78,159,106.369057,713,4,9.141026,1967,713,2.038461,263,1
46,48,0,780,0.5,208,53,110.460259,168,2,0.807692,713,104,0.254808,67,4
17,163,0,0,0,34,0,0,0,3,0,0,0,0,0,0
0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,6,0,4,0.2,5,0,8.75,1,2,0.2,4,1,0,0,0
1,39,2,5,0.428571,7,0,21.799999,3,2,0.428571,5,3,0,0,0
26,99,0,1015,1.884615,52,89,101.620689,195,3,3.75,857,98,1.711538,158,0
13,1,1,325,4.307693,26,100,155.720001,78,7,3,221,112,3.846154,104,0
4,212,0,156,2.585366,41,102,148.461533,76,3,1.853659,100,106,2.487805,56,0
2,212,0,41,0.526316,38,13,150.926834,17,3,0.447368,33,20,0.342105,8,0
2,69,0,0,0,7,0,0,0,2,0,0,0,0,0,0
6,56,1,120,8.75,8,36,48.391666,34,2,4.25,56,70,4.5,64,0
15,44,0,0,0,30,0,0,0,3,0,0,0,0,0,0
10,56,1,215,4.8,15,37,37.56279,75,2,5,140,72,2.466667,75,0
4,149,0,661,6.434783,46,177,147.709534,119,2,2.586957,264,296,3.847826,397,0
40,110,0,3706,5.310484,248,207,155.985703,1302,6,5.25,2716,1317,0.834677,990,0
9,126,0,0,0,22,0,0,0,3,0,0,0,0,0,0
1,169,0,10,5,2,10,65,0,2,0,0,10,5,10,0
5,18,0,277,1.25,52,53,146.129959,39,4,0.75,221,65,1.019231,56,0
30,48,0,1988,3.397516,161,134,69.560867,774,6,4.807454,1462,547,0.832298,526,0
6,116,0,0,0,9,0,0,0,4,0,0,0,0,0,0
14,156,0,0,0,19,0,0,0,3,0,0,0,0,0,0
7,24,0,0,0,24,0,0,0,3,0,0,0,0,0,1
3,24,2,0,0,13,0,0,0,3,0,0,0,0,0,0
3,24,1,0,0,15,0,0,0,3,0,0,0,0,0,0
9,69,1,0,0,22,0,0,0,2,0,0,0,0,0,0
2,32,0,0,0,5,0,0,0,1,0,0,0,0,0,0
3,187,0,225,4.071429,14,49,182.866669,49,2,3.5,143,57,3.5,82,0
1,169,0,13,3.333333,3,10,89,0,2,0,0,10,3.333333,13,0
9,98,0,242,7.090909,11,77,136.00827,31,2,2.818182,85,78,7,157,0
3,147,0,121,13.6,5,68,141.363632,4,1,0.8,5,68,13.6,116,0
1,50,0,13,2.5,4,10,34.692307,2,2,0.5,3,10,2.5,10,0
1,48,0,17,8.5,2,16,48,1,1,0.5,1,17,8,16,0
1,48,0,1,0.5,2,0,43,1,1,0.5,1,1,0,0,0
13,177,0,290,2.066667,30,61,120.913796,43,6,1.433333,173,62,2.033333,117,4
56,56,0,4390,14.382353,136,139,93.228928,1957,4,14.389706,4182,1956,1.022059,208,15
21,24,0,0,0,42,0,0,0,3,0,0,0,0,0,0
6,163,0,0,0,24,0,0,0,3,0,0,0,0,0,2
10,114,0,0,0,16,0,0,0,2,0,0,0,0,0,0
5,24,0,0,0,16,0,0,0,3,0,0,0,0,0,0
13,115,0,0,0,29,0,0,0,3,0,0,0,0,0,0
6,156,0,0,0,8,0,0,0,2,0,0,0,0,0,0
0,126,0,90,12.166667,6,52,107.077774,21,1,3.5,36,73,8.666667,54,0
0,115,0,293,60.5,4,49,107.232079,237,1,59.25,239,242,12.25,54,0
8,116,0,0,0,22,0,0,0,2,0,0,0,0,0,0
0,270,0,0,0,15,0,0,0,0,0,0,0,0,0,0
0,270,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2,368,0,37,1.928572,14,3,27.432432,25,1,1.785714,34,27,0.214286,3,0
4,90,0,0,0,11,0,0,0,2,0,0,0,0,0,0
13,115,0,0,0,21,0,0,0,3,0,0,0,0,0,0
16,47,0,0,0,30,0,0,0,4,0,0,0,0,0,1
21,14,2,0,0,52,0,0,0,3,0,0,0,0,0,2
13,2,0,0,0,25,0,0,0,3,0,0,0,0,0,2
17,128,0,0,0,40,0,0,0,3,0,0,0,0,0,2
6,65,0,526,3.515152,33,97,30.762358,62,6,1.878788,260,116,2.939394,266,1
11,24,0,0,0,22,0,0,0,3,0,0,0,0,0,1
1,10,0,34,8.5,4,32,68,2,1,0.5,2,34,8,32,0
37,10,0,1538,0.712598,254,102,140.260727,823,6,3.240157,1848,181,0.401575,-310,0
2,151,0,17,0.157895,19,2,149.705887,3,2,0.157895,15,3,0.105263,2,0
9,70,0,760,5.088235,34,69,102.503944,146,4,4.294118,308,173,2.029412,452,4
31,176,0,651,1.278481,79,25,116.302612,324,5,4.101266,1535,101,0.316456,-884,17
26,33,0,230,0.196078,102,18,51.652172,9,4,0.088235,59,20,0.176471,171,3
6,39,0,375,8.8125,16,141,99.882668,19,2,1.1875,49,141,8.8125,326,0
8,28,0,2766,47,19,893,49.806217,136,2,7.157895,651,893,47,2115,0
3,16,0,114,6.307693,13,82,16,82,1,6.307693,84,82,6.307693,30,0
0,384,0,52,1.192308,26,21,72.03846,17,2,0.653846,27,31,0.807692,25,0
0,84,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,30,1,0,0,3,0,0,0,1,0,0,0,0,0,0
4,56,0,39,4.8,5,23,30.282051,10,2,2,17,24,4.6,22,0
1,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,56,0,15,3.25,4,12,51.133335,1,2,0.25,2,13,3,13,0
8,163,0,0,0,15,0,0,0,2,0,0,0,0,0,0
1,90,0,11,0.857143,7,3,74.727272,9,3,1.285714,14,6,0.428571,-3,1
3,172,0,136,7.222222,9,62,119.772057,12,4,1.333333,22,65,6.888889,114,0
1,13,0,0,0,3,0,0,0,2,0,0,0,0,0,0
0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,13,0,0,0,3,0,0,0,2,0,0,0,0,0,0
3,2,0,49,3.285714,7,4,33.020409,19,2,2.714286,43,23,0.571429,6,1
3,36,0,72,3.625,8,12,33.625,18,3,2.25,49,29,1.5,23,1
2,36,0,214,6.0625,16,97,33.495327,31,2,1.9375,70,97,6.0625,144,0
2,36,0,155,8.571428,7,60,32.129032,12,2,1.714286,17,60,8.571428,138,0
4,215,0,48,0.861111,36,23,110.833336,8,3,0.222222,21,31,0.638889,27,0
3,384,0,196,0.977273,44,42,102.571426,41,4,0.931818,120,43,0.954545,76,0
10,2,0,233,2.647059,17,37,83.313301,39,4,2.294118,105,45,2.176471,128,0
14,104,0,771,1.642857,112,179,107.97406,71,5,0.633929,396,184,1.598214,375,3
7,36,0,180,3.166667,12,35,34.555557,32,3,2.666667,68,38,2.916667,112,2
3,94,0,42,3.6,5,9,74.714287,41,1,8.2,65,18,1.8,-23,1
0,94,0,34,7.75,4,10,61.941177,21,2,5.25,24,31,2.5,10,0
7,88,0,0,0,16,0,0,0,2,0,0,0,0,0,0
16,66,0,823,11.3,20,88,42.848118,236,1,11.8,720,226,4.4,103,0
8,37,0,257,10,16,160,30.354086,13,1,0.8125,19,160,10,238,0
8,66,0,326,9.3,10,78,36.745399,61,1,6.1,178,93,7.8,148,0
3,24,0,36,3,8,21,25.5,11,1,1.375,15,24,2.625,21,0
6,66,0,167,8.777778,9,64,32.035927,33,1,3.666667,58,79,7.111111,109,0
9,44,0,75,0.10929,183,18,138.720001,48,2,0.262295,77,20,0.098361,-2,0
2,253,0,74,1.810811,37,56,130.013519,11,2,0.297297,17,67,1.513514,57,0
0,246,0,0,0,30,0,0,0,0,0,0,0,0,0,0
0,212,0,3,0.111111,18,0,176,2,1,0.111111,3,2,0,0,0
2,212,0,28,0.625,32,2,187.642853,25,2,0.78125,30,20,0.0625,-2,0
5,180,0,107,1.058824,34,33,173.925232,15,2,0.441176,32,36,0.970588,75,0
3,112,0,68,1.71875,32,16,176.411758,39,2,1.21875,42,55,0.5,26,0
2,44,0,8,0.038961,77,2,156.125,9,1,0.116883,14,3,0.025974,-6,0
4,24,0,17,0.833333,12,6,41.411766,4,2,0.333333,8,10,0.5,9,0
1,37,1,0,0,1,0,0,0,1,0,0,0,0,0,0
17,186,0,102,2.333333,18,20,164.068634,22,1,1.222222,81,42,1.111111,21,0
4,66,0,42,5.8,5,29,51.785713,65,1,13,102,29,5.8,-60,0
2,37,0,6,3,2,6,30,0,1,0,0,6,3,6,0
17,186,0,87,2,18,25,166.287354,11,1,0.611111,62,36,1.388889,25,0
4,66,0,82,7.4,5,31,39.768291,11,1,2.2,24,37,6.2,58,0
1,30,0,0,0,9,0,0,0,2,0,0,0,0,0,0
6,116,0,0,0,13,0,0,0,2,0,0,0,0,0,0
1,30,0,0,0,8,0,0,0,2,0,0,0,0,0,0
37,20,0,1219,7.803279,61,56,56.174732,455,5,7.459016,1567,476,0.918033,-348,1
5,112,0,246,27.75,8,212,13.833333,18,2,2.25,37,222,26.5,209,0
4,132,0,141,5.6,10,34,96.468086,51,2,5.1,69,56,3.4,72,0
5,240,0,227,3.608696,23,73,108.317177,58,4,2.521739,95,83,3.173913,132,0
0,48,0,34,0.9,10,7,63.117645,7,3,0.7,17,9,0.7,17,1
6,48,0,418,5.029412,34,53,39.533493,354,4,10.411765,499,171,1.558824,-81,2
0,135,0,19,1.714286,7,1,53.578949,15,3,2.142857,20,12,0.142857,-1,1
4,3,0,0,0,9,0,0,0,1,0,0,0,0,0,0
0,86,0,5,2.5,2,0,83,9,2,4.5,9,5,0,-4,0
7,287,0,169,1.777778,45,30,139.201187,54,3,1.2,100,80,0.666667,69,0
1,36,0,106,5.571429,7,37,32.396225,2,2,0.285714,3,39,5.285714,103,0
17,186,0,91,1.235294,17,15,164.725281,9,1,0.529412,56,21,0.882353,35,0
21,147,0,787,14.380953,21,286,146.060989,73,2,3.476191,164,302,13.619047,623,0
8,163,0,299,2.26087,46,94,151.257523,69,2,1.5,173,104,2.043478,126,0
1,183,0,67,21.666666,3,35,74.014923,30,1,10,32,65,11.666667,35,0
18,13,0,385,0.875,56,29,168.049347,68,3,1.214286,423,49,0.517857,-38,0
0,71,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,195,0,31,0.304348,23,1,115.580643,20,6,0.869565,47,7,0.043478,-16,0
4,155,0,20,1.333333,6,8,148.5,2,1,0.333333,6,8,1.333333,14,0
1,183,0,9,2.333333,3,5,93.444443,2,1,0.666667,4,7,1.666667,5,0
2,198,0,93,2.5,12,21,114.215057,21,1,1.75,60,30,1.75,33,0
2,14,0,16,3.75,4,5,10.625,10,1,2.5,11,15,1.25,5,0
3,56,1,5,0.4,5,1,41.400002,2,2,0.4,4,2,0.2,1,0
8,21,4,110,0.689655,29,20,24.936363,20,1,0.689655,60,20,0.689655,50,0
14,117,0,468,5.111111,27,123,71.200851,45,4,1.666667,214,138,4.555555,254,0
23,20,5,817,5.826923,52,288,32.849449,59,2,1.134615,237,303,5.538462,580,0
2,23,3,9,0.625,8,4,17.555555,1,1,0.125,2,5,0.5,7,0
2,11,0,72,5.538462,13,24,14,48,2,3.692308,48,72,1.846154,24,0
2,19,0,33,1.055556,18,19,9.060606,5,2,0.277778,10,19,1.055556,23,0
4,79,0,31,1.272727,11,5,28.451612,14,3,1.272727,29,14,0.454545,2,0
1,93,0,48,16,3,48,79,48,2,16,48,48,16,0,0
2,70,0,0,0,7,0,0,0,2,0,0,0,0,0,0
10,130,0,342,7.35,20,22,144.529236,125,4,6.25,319,147,1.1,23,0
4,72,0,12,0.857143,7,0,58.583332,30,3,4.285714,36,6,0,-24,0
6,116,0,18,1,8,3,95.222221,8,2,1,18,8,0.375,0,0
9,64,0,0,0,31,0,0,0,2,0,0,0,0,0,0
4,116,0,0,0,10,0,0,0,2,0,0,0,0,0,0
6,50,0,0,0,19,0,0,0,2,0,0,0,0,0,0
4,24,0,0,0,21,0,0,0,2,0,0,0,0,0,1
3,113,0,11,3.333333,3,10,61.545456,27,2,9,27,10,3.333333,-16,0
8,113,0,0,0,18,0,0,0,3,0,0,0,0,0,1
14,36,0,241,1.206897,29,21,109.099587,25,5,0.862069,150,35,0.724138,91,0
16,148,0,538,2,61,25,120.602234,149,3,2.442623,552,122,0.409836,-14,0
0,336,0,3,0.5,4,0,176,2,1,0.5,3,2,0,0,0
8,158,0,314,3.424243,33,57,167.324844,56,4,1.69697,168,113,1.727273,146,0
0,299,0,6,0.214286,14,0,166.5,3,1,0.214286,6,3,0,0,0
4,151,0,74,0.46875,32,10,99.12162,8,2,0.25,33,15,0.3125,41,0
0,186,0,11,1.166667,6,7,151.363632,7,1,1.166667,11,7,1.166667,0,0
4,163,0,313,8.714286,21,108,139.597443,75,2,3.571429,177,183,5.142857,136,0
13,41,0,165,3.882353,17,42,96.654549,24,3,1.411765,86,66,2.470588,79,0
18,15,0,424,3.590909,22,79,23.205189,18,2,0.818182,100,79,3.590909,324,0
2,12,0,48,1.846154,13,12,1,12,1,0.923077,24,24,0.923077,24,0
147,47,5,0,0,365,0,0,0,4,0,0,0,0,0,4
8,116,0,70,1.166667,18,12,80.628571,9,2,0.5,45,21,0.666667,25,1
12,120,0,0,0,36,0,0,0,3,0,0,0,0,0,0
0,205,0,9,0.777778,9,0,129.555557,7,1,0.777778,9,7,0,0,0
2,113,0,69,0.538462,26,10,115.347824,14,1,0.538462,37,14,0.384615,32,0
0,270,0,7,0.291667,24,0,74,7,1,0.291667,7,7,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,20,0,95,3.727273,11,11,114.71579,30,5,2.727273,90,41,1,5,0
5,84,0,65,5,5,23,44.476925,19,1,3.8,36,25,4.6,29,0
2,84,0,9,3,3,6,82,3,1,1,3,9,2,6,0
4,212,0,425,10.142858,14,109,144.390595,113,3,8.071428,258,142,7.785714,167,0
0,183,0,43,2.428572,7,1,93.511627,16,4,2.285714,47,17,0.142857,-4,0
2,74,0,53,9,3,1,74,27,1,9,53,27,0.333333,0,0
79,103,0,2205,0.341727,278,62,149.223587,310,6,1.115108,2085,95,0.223022,120,9
2,9,0,35,0.106383,47,3,107.971428,5,5,0.106383,19,5,0.06383,16,1
9,72,0,45,0.875,16,4,59.355556,20,3,1.25,47,14,0.25,-2,1
10,120,0,57,1.470588,17,4,79.14035,31,4,1.823529,64,25,0.235294,-7,0
9,163,0,0,0,14,0,0,0,3,0,0,0,0,0,0
2,36,0,685,40.875,8,327,33.484673,79,2,9.875,124,327,40.875,561,0
45,74,1,0,0,99,0,0,0,5,0,0,0,0,0,1
7,130,0,66,4.875,8,12,128.893936,34,3,4.25,60,39,1.5,6,0
12,130,0,172,2.357143,28,3,147.215118,65,4,2.321429,171,66,0.107143,1,4
2,124,0,39,3.8,5,0,51.179485,82,3,16.4,113,19,0,-74,0
1,236,0,20,0.526316,19,10,128.149994,6,3,0.315789,9,10,0.526316,11,0
6,2,0,727,20.181818,11,222,96.781296,222,3,20.181818,565,222,20.181818,162,0
1,212,0,11,0.290323,31,4,179.636368,5,1,0.16129,7,9,0.129032,4,0
9,130,0,463,8,18,19,140.723541,130,4,7.222222,463,144,1.055556,0,0
8,135,0,18,0.6,10,4,66.222221,41,2,4.1,52,6,0.4,-34,0
61,32,3,4475,13.713414,164,279,153.618103,2141,9,13.054878,3259,2249,1.70122,1216,0
1,42,0,0,0,2,0,0,0,1,0,0,0,0,0,0
4,56,0,13,2.5,4,4,48.53846,6,2,1.5,9,10,1,4,0
2,31,0,13,6.5,2,1,19,12,1,6,12,13,0.5,1,0
1,31,0,1,0.5,2,0,31,1,1,0.5,1,1,0,0,0
1,107,0,3,0.666667,3,0,26,3,2,1,4,2,0,-1,0
2,31,0,8,4,2,0,19,13,1,6.5,13,8,0,-5,0
2,36,0,3,0.666667,3,1,26,1,2,0.333333,2,2,0.333333,1,0
1,31,0,0,0,2,0,0,0,1,0,0,0,0,0,0
8,130,0,483,11.294118,17,10,145.635605,182,3,10.705882,521,192,0.588235,-38,0
23,130,0,1631,10.196078,51,17,150.933777,522,5,10.235294,1608,520,0.333333,23,6
1,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12,130,0,109,1.4,25,4,152.935776,32,4,1.28,109,35,0.16,0,4
12,111,0,0,0,25,0,0,0,3,0,0,0,0,0,0
2,92,0,19,4,4,2,28.526316,14,2,3.5,16,16,0.5,3,0
9,130,0,122,1.631579,19,5,134.672134,29,3,1.526316,144,31,0.263158,-22,0
4,127,0,0,0,8,0,0,0,2,0,0,0,0,0,0
11,130,0,208,4.285714,21,13,144.721161,77,4,3.666667,194,90,0.619048,14,3
6,135,0,11,0.625,8,4,74.818184,4,2,0.5,9,5,0.5,2,0
2,124,0,37,3.428572,7,9,34.324326,15,4,2.142857,40,24,1.285714,-3,2
17,130,0,156,3.190476,21,16,132.570511,60,3,2.857143,138,67,0.761905,18,0
11,56,0,407,9.625,16,153,33.663391,98,2,6.125,211,154,9.5625,196,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,30,0,0,0,4,0,0,0,2,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,63,0,0,0,5,0,0,0,2,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,47,0,0,0,18,0,0,0,2,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,65,1,0,0,11,0,0,0,2,0,0,0,0,0,0
3,185,0,15,2.25,4,3,175.133331,6,2,1.5,9,9,0.75,6,0
3,239,0,312,4.733333,30,31,157.54808,117,5,3.9,355,142,1.033333,-43,0
2,31,0,1,0.333333,3,0,19,1,1,0.333333,1,1,0,0,0
6,239,0,231,1.4,30,30,135.125534,61,6,2.033333,202,42,1,29,0
4,31,0,10,1,4,1,17.799999,3,1,0.75,8,4,0.25,2,0
9,116,0,0,0,13,0,0,0,3,0,0,0,0,0,0
6,95,0,0,0,10,0,0,0,3,0,0,0,0,0,0
10,138,0,456,2.555556,36,84,135.317978,95,6,2.638889,269,92,2.333333,187,2
2,42,0,28,5,4,18,41.285713,2,2,0.5,2,20,4.5,26,0
7,284,0,149,2.028571,35,34,72.107384,37,2,1.057143,99,71,0.971429,50,0
18,99,0,1182,2.137405,131,72,137.82402,236,5,1.801527,751,280,0.549618,431,0
7,63,1,0,0,17,0,0,0,2,0,0,0,0,0,0
0,236,0,35,0.697674,43,30,184.057144,2,2,0.046512,5,30,0.697674,30,0
0,95,0,31,2.166667,6,4,72,15,2,2.5,31,13,0.666667,0,0
27,20,4,578,1.217391,92,96,141.295853,62,9,0.673913,184,112,1.043478,394,0
4,154,0,117,7.857143,7,41,108.504273,27,2,3.857143,55,55,5.857143,62,0
5,212,0,67,1.216216,37,8,131.268662,105,3,2.837838,119,45,0.216216,-52,0
13,44,1,717,4.722222,36,153,122.362625,34,3,0.944444,212,170,4.25,505,0
5,66,0,40,2.333333,6,14,35.650002,19,1,3.166667,36,14,2.333333,4,0
1,212,0,57,1.108108,37,40,99.596489,2,3,0.054054,5,41,1.081081,52,0
16,66,0,841,12.3,20,78,35.514862,175,1,8.75,613,246,3.9,228,0
6,164,0,169,0.920635,63,58,90.739647,10,3,0.15873,31,58,0.920635,138,0
6,56,1,265,4.5,20,54,39.984905,137,2,6.85,254,90,2.7,11,1
5,143,0,325,4.285714,21,27,130.661545,121,5,5.761905,372,90,1.285714,-47,0
8,176,0,1480,102.2,10,454,141.623642,568,4,56.8,669,1022,45.4,811,0
7,273,2,638,7.575758,33,126,144.721008,141,2,4.272728,453,250,3.818182,185,0
5,56,1,127,1.132353,68,58,93.968506,19,4,0.279412,47,77,0.852941,80,0
1,23,0,172,57.333332,3,172,23,172,1,57.333332,172,172,57.333332,0,0
5,126,0,105,3.333333,12,38,83.085716,26,3,2.166667,65,40,3.166667,40,1
2,126,0,14,1,5,2,113.64286,3,3,0.6,11,5,0.4,3,1
3,15,1,0,0,6,0,0,0,2,0,0,0,0,0,0
4,170,0,94,1.866667,15,17,115.085106,16,3,1.066667,54,28,1.133333,40,2
1,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,140,0,154,4.125,16,16,64.194809,50,5,3.125,92,66,1,62,1
2,24,0,14,7,2,11,21,3,1,1.5,3,14,5.5,11,0
21,126,1,0,0,40,0,0,0,4,0,0,0,0,0,0
3,24,0,115,22,4,72,20.991304,16,1,4,32,88,18,83,0
3,24,0,9,2.333333,3,3,21,4,1,1.333333,7,7,1,2,0
