@relation 'data/final_8020_mylyn.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-3,6-16,18-24,27-29,31-34,36-52,55-59,63-82,84-91,93-107,109-113'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric
@attribute class {buggy,clean}

@data
15,120,0,0,28,0,0,0,3,0,0,0,0,0,0,clean
8,37,257,10,16,160,30.354086,13,1,0.8125,19,160,10,238,0,clean
3,24,36,3,8,21,25.5,11,1,1.375,15,24,2.625,21,0,clean
5,113,0,0,23,0,0,0,3,0,0,0,0,0,0,buggy
29,2,0,0,59,0,0,0,3,0,0,0,0,0,0,clean
8,113,0,0,19,0,0,0,2,0,0,0,0,0,0,clean
21,5,0,0,43,0,0,0,3,0,0,0,0,0,1,clean
2,32,0,0,4,0,0,0,2,0,0,0,0,0,0,buggy
22,5,0,0,54,0,0,0,3,0,0,0,0,0,1,buggy
4,68,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
8,88,0,0,12,0,0,0,3,0,0,0,0,0,0,buggy
1,24,0,0,7,0,0,0,1,0,0,0,0,0,0,buggy
6,62,24,1.833333,6,11,33.125,11,3,1.833333,17,11,1.833333,7,0,clean
0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,clean
4,24,17,0.833333,12,6,41.411766,4,2,0.333333,8,10,0.5,9,0,clean
1,37,0,0,1,0,0,0,1,0,0,0,0,0,0,buggy
7,163,0,0,15,0,0,0,2,0,0,0,0,0,2,clean
6,116,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
11,92,0,0,33,0,0,0,2,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,30,0,0,9,0,0,0,2,0,0,0,0,0,0,clean
10,14,0,0,19,0,0,0,3,0,0,0,0,0,0,buggy
7,88,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
4,80,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
1,30,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
8,85,0,0,18,0,0,0,3,0,0,0,0,0,0,clean
8,126,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
2,36,0,0,10,0,0,0,1,0,0,0,0,0,0,clean
7,24,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
5,71,0,0,12,0,0,0,3,0,0,0,0,0,0,clean
12,58,0,0,23,0,0,0,3,0,0,0,0,0,0,clean
5,24,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
5,24,0,0,10,0,0,0,3,0,0,0,0,0,0,clean
4,3,0,0,9,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,24,0,0,6,0,0,0,2,0,0,0,0,0,0,clean
8,163,0,0,10,0,0,0,3,0,0,0,0,0,0,clean
12,24,0,0,31,0,0,0,3,0,0,0,0,0,1,clean
6,24,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
4,24,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
22,72,0,0,45,0,0,0,4,0,0,0,0,0,1,buggy
14,117,468,5.111111,27,123,71.200851,45,4,1.666667,214,138,4.555555,254,0,clean
6,120,0,0,13,0,0,0,3,0,0,0,0,0,0,clean
4,70,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
19,120,192,1.413793,29,16,98.1875,53,4,1.827586,186,41,0.551724,6,0,clean
26,47,0,0,75,0,0,0,4,0,0,0,0,0,0,buggy
6,116,18,1,8,3,95.222221,8,2,1,18,8,0.375,0,0,clean
4,116,0,0,10,0,0,0,2,0,0,0,0,0,0,clean
6,50,0,0,19,0,0,0,2,0,0,0,0,0,0,clean
13,47,0,0,26,0,0,0,3,0,0,0,0,0,1,buggy
4,68,0,0,6,0,0,0,3,0,0,0,0,0,0,clean
2,70,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
4,24,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
4,72,12,0.857143,7,0,58.583332,30,3,4.285714,36,6,0,-24,0,clean
24,120,0,0,38,0,0,0,3,0,0,0,0,0,0,clean
9,64,0,0,31,0,0,0,2,0,0,0,0,0,0,clean
9,72,45,0.875,16,4,59.355556,20,3,1.25,47,14,0.25,-2,1,clean
3,82,0,0,10,0,0,0,2,0,0,0,0,0,0,clean
10,120,57,1.470588,17,4,79.14035,31,4,1.823529,64,25,0.235294,-7,0,clean
8,133,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
4,24,0,0,21,0,0,0,2,0,0,0,0,0,1,clean
12,24,0,0,25,0,0,0,2,0,0,0,0,0,2,clean
8,113,0,0,18,0,0,0,3,0,0,0,0,0,1,clean
5,1,0,0,16,0,0,0,3,0,0,0,0,0,0,buggy
14,3,0,0,45,0,0,0,3,0,0,0,0,0,0,clean
8,116,70,1.166667,18,12,80.628571,9,2,0.5,45,21,0.666667,25,1,clean
1,11,0,0,4,0,0,0,2,0,0,0,0,0,0,buggy
1,50,0,0,7,0,0,0,1,0,0,0,0,0,0,clean
12,42,0,0,34,0,0,0,3,0,0,0,0,0,0,buggy
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
16,24,406,3.605263,38,40,43.509853,97,2,2.552632,265,137,1.052632,141,0,buggy
6,121,0,0,23,0,0,0,3,0,0,0,0,0,0,buggy
23,120,706,1.28,50,44,85.685555,52,3,1.04,445,64,0.88,261,0,clean
5,56,72,10.833333,6,35,51.680557,30,2,5,34,65,5.833334,38,0,clean
2,31,13,6.5,2,1,19,12,1,6,12,13,0.5,1,0,clean
5,131,0,0,15,0,0,0,3,0,0,0,0,0,0,clean
8,112,83,2.866667,15,24,80.313255,19,4,1.266667,41,43,1.6,42,0,clean
1,31,1,0.5,2,0,31,1,1,0.5,1,1,0,0,0,clean
2,31,8,4,2,0,19,13,1,6.5,13,8,0,-5,0,clean
1,31,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
1,31,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,56,33,4.666667,6,28,52.696968,2,2,0.333333,3,28,4.666667,30,0,clean
23,47,0,0,58,0,0,0,3,0,0,0,0,0,0,clean
32,128,862,1.953125,64,125,95.023201,39,3,0.609375,354,125,1.953125,508,1,clean
6,69,0,0,18,0,0,0,2,0,0,0,0,0,1,clean
2,21,0,0,15,0,0,0,2,0,0,0,0,0,0,clean
26,45,0,0,85,0,0,0,5,0,0,0,0,0,1,clean
3,38,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
10,45,0,0,20,0,0,0,2,0,0,0,0,0,0,clean
13,69,0,0,32,0,0,0,3,0,0,0,0,0,0,buggy
0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
2,31,1,0.333333,3,0,19,1,1,0.333333,1,1,0,0,0,clean
4,31,10,1,4,1,17.799999,3,1,0.75,8,4,0.25,2,0,clean
9,116,0,0,13,0,0,0,3,0,0,0,0,0,0,clean
6,95,0,0,10,0,0,0,3,0,0,0,0,0,0,clean
7,116,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
1,42,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
6,113,0,0,9,0,0,0,2,0,0,0,0,0,0,clean
4,113,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
4,56,13,2.5,4,4,48.53846,6,2,1.5,9,10,1,4,0,clean
11,24,0,0,34,0,0,0,2,0,0,0,0,0,1,buggy
4,72,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
7,160,0,0,18,0,0,0,2,0,0,0,0,0,0,clean
4,127,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
3,72,0,0,4,0,0,0,2,0,0,0,0,0,0,clean
10,113,0,0,25,0,0,0,4,0,0,0,0,0,2,clean
6,63,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
8,78,0,0,36,0,0,0,3,0,0,0,0,0,0,clean
2,111,0,0,4,0,0,0,3,0,0,0,0,0,0,clean
1,15,1,0.333333,3,0,5,1,2,0.333333,1,1,0,0,0,clean
11,56,407,9.625,16,153,33.663391,98,2,6.125,211,154,9.5625,196,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,42,0,0,10,0,0,0,2,0,0,0,0,0,0,clean
3,63,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
5,116,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
10,24,0,0,26,0,0,0,2,0,0,0,0,0,0,clean
20,23,0,0,69,0,0,0,3,0,0,0,0,0,0,clean
20,113,0,0,47,0,0,0,4,0,0,0,0,0,0,clean
24,120,0,0,81,0,0,0,3,0,0,0,0,0,0,clean
17,1,0,0,31,0,0,0,4,0,0,0,0,0,0,buggy
4,40,29,0.777778,9,2,22.758621,5,1,0.555556,25,7,0.222222,4,2,clean
23,42,0,0,55,0,0,0,3,0,0,0,0,0,1,buggy
2,21,0,0,6,0,0,0,2,0,0,0,0,0,0,clean
8,24,0,0,15,0,0,0,3,0,0,0,0,0,0,clean
3,15,0,0,6,0,0,0,2,0,0,0,0,0,0,buggy
4,21,0,0,26,0,0,0,3,0,0,0,0,0,0,buggy
0,42,0,0,1,0,0,0,1,0,0,0,0,0,0,buggy
10,22,0,0,23,0,0,0,3,0,0,0,0,0,0,clean
9,163,0,0,17,0,0,0,3,0,0,0,0,0,0,clean
0,14,0,0,6,0,0,0,2,0,0,0,0,0,0,clean
8,118,41,0.909091,11,10,87.853661,17,3,1.545455,26,10,0.909091,15,0,clean
9,56,97,2.076923,13,27,34.123711,24,2,1.846154,49,27,2.076923,48,1,clean
6,56,265,4.5,20,54,39.984905,137,2,6.85,254,90,2.7,11,1,buggy
7,47,0,0,19,0,0,0,3,0,0,0,0,0,0,buggy
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,44,1,0.5,2,0,38,1,1,0.5,1,1,0,0,0,clean
10,116,0,0,18,0,0,0,4,0,0,0,0,0,0,clean
6,56,69,2.5,10,25,40.449276,7,2,0.7,20,25,2.5,49,0,clean
14,47,0,0,27,0,0,0,3,0,0,0,0,0,4,clean
2,38,0,0,16,0,0,0,1,0,0,0,0,0,0,buggy
6,47,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
2,24,0,0,7,0,0,0,1,0,0,0,0,0,0,clean
0,47,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
31,24,0,0,65,0,0,0,4,0,0,0,0,0,0,buggy
6,69,0,0,14,0,0,0,2,0,0,0,0,0,1,clean
8,24,0,0,20,0,0,0,3,0,0,0,0,0,2,clean
15,126,0,0,35,0,0,0,4,0,0,0,0,0,2,clean
10,42,0,0,29,0,0,0,2,0,0,0,0,0,0,clean
2,2,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
11,120,68,0.764706,17,11,71.014709,33,3,1.941176,95,13,0.647059,-27,0,clean
1,2,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
1,24,0,0,3,0,0,0,1,0,0,0,0,0,0,clean
1,37,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,67,39,5.6,5,27,41.871796,5,2,1,8,28,5.4,31,0,clean
4,24,12,0.7,10,4,48.333332,3,2,0.3,6,7,0.4,6,0,clean
1,24,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
1,48,13,3.666667,3,11,38.76923,2,1,0.666667,2,11,3.666667,11,0,clean
6,48,170,12.7,10,127,36.211765,15,2,1.5,43,127,12.7,127,0,clean
5,128,0,0,7,0,0,0,1,0,0,0,0,0,1,clean
9,47,0,0,19,0,0,0,2,0,0,0,0,0,3,clean
9,134,0,0,22,0,0,0,3,0,0,0,0,0,3,clean
29,50,0,0,71,0,0,0,4,0,0,0,0,0,0,buggy
5,56,45,3.571429,7,10,43.755554,28,2,4,29,25,1.428572,16,0,clean
2,13,0,0,3,0,0,0,1,0,0,0,0,0,0,buggy
2,24,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
14,163,0,0,23,0,0,0,2,0,0,0,0,0,0,buggy
2,2,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
1,38,2,1,2,0,31,2,1,1,2,2,0,0,0,clean
6,56,172,4.96,25,12,46.546513,140,2,5.6,155,124,0.48,17,1,clean
3,56,8,0.8,5,0,48.5,4,2,0.8,8,4,0,0,0,clean
4,56,55,4.285714,7,29,47.145454,12,2,1.714286,17,30,4.142857,38,0,clean
4,24,0,0,26,0,0,0,2,0,0,0,0,0,0,buggy
8,126,0,0,20,0,0,0,2,0,0,0,0,0,0,clean
10,131,0,0,18,0,0,0,3,0,0,0,0,0,0,clean
3,70,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,96,0,0,4,0,0,0,3,0,0,0,0,0,0,clean
11,53,0,0,33,0,0,0,2,0,0,0,0,0,1,clean
8,53,0,0,23,0,0,0,2,0,0,0,0,0,0,clean
10,116,0,0,18,0,0,0,3,0,0,0,0,0,1,clean
6,24,0,0,22,0,0,0,2,0,0,0,0,0,0,clean
21,113,0,0,61,0,0,0,4,0,0,0,0,0,1,buggy
3,38,90,21,4,83,27.266666,65,1,16.25,70,84,20.75,20,0,clean
1,24,0,0,10,0,0,0,1,0,0,0,0,0,0,clean
6,61,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
9,24,0,0,25,0,0,0,3,0,0,0,0,0,0,buggy
1,69,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
5,5,0,0,9,0,0,0,2,0,0,0,0,0,0,clean
2,32,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
5,114,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
9,171,0,0,14,0,0,0,1,0,0,0,0,0,0,clean
2,196,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
4,43,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
5,135,45,4.428571,7,30,107.511108,6,2,0.857143,14,31,4.285714,31,0,clean
8,134,0,0,15,0,0,0,2,0,0,0,0,0,0,clean
2,38,0,0,10,0,0,0,1,0,0,0,0,0,0,clean
1,47,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
13,114,0,0,24,0,0,0,3,0,0,0,0,0,0,clean
15,71,0,0,27,0,0,0,3,0,0,0,0,0,2,clean
5,126,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
5,65,0,0,11,0,0,0,3,0,0,0,0,0,0,clean
39,47,0,0,110,0,0,0,3,0,0,0,0,0,3,clean
5,2,0,0,19,0,0,0,1,0,0,0,0,0,0,buggy
5,37,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
3,3,0,0,7,0,0,0,1,0,0,0,0,0,0,clean
13,24,0,0,31,0,0,0,3,0,0,0,0,0,0,buggy
19,116,0,0,48,0,0,0,3,0,0,0,0,0,1,buggy
7,89,22,1,7,7,49.272728,1,2,0.142857,3,7,1,19,0,clean
3,68,0,0,6,0,0,0,2,0,0,0,0,0,0,clean
6,57,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
26,85,0,0,47,0,0,0,3,0,0,0,0,0,0,clean
24,116,0,0,52,0,0,0,3,0,0,0,0,0,1,clean
6,24,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
3,45,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
5,70,0,0,10,0,0,0,2,0,0,0,0,0,0,clean
3,13,0,0,3,0,0,0,2,0,0,0,0,0,0,clean
2,13,0,0,4,0,0,0,2,0,0,0,0,0,0,clean
11,72,0,0,16,0,0,0,2,0,0,0,0,0,0,clean
7,116,0,0,14,0,0,0,2,0,0,0,0,0,1,clean
3,30,3,0.666667,3,0,9,4,2,1.333333,5,2,0,-2,0,clean
4,96,0,0,5,0,0,0,3,0,0,0,0,0,0,clean
4,58,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
31,24,0,0,83,0,0,0,3,0,0,0,0,0,3,clean
4,116,0,0,11,0,0,0,2,0,0,0,0,0,1,clean
8,5,0,0,19,0,0,0,3,0,0,0,0,0,0,clean
8,47,0,0,25,0,0,0,3,0,0,0,0,0,0,clean
3,21,0,0,14,0,0,0,2,0,0,0,0,0,0,buggy
12,120,0,0,34,0,0,0,3,0,0,0,0,0,1,clean
8,163,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
9,2,0,0,28,0,0,0,4,0,0,0,0,0,0,clean
6,116,0,0,15,0,0,0,2,0,0,0,0,0,1,clean
2,56,3,0.5,4,0,54,4,1,1,5,2,0,-2,0,clean
2,50,3,0.75,4,0,43,3,2,0.75,3,3,0,0,0,clean
8,65,0,0,11,0,0,0,3,0,0,0,0,0,0,buggy
5,163,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
6,63,0,0,10,0,0,0,3,0,0,0,0,0,0,clean
9,162,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
3,69,0,0,4,0,0,0,2,0,0,0,0,0,0,clean
6,47,0,0,19,0,0,0,2,0,0,0,0,0,0,clean
5,56,43,3,6,13,43.860466,19,2,3.166667,30,18,2.166667,13,0,clean
3,44,0,0,15,0,0,0,1,0,0,0,0,0,0,clean
2,24,0,0,8,0,0,0,1,0,0,0,0,0,0,clean
0,15,0,0,6,0,0,0,2,0,0,0,0,0,0,clean
0,15,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,24,4,1.333333,3,3,1,1,1,0.333333,1,4,1,3,0,clean
18,194,37,0.153846,26,3,116.702705,6,4,0.230769,40,4,0.115385,-3,1,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
5,24,69,2.1875,16,12,29.507246,23,2,1.4375,66,35,0.75,3,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
5,24,0,0,8,0,0,0,1,0,0,0,0,0,0,clean
5,2,20,0.555556,9,1,4.1,6,2,0.666667,22,5,0.111111,-2,0,clean
15,149,0,0,32,0,0,0,2,0,0,0,0,0,3,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,56,29,4.8,5,21,49.517242,3,2,0.6,5,24,4.2,24,0,clean
6,24,0,0,9,0,0,0,2,0,0,0,0,0,0,clean
4,56,21,3,5,13,46.42857,2,2,0.4,4,15,2.6,17,0,clean
9,116,0,0,18,0,0,0,2,0,0,0,0,0,2,clean
5,56,33,3,5,1,45.21212,14,2,2.8,32,15,0.2,1,0,clean
4,56,14,1.8,5,7,44.714287,2,2,0.4,4,9,1.4,10,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
9,116,0,0,19,0,0,0,3,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
8,24,0,0,16,0,0,0,3,0,0,0,0,0,0,clean
3,49,0,0,7,0,0,0,1,0,0,0,0,0,0,clean
2,14,0,0,11,0,0,0,2,0,0,0,0,0,0,buggy
11,24,162,2.666667,21,36,38.759258,20,2,0.952381,69,56,1.714286,93,0,buggy
10,133,0,0,21,0,0,0,3,0,0,0,0,0,3,clean
90,47,0,0,200,0,0,0,4,0,0,0,0,0,4,buggy
5,56,24,2.142857,7,1,48.5,14,2,2,27,15,0.142857,-3,0,clean
15,56,423,3.458333,24,74,34.044918,66,2,2.75,105,83,3.083333,318,0,clean
9,82,0,0,21,0,0,0,3,0,0,0,0,0,0,buggy
8,126,0,0,18,0,0,0,3,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
12,132,0,0,43,0,0,0,3,0,0,0,0,0,1,clean
5,24,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
4,49,0,0,7,0,0,0,1,0,0,0,0,0,0,clean
3,49,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
9,24,0,0,29,0,0,0,3,0,0,0,0,0,0,clean
8,115,0,0,13,0,0,0,3,0,0,0,0,0,0,clean
7,63,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
7,113,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
2,41,0,0,8,0,0,0,1,0,0,0,0,0,0,buggy
4,69,0,0,7,0,0,0,2,0,0,0,0,0,1,clean
4,5,0,0,8,0,0,0,3,0,0,0,0,0,1,clean
0,14,0,0,3,0,0,0,2,0,0,0,0,0,0,clean
0,24,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
1,38,0,0,10,0,0,0,1,0,0,0,0,0,0,clean
12,24,0,0,26,0,0,0,3,0,0,0,0,0,0,buggy
17,14,0,0,43,0,0,0,3,0,0,0,0,0,0,buggy
6,116,0,0,14,0,0,0,2,0,0,0,0,0,1,clean
6,56,67,3,9,27,39.388062,17,2,1.888889,23,27,3,44,0,clean
8,24,0,0,16,0,0,0,3,0,0,0,0,0,1,clean
5,24,0,0,11,0,0,0,3,0,0,0,0,0,0,clean
21,74,0,0,32,0,0,0,2,0,0,0,0,0,0,clean
3,56,42,1.571429,7,10,36.595238,12,2,1.714286,15,11,1.428572,27,0,clean
0,30,7,1,4,4,17,3,1,0.75,3,4,1,4,0,clean
19,126,0,0,40,0,0,0,3,0,0,0,0,0,0,clean
4,101,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
2,72,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
20,113,0,0,53,0,0,0,3,0,0,0,0,0,1,buggy
1,13,0,0,9,0,0,0,1,0,0,0,0,0,0,clean
4,44,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
2,17,0,0,7,0,0,0,1,0,0,0,0,0,0,buggy
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
5,102,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
7,3,0,0,29,0,0,0,2,0,0,0,0,0,0,clean
3,24,0,0,8,0,0,0,3,0,0,0,0,0,0,clean
2,13,0,0,9,0,0,0,1,0,0,0,0,0,0,clean
18,131,0,0,40,0,0,0,3,0,0,0,0,0,3,clean
9,24,0,0,31,0,0,0,4,0,0,0,0,0,1,clean
11,53,0,0,21,0,0,0,3,0,0,0,0,0,2,clean
14,47,0,0,28,0,0,0,2,0,0,0,0,0,2,clean
18,120,0,0,34,0,0,0,3,0,0,0,0,0,2,clean
3,70,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
7,81,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
3,24,13,0.75,8,2,36.384617,6,2,0.75,11,6,0.25,2,0,clean
1,39,116,28,4,112,16.189655,1,1,0.25,1,112,28,115,0,clean
14,24,0,0,36,0,0,0,3,0,0,0,0,0,0,clean
11,120,0,0,27,0,0,0,3,0,0,0,0,0,0,clean
23,160,0,0,49,0,0,0,4,0,0,0,0,0,1,clean
4,109,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
6,5,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
10,108,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
16,53,0,0,37,0,0,0,3,0,0,0,0,0,0,clean
5,132,0,0,8,0,0,0,1,0,0,0,0,0,0,clean
15,77,449,4.25,24,21,57.501114,104,2,4.333334,415,102,0.875,34,0,buggy
2,47,13,2,5,10,33.23077,1,1,0.2,3,10,2,10,0,clean
2,47,7,1.2,5,0,42.285713,6,1,1.2,7,6,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,47,13,2.5,4,10,33.615383,2,1,0.5,3,10,2.5,10,0,clean
9,117,15,0.133333,15,2,64.666664,2,4,0.133333,10,2,0.133333,5,0,clean
2,47,2,0.333333,3,0,40.5,1,1,0.333333,2,1,0,0,0,clean
4,55,20,4.5,4,16,21.549999,2,2,0.5,4,18,4,16,0,clean
2,47,4,1,3,0,41.75,3,1,1,4,3,0,0,0,clean
4,24,5,0.214286,14,2,26,1,1,0.071429,3,3,0.142857,2,0,clean
2,39,39,3.6,5,10,28.333334,14,1,2.8,23,18,2,16,0,clean
59,2,0,0,122,0,0,0,4,0,0,0,0,0,3,buggy
3,82,0,0,6,0,0,0,2,0,0,0,0,0,0,clean
5,40,19,1.375,8,10,29.789474,1,1,0.125,4,11,1.25,15,0,clean
27,52,0,0,81,0,0,0,4,0,0,0,0,0,0,buggy
9,77,61,1.142857,14,6,49.655739,16,2,1.142857,63,16,0.428571,-2,0,clean
6,13,0,0,15,0,0,0,3,0,0,0,0,0,0,clean
4,67,18,1,7,3,49.277779,7,2,1,11,7,0.428571,7,0,clean
0,21,0,0,14,0,0,0,1,0,0,0,0,0,0,buggy
3,111,0,0,5,0,0,0,3,0,0,0,0,0,0,clean
9,74,0,0,15,0,0,0,2,0,0,0,0,0,0,clean
8,5,0,0,17,0,0,0,2,0,0,0,0,0,0,buggy
17,71,214,2.923077,26,69,62.925232,33,2,1.269231,106,76,2.653846,108,0,clean
12,13,0,0,24,0,0,0,4,0,0,0,0,0,1,clean
8,13,0,0,14,0,0,0,4,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,24,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,140,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
11,126,0,0,24,0,0,0,3,0,0,0,0,0,0,clean
5,56,50,5.5,8,42,25.32,3,2,0.375,8,44,5.25,42,0,buggy
3,56,8,0.6,5,0,40.375,4,2,0.8,9,3,0,-1,0,clean
3,56,12,3.666667,3,4,53.5,7,2,2.333333,8,11,1.333333,4,0,clean
4,56,16,1.4,5,3,42.5,6,2,1.2,12,7,0.6,4,0,clean
6,135,13,0.555556,9,4,81.07692,15,2,1.666667,24,5,0.444444,-11,0,clean
5,43,97,8.25,8,66,18.28866,2,1,0.25,2,66,8.25,95,0,clean
12,163,0,0,17,0,0,0,2,0,0,0,0,0,0,clean
1,66,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
123,42,0,0,282,0,0,0,4,0,0,0,0,0,3,buggy
47,44,0,0,84,0,0,0,3,0,0,0,0,0,2,clean
6,56,145,3.333333,18,59,42.427586,18,2,1,30,60,3.277778,115,0,clean
9,56,589,6.086957,23,77,42.550083,128,2,5.565218,349,140,3.347826,240,1,clean
