@relation 'data/final_8020_etc.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,100,102-104,106-107,109-111,113-weka.filters.unsupervised.attribute.Remove-R4-5,7,9-11,16,25-26,32-34,47-48,56'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute AvgLineComment numeric
@attribute CountStmtDecl numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
6,189,110,0,54,2,18,23,30,12,1,204,7,113,0.28,203,120,0,50,189,1,45,4,12,12,1,90,47,12,2,18.44,0.59,17.16,30,164,30,2,2,368,192,2,105,clean
4,45,63,1,86,0,3,2,2,3,0,28,0,67,0,202,192,0,93,45,0,65,0,2,3,1,31,0,3,1,9,0.95,8,2,149,27,3,1,452,45,1,105,clean
1,20,33,0,54,9,9,2,11,6,0,31,0,33,0,118,86,0,67,20,0,24,0,2,6,1,11,0,7,2,9,0.73,8,11,87,11,1,1,224,22,1,66,clean
10,48,121,2.15,130,8,34,13,21,6,0,121,11,160,1.15,370,251,2,148,48,0,90,0,10,6,1,27,24.5,8,2,15.58,0.68,12.26,21,251,21,6,2,692,52,2,198,clean
6,112,205,1.59,134,1,13,42,43,27,0,69,16,232,0.8,494,242,1,134,119,0,114,0,2,34,1,64,45,35,2,11.97,0.49,8.78,43,339,43,2,2,836,125,2,216,clean
1,47,78,1,67,0,4,21,23,16,0,52,11,101,1,214,98,0,68,47,0,60,2,4,16,1,26,86,25,2,10,0.46,8,23,145,23,1,1,372,57,1,102,clean
8,31,63,0.97,56,1,10,9,12,6,0,77,7,69,0.18,159,58,0,56,33,0,23,2,7,8,1,16,17.6,8,3,14.65,0.36,13.68,12,119,12,5,2,237,36,2,85,clean
18,197,367,3.22,209,5,27,37,55,18,0,172,9,397,5.93,834,231,1,199,197,0,224,13,10,18,1,106,10.33,18,3,35.43,0.28,26.01,55,576,55,9,3,1276,208,3,389,clean
25,63,160,0.21,149,5,23,24,35,8,0,204,11,179,1.02,415,80,0,147,63,0,100,6,14,8,1,46,6.54,8,1,9.86,0.19,8.64,35,309,35,13,1,586,64,1,246,clean
6,39,65,0,54,2,7,24,27,3,0,66,5,72,0,166,104,0,50,39,0,27,1,3,3,1,33,27.67,3,1,5.06,0.63,4.55,27,119,27,3,1,295,40,1,75,clean
5,47,72,0,78,0,9,18,23,10,0,62,4,76,0,199,101,1,78,47,0,38,5,3,10,1,30,26.67,10,2,6.03,0.51,5.63,22,150,23,3,2,338,47,2,97,clean
3,7,15,1.68,22,0,7,5,5,2,0,87,2,17,0.16,46,22,1,21,7,0,12,0,3,2,1,5,25,2,1,9.36,0.48,6.68,5,37,5,2,1,75,7,1,29,clean
7,59,97,0.34,90,3,16,13,18,8,0,70,5,112,1.31,272,37,0,98,59,0,46,2,5,8,2,42,46.25,10,4,21.23,0.14,19.23,18,187,18,4,3,353,73,3,126,clean
1,2,10,1,12,0,3,2,2,1,0,71,3,10,0,26,13,0,12,2,0,7,0,2,1,1,2,0,1,1,8,0.5,8,2,22,2,1,1,44,2,1,19,clean
2,116,108,0.73,68,9,21,14,23,24,0,144,17,117,0.73,219,190,5,67,128,0,48,0,9,27,1,65,45.5,27,1,19.69,0.87,17.5,23,176,22,2,1,457,128,1,137,clean
14,41,57,0,78,1,10,23,25,4,0,90,5,61,0,170,134,0,76,41,1,30,1,6,4,1,25,17.6,4,1,7.09,0.79,7.09,23,135,25,5,1,334,44,1,96,clean
13,33,66,0.42,87,3,19,12,18,4,0,146,3,82,0,202,22,0,88,33,0,27,3,10,4,1,28,9.86,5,2,9.12,0.11,8.18,18,153,18,7,1,248,38,1,123,buggy
1,12,22,0,10,0,0,3,3,10,0,16,2,22,0,36,26,0,10,12,0,7,0,1,10,4,12,0,10,4,10,0.72,10,3,32,3,1,4,69,12,4,19,clean
10,198,445,4.44,302,3,32,25,52,30,0,130,10,667,5.23,1362,1094,3,475,198,0,283,24,6,30,1,91,32.5,33,4,32.33,0.8,22.21,50,747,52,6,3,2713,223,3,554,clean
4,69,134,0.71,130,4,29,14,23,8,0,49,1,140,0.71,379,108,4,131,69,0,67,5,3,8,1,29,45,8,3,16.29,0.28,13.43,23,264,23,2,3,554,74,3,193,clean
1,16,39,0,33,6,6,2,8,8,0,21,1,43,2,97,84,3,37,16,0,33,0,2,8,1,12,71,11,2,12,0.87,10,6,72,8,1,2,212,20,2,55,clean
9,89,205,3.14,149,0,32,32,33,18,0,85,18,244,2.96,503,169,3,145,105,0,104,1,4,34,1,48,22.75,36,3,36.34,0.34,29.91,33,354,33,4,2,766,110,3,254,clean
3,113,181,0.2,166,0,15,25,37,7,0,76,21,248,0,563,170,3,202,113,0,70,12,3,7,1,42,75.33,7,3,13.53,0.3,13.53,36,347,37,3,3,771,120,3,245,clean
7,36,72,2.25,58,2,15,13,15,9,0,67,13,84,0.79,209,70,0,57,36,1,42,0,4,9,1,15,21.25,9,2,18.48,0.33,15.06,15,130,15,4,2,321,40,2,92,clean
2,36,48,0,56,0,1,1,1,6,0,14,0,62,0,150,21,0,61,36,0,32,0,1,6,1,28,0,6,2,4,0.14,4,1,104,18,2,2,202,37,2,71,clean
2,71,164,0,140,0,1,2,2,18,0,15,0,208,1,434,359,0,151,71,0,153,0,1,18,1,35,0,21,3,6,0.83,5,2,304,24,2,2,943,80,2,232,clean
1,5,8,0,15,2,2,1,3,3,0,16,2,8,1,29,0,2,15,5,0,14,0,2,3,1,3,16,5,2,6,0,5,3,23,3,1,1,43,7,1,17,clean
3,2,2,0,11,0,4,2,2,1,0,15,1,2,0,19,25,0,11,2,0,7,0,1,1,1,2,0,1,1,4,1.32,4,2,13,2,1,1,51,2,1,10,clean
1,131,269,1,158,1,37,9,34,11,0,47,6,301,0,527,90,26,151,131,0,46,24,1,11,1,56,92,11,4,14,0.17,13,31,427,34,1,3,618,141,3,304,clean
7,25,66,0.46,55,0,17,6,17,5,0,91,5,72,0,144,21,3,53,25,0,32,11,6,5,1,21,22.25,5,1,7.31,0.15,6.77,17,121,17,4,1,190,25,1,95,clean
2,9,18,0,18,0,3,8,8,2,0,21,3,17,0,45,10,0,20,9,0,12,0,2,2,1,8,62,2,1,4,0.22,4,8,36,8,1,1,67,9,1,26,clean
2,37,135,12,60,3,10,6,10,12,0,92,17,170,8,259,339,9,54,57,0,118,1,2,32,2,25,84,34,6,40,1.31,22,10,195,10,1,3,690,67,5,164,clean
2,53,116,0,53,2,9,22,24,7,0,58,3,140,0,247,183,3,65,74,0,33,0,3,7,1,30,89,9,3,8,0.74,8,24,169,24,1,2,462,77,3,114,clean
1,7,10,2,10,0,3,3,3,4,0,28,0,12,0,26,17,0,9,7,0,9,0,3,4,1,3,0,4,2,8,0.65,6,3,20,3,1,2,48,7,2,13,clean
2,202,369,0,226,4,13,1,116,30,0,129,3,392,0,797,87,0,211,202,0,141,111,2,30,1,118,46,37,1,6,0.11,6,115,595,116,1,1,1007,220,1,378,clean
17,18,80,2.71,81,4,23,6,15,3,0,132,7,114,0.92,217,140,1,77,18,0,53,5,9,3,1,15,8.67,3,1,11.24,0.65,7.82,14,161,15,9,1,396,18,1,143,clean
1,10,19,1,21,0,8,1,3,4,0,16,0,19,0,46,35,1,19,10,0,9,2,1,4,1,3,66,4,3,12,0.76,11,0,40,3,1,3,90,10,3,31,clean
1,6,11,0,10,0,3,4,4,2,0,46,1,11,0,28,31,1,10,6,0,7,0,4,2,1,4,62,2,1,5,1.11,5,4,21,4,1,1,64,6,1,14,clean
3,159,299,3,180,4,21,8,36,19,0,49,8,322,0,586,190,19,171,170,0,85,24,2,19,3,117,93,22,5,18,0.32,14,36,479,36,1,4,846,200,4,331,clean
6,87,227,1.43,107,0,11,12,23,19,0,49,11,251,0,420,103,1,102,99,0,38,11,2,20,2,63,38.5,24,4,14.43,0.25,13,23,334,23,2,3,543,111,4,250,clean
4,56,105,2.22,86,8,18,12,28,9,0,79,3,130,2.78,271,251,4,82,56,0,117,8,4,9,1,39,47,9,2,13.71,0.93,7.92,28,191,28,2,2,632,57,2,136,clean
1,18,18,0,38,0,5,15,15,2,0,28,0,18,0,69,10,0,35,18,0,18,0,2,2,1,15,0,2,1,4,0.14,4,14,56,15,1,1,97,18,1,40,clean
3,15,44,5.5,68,2,8,11,14,2,0,40,11,48,1,133,150,11,68,15,0,46,1,3,2,1,14,74,2,1,12,1.13,6,14,112,14,2,1,307,15,1,95,clean
1,4,5,0,9,0,4,2,2,3,0,15,0,6,1,32,14,0,21,4,0,8,0,2,3,1,2,0,3,2,14,0.44,13,1,14,2,1,2,54,4,2,10,clean
1,52,91,3,67,1,6,6,10,15,0,23,3,97,2,211,94,0,65,52,0,37,3,2,15,1,17,73,15,5,22,0.45,18,10,158,10,1,5,332,55,5,108,clean
1,1,11,1,16,0,1,1,1,1,0,14,0,11,0,29,11,0,16,1,0,6,0,1,1,1,1,0,1,1,14,0.38,14,0,27,1,1,1,45,1,1,25,clean
4,180,296,1.94,295,1,25,23,43,17,1,82,0,381,0.65,894,329,7,337,180,0,114,18,4,17,1,77,32.33,19,4,17.48,0.37,14.71,3,591,43,3,4,1306,209,4,436,clean
2,7,12,0,16,1,2,6,7,1,0,20,6,12,0,36,57,0,16,7,0,16,0,1,1,1,7,66,1,1,3,1.58,3,7,28,7,1,1,109,7,1,20,clean
30,76,158,0.11,168,1,46,43,53,6,1,248,16,178,0.23,411,103,0,161,76,0,80,8,15,6,1,56,12.73,6,1,5.4,0.25,4.86,53,326,53,15,1,591,78,1,251,clean
4,19,47,0,50,1,15,6,9,5,0,70,5,48,0,115,12,0,48,19,0,18,2,7,5,1,9,22,6,2,8.89,0.1,8.3,9,97,9,3,2,144,21,2,77,clean
12,69,158,0.47,121,3,24,12,29,16,1,172,4,176,0.18,339,45,0,109,73,0,60,13,10,16,1,43,17.71,16,2,8.27,0.13,7.52,28,279,29,7,2,441,79,2,214,clean
6,93,169,0.67,97,0,4,3,3,18,0,42,0,181,0,313,35,0,91,93,0,60,0,3,18,1,65,0,18,2,4.33,0.11,4.33,3,266,24,6,1,402,105,1,221,clean
14,93,124,0,116,0,36,63,63,4,0,154,2,183,0.49,320,51,0,67,93,0,61,0,7,4,1,85,5.86,5,1,9.52,0.16,8.47,62,240,63,7,1,432,102,1,158,clean
18,2231,1506,1.87,882,0,21,13,20,54,1,150,11,1671,0,3109,1842,0,858,2300,0,799,6,11,58,1,1178,7,71,3,12.87,0.59,11.13,20,2388,283,28,2,5705,2606,2,1580,clean
7,131,262,1.77,143,2,12,16,43,22,0,95,21,278,0.88,522,337,7,142,131,0,111,25,4,22,1,70,22.5,36,3,13.95,0.65,10.74,43,405,43,4,3,970,158,3,271,clean
1,8,19,0,25,0,3,8,8,1,0,21,2,19,0,61,11,0,33,8,0,17,0,1,1,1,8,25,1,1,5,0.18,4,8,44,8,1,1,88,8,1,35,clean
8,23,63,0.86,81,1,20,13,15,3,0,98,16,85,0.95,198,33,1,84,23,0,41,1,7,3,1,20,48,3,1,9.98,0.17,8,14,144,20,7,1,272,23,1,116,clean
4,9,8,0.68,17,2,9,5,8,3,1,91,3,11,0,33,18,0,16,9,0,7,0,6,3,1,8,23,3,1,9.77,0.55,8.41,8,25,5,2,1,58,9,1,19,clean
4,9,15,2.43,35,0,14,6,7,3,1,46,2,20,4.26,67,23,0,37,9,0,17,0,3,3,1,7,16.67,3,1,23.7,0.34,17,6,50,7,3,1,107,9,1,39,clean
6,85,116,0,91,0,5,6,7,6,1,46,0,142,0.39,310,437,0,88,85,0,79,0,3,6,1,48,0,10,1,4.04,1.41,3.65,7,207,48,4,1,819,93,1,125,clean
1,2,4,0,8,1,1,1,2,1,0,15,0,4,0,15,10,0,8,2,0,5,0,2,1,1,2,0,1,1,4,0.67,4,2,12,2,1,1,30,2,1,9,clean
1,3,16,5,21,2,4,1,3,1,0,16,1,19,3,44,35,0,21,3,0,17,0,2,1,1,3,33,1,1,19,0.8,10,3,37,3,1,1,96,3,1,33,clean
3,28,56,0,58,0,11,11,16,4,2,42,3,61,0,143,49,6,57,28,0,20,3,3,4,1,19,42,4,1,5.67,0.34,5.67,11,114,16,2,1,209,28,1,85,clean
7,20,39,0.79,69,4,26,9,13,3,0,96,6,50,0.46,155,48,0,77,20,0,33,0,8,3,1,18,13.83,3,1,8.24,0.31,6.82,12,108,18,7,1,236,20,1,82,clean
1,7,23,0,27,2,1,4,6,2,0,19,1,23,2,58,17,0,27,7,0,21,0,2,2,1,6,16,2,1,10,0.29,7,6,50,6,1,1,96,7,1,42,clean
7,16,37,0.9,53,0,24,9,9,3,0,79,3,47,0.73,124,26,0,55,16,0,25,0,6,3,1,14,10,3,1,11.9,0.21,10.08,8,90,14,6,1,175,16,1,70,clean
2,20,38,0,29,2,4,11,13,2,0,26,2,46,0,102,105,2,38,24,0,21,0,2,3,1,13,75,3,1,6,1.03,6,13,67,13,1,1,226,24,1,46,clean
1,8,14,0,20,4,5,4,8,1,0,25,1,14,0,47,67,1,24,8,0,18,0,3,1,1,8,75,1,1,4,1.43,4,7,34,8,1,1,130,8,1,25,clean
9,21,95,0,105,2,8,19,21,1,0,86,0,103,0.86,226,15,0,101,21,0,61,0,6,1,1,21,0,1,1,8.47,0.07,7.6,21,200,21,5,1,302,21,1,178,clean
1,6,30,0,14,1,2,4,6,1,0,19,0,30,0,51,29,2,14,6,0,13,1,2,1,1,6,66,1,1,7,0.57,7,5,44,6,1,1,91,6,1,37,clean
2,17,29,0,40,0,14,4,4,9,0,17,2,33,0,89,20,0,40,17,0,8,0,1,9,3,12,50,9,4,17,0.22,17,4,69,4,1,4,117,17,4,51,clean
2,162,182,0,147,2,5,0,2,30,0,15,0,220,0,429,58,0,131,162,0,27,0,1,30,1,62,0,37,4,17,0.14,16,2,329,21,3,4,491,172,4,246,clean
2,47,44,0,51,0,1,2,2,9,0,15,0,54,0,117,38,0,46,47,0,26,0,1,9,1,37,0,15,1,5,0.32,5,2,95,13,3,1,175,53,1,76,clean
1,20,29,0,26,1,8,6,11,6,0,72,1,30,0,76,16,0,26,20,0,16,4,5,6,1,18,54,8,2,6,0.21,6,6,55,11,1,1,104,24,1,35,buggy
10,272,473,0.59,351,1,53,36,65,25,8,143,13,513,0.1,1033,295,30,348,277,0,142,20,7,25,2,133,28.67,29,4,12.78,0.29,11.63,40,824,65,6,4,1416,305,4,575,buggy
4,53,58,0,61,1,2,3,4,6,0,30,0,64,0,144,31,0,53,53,0,26,0,2,6,1,38,0,6,1,3,0.22,3,4,119,18,3,1,199,53,1,95,clean
2,52,66,0,57,0,1,1,1,6,0,14,0,74,0,150,39,0,52,52,0,27,0,1,6,1,41,0,6,1,3,0.26,3,1,123,19,4,1,214,52,1,98,clean
20,127,221,1.54,128,14,36,26,48,19,0,407,8,240,1.38,463,214,0,124,128,3,106,8,19,19,1,81,7.67,21,2,12.59,0.46,9.95,48,349,48,12,2,767,142,2,221,buggy
31,183,287,0.12,243,1,34,17,19,12,0,227,0,352,0,738,543,0,238,183,0,128,1,17,12,1,128,0,14,2,6,0.74,6,19,530,98,17,1,1400,205,1,347,buggy
1,30,68,1,57,4,14,1,9,8,0,74,4,72,0,159,49,0,56,30,0,19,4,4,8,2,20,69,11,4,16,0.31,15,8,125,9,1,3,219,37,3,98,clean
1,2,2,0,9,0,1,2,2,1,0,15,0,2,0,14,19,0,9,2,0,5,0,2,1,1,2,0,1,1,4,1.36,3,2,11,2,1,1,38,2,1,8,clean
9,15,27,0.48,57,2,25,9,11,3,0,146,3,42,0.6,119,18,0,56,15,0,24,0,12,3,1,13,10.71,4,1,10.18,0.15,9.1,10,84,11,7,1,161,17,1,63,clean
4,11,27,0,45,1,10,5,7,3,0,46,2,33,0.7,89,17,7,44,11,0,17,1,3,3,1,7,31.67,3,1,10.09,0.19,9.04,5,72,7,3,1,123,11,1,60,clean
4,17,38,0.4,66,0,16,10,10,3,0,72,5,45,0.82,145,39,0,74,17,0,32,0,6,3,1,15,22.5,3,1,8.82,0.27,7.6,9,104,15,5,1,216,17,1,82,clean
21,42,174,0.94,131,2,38,31,34,3,0,177,1,199,0.53,387,99,0,146,42,0,90,1,12,3,1,40,3.45,3,1,9.92,0.26,8.19,34,305,34,11,1,576,43,1,262,clean
19,42,117,0.08,85,26,13,10,37,3,0,167,10,135,0,250,35,9,76,42,1,46,1,11,3,1,39,8.7,3,1,4.4,0.14,4.15,37,202,37,10,1,319,45,1,159,clean
1,3,12,2,13,2,3,1,3,1,0,16,1,13,0,30,25,0,13,3,0,8,0,2,1,1,3,33,1,1,9,0.83,6,3,25,3,1,1,63,3,1,21,clean
7,8,21,0,47,2,9,2,6,3,0,58,0,30,1.86,85,12,0,48,8,0,22,2,4,3,1,6,0,3,1,12,0.14,9.86,3,68,6,4,1,119,8,1,59,clean
1,6,9,0,9,0,2,3,4,2,1,17,2,9,0,23,25,0,9,6,0,7,0,1,2,1,4,12,2,1,4,1.09,4,4,18,4,1,1,55,6,1,11,clean
6,9,15,0.79,33,0,15,7,7,3,0,72,4,20,0.4,65,41,0,32,9,0,16,0,5,3,1,7,5,3,1,9.53,0.63,8.13,6,48,7,5,1,122,9,1,35,clean
1,5,40,3,19,2,3,3,5,1,0,18,2,43,1,68,33,0,19,5,0,15,0,2,1,1,5,9,1,1,15,0.49,11,5,59,5,1,1,116,5,1,53,clean
6,25,50,0,73,6,13,17,23,2,0,89,1,61,0.29,171,52,0,82,25,0,43,0,7,2,1,23,0,2,1,4.94,0.3,4.65,23,123,23,4,1,266,25,1,95,clean
5,5,16,1.33,29,0,12,3,3,3,0,42,0,26,4.67,60,25,0,28,5,0,11,0,3,3,1,3,0,3,1,28,0.42,22,2,45,3,3,1,96,5,1,38,clean
8,947,721,0,476,0,4,5,5,90,0,57,0,801,0,1639,1265,0,429,947,0,211,0,4,90,1,516,0,105,3,3,0.77,3,5,1197,128,10,3,3104,1053,3,830,buggy
2,8,25,1,21,0,5,5,5,2,0,18,3,27,0,73,23,0,24,8,0,15,0,2,2,1,5,46,2,1,11,0.32,11,5,46,5,1,1,102,8,1,37,clean
1,16,16,0,20,0,1,6,6,3,0,19,2,17,0,63,35,0,20,16,0,20,0,1,3,1,16,50,3,1,8,0.56,7,6,36,12,2,1,118,16,1,24,clean
7,62,111,0.9,116,12,21,23,35,5,0,91,4,123,0.69,413,67,2,132,62,0,78,0,6,5,1,39,47,6,1,11.18,0.16,9.68,35,227,35,4,1,537,63,1,156,clean
2,10,27,0,27,3,9,5,8,2,0,134,5,27,0,64,14,0,27,10,0,14,0,6,2,1,8,34,2,1,5.69,0.22,5.69,8,54,8,2,1,92,10,1,42,clean
1,47,83,0,63,6,10,3,12,14,0,67,3,88,1,191,55,0,58,47,0,29,3,2,14,1,17,77,15,4,16,0.29,14,12,146,12,1,3,271,55,3,103,clean
4,51,77,0,76,2,14,3,12,13,0,38,5,81,1.74,178,23,0,67,51,0,28,7,2,13,1,18,37,15,5,15.74,0.13,13.37,12,153,12,2,4,229,61,4,109,clean
1,10,24,1,31,1,10,3,4,5,0,72,1,26,0,63,14,0,28,10,0,7,0,3,5,1,4,50,6,2,12,0.22,12,4,55,4,1,2,80,11,2,48,clean
1,16,36,0,30,2,9,2,6,7,0,61,1,37,0,82,13,0,28,16,0,13,2,2,7,1,6,66,7,3,12,0.16,11,6,66,6,1,2,107,18,2,51,clean
19,115,238,0.18,187,3,32,21,59,9,19,196,19,296,0.54,608,346,1,196,115,0,170,16,12,9,1,70,27.6,13,2,7.17,0.57,6.03,59,425,59,10,1,1119,121,1,310,clean
1,13,23,0,28,4,4,4,8,3,0,76,4,23,0,62,39,0,28,13,0,14,0,3,3,1,8,71,3,1,6,0.63,5,8,51,8,1,1,115,13,1,37,clean
3,89,173,1.67,130,5,19,23,36,10,0,75,19,191,0.95,453,208,3,135,89,0,85,8,3,10,1,39,60.67,12,2,13.44,0.46,10.36,36,303,36,3,2,738,98,2,211,clean
1,4,42,0,62,0,10,4,4,1,0,17,0,42,4,108,8,0,62,4,0,22,0,2,1,1,4,0,1,1,26,0.07,22,4,104,4,1,1,138,4,1,99,clean
1,8,92,5,61,1,19,3,8,1,0,34,7,92,1,163,63,3,62,8,0,27,4,3,1,1,8,75,1,1,19,0.39,15,8,153,8,1,1,215,8,1,144,clean
10,38,103,0.43,78,2,20,10,20,5,0,98,6,116,0,223,31,2,73,38,0,33,8,8,5,1,20,14.17,5,2,8.57,0.14,8.29,20,181,20,6,1,283,40,1,142,clean
1,59,142,0,86,2,8,22,24,4,0,37,2,166,0,298,11,0,86,59,0,33,0,2,4,1,38,12,4,2,11,0.04,11,24,228,24,1,2,341,59,2,171,clean
12,73,140,0.33,86,0,9,6,6,19,0,84,0,155,0,272,85,0,79,73,0,44,0,6,19,1,40,0,30,2,4.17,0.31,4.17,6,226,19,8,2,394,115,2,188,clean
5,65,221,0,122,1,16,58,59,2,0,98,6,233,0,423,17,0,122,65,0,96,0,4,2,1,59,32,2,1,6.27,0.04,5.61,59,343,59,3,1,535,65,1,275,clean
8,76,138,0.5,94,0,7,4,4,24,0,56,0,155,0,281,31,0,89,76,0,46,0,4,24,1,43,0,25,2,10.75,0.11,10.75,4,232,18,6,2,353,81,2,193,clean
75,270,687,0.06,386,9,141,53,120,11,5,670,32,774,0.22,1363,186,24,370,276,0,175,53,40,11,1,153,2.5,12,2,9.5,0.14,9.08,119,1073,120,38,2,1657,313,2,811,clean
9,51,136,0.48,91,4,16,11,24,8,0,89,11,147,0,279,28,0,86,51,0,40,9,6,8,1,27,16.6,9,2,9.63,0.1,8.93,24,227,24,5,2,336,57,2,176,clean
3,202,511,2.61,308,0,35,30,46,19,0,72,0,540,1.61,966,370,34,292,202,0,166,16,2,19,1,80,48,20,4,19.11,0.38,16.69,1,819,46,2,4,1386,223,4,637,clean
1,14,29,0,23,0,4,6,6,3,0,19,5,29,0,61,28,0,23,14,0,11,0,2,3,1,10,56,5,3,8,0.46,7,6,52,6,1,2,100,21,2,37,clean
11,43,102,0.14,59,11,11,7,19,7,0,97,6,115,0.28,202,24,5,54,43,0,35,1,7,7,1,32,11.67,7,2,5.93,0.12,5.65,19,161,19,6,2,250,47,2,117,clean
2,43,89,0,58,0,3,1,1,9,0,14,0,95,0,189,219,0,55,43,0,32,0,1,9,1,29,0,11,2,3,1.16,3,1,147,21,2,2,423,48,2,105,clean
4,22,56,0.47,51,0,12,7,8,7,0,34,5,64,0.94,135,57,2,49,22,0,22,1,3,7,1,8,51.5,8,2,15.53,0.42,13.65,8,107,8,2,2,211,23,2,86,clean
1,8,44,0,38,2,5,3,5,2,0,18,0,46,1,95,40,1,38,8,0,15,0,2,2,1,5,60,2,1,16,0.42,15,4,82,5,1,1,150,8,1,71,clean
3,11,15,0.97,28,2,4,5,7,4,0,33,1,15,0.48,56,24,0,29,11,0,11,0,3,4,1,7,16.5,4,1,9.79,0.43,7.82,7,43,7,2,1,91,12,1,31,clean
2,48,85,0,86,0,1,1,1,8,0,14,0,89,0,220,189,0,78,48,0,30,0,1,8,2,31,0,9,3,13,0.86,13,1,171,15,2,3,432,50,3,127,clean
5,98,121,0,100,1,5,4,5,9,0,44,0,127,0,274,11,0,96,100,0,49,0,5,9,1,68,0,13,1,5.36,0.04,5.36,5,221,38,4,1,333,117,1,163,clean
4,55,66,1.5,50,0,8,2,2,16,0,28,0,73,0,138,33,0,47,55,0,14,0,2,16,1,32,0,16,3,12,0.24,11,2,116,9,3,2,168,57,2,93,clean
2,127,235,0,174,14,31,35,49,28,0,62,2,276,0,579,314,7,174,130,0,75,0,2,28,1,80,97,29,2,11,0.54,10,48,409,49,1,2,955,139,2,285,clean
1,9,17,0,15,0,2,4,4,6,0,17,1,18,0,41,24,0,14,9,0,7,0,2,6,1,6,25,6,2,9,0.59,8,4,32,4,1,2,72,9,2,23,clean
13,37,152,0.54,130,2,33,16,25,5,1,103,12,175,0.82,351,88,15,141,37,0,84,6,7,5,1,25,25,5,1,9.39,0.25,8.3,22,282,25,6,1,477,37,1,244,buggy
1,27,56,0,50,0,16,12,16,5,0,29,0,65,0,135,12,0,48,27,0,25,4,2,5,1,24,0,5,1,8,0.09,7,16,106,16,1,1,172,27,1,86,clean
3,22,33,0,65,0,7,17,17,3,0,43,2,33,0,138,45,0,66,22,0,25,0,3,3,1,17,46.5,3,1,7.63,0.33,7.63,17,98,17,2,1,208,22,1,75,clean
1,9,13,0,31,4,8,1,5,3,0,33,1,13,1,61,19,0,29,9,0,20,0,3,3,1,5,40,3,1,10,0.31,9,5,44,5,1,1,100,9,1,36,clean
3,11,15,0,41,0,6,9,9,3,0,168,1,18,0,69,25,0,40,11,0,15,0,4,3,1,11,31,3,1,5.58,0.36,4.67,9,56,9,2,1,109,11,1,44,clean
6,86,67,0,68,0,6,4,4,10,0,86,0,84,0,194,302,0,68,86,0,27,0,6,10,1,64,0,10,2,8.79,1.56,8.79,4,135,24,4,1,520,96,1,94,clean
2,48,106,3,97,0,20,8,8,14,0,21,1,114,2,251,80,0,95,48,0,32,0,1,14,1,12,62,16,7,30,0.32,26,8,203,8,1,6,345,60,6,156,clean
1,120,274,2,184,9,24,5,28,16,0,68,2,280,1,522,106,5,167,120,2,73,14,2,16,1,43,95,17,4,19,0.2,17,24,458,28,1,4,659,127,4,354,clean
3,14,24,0,20,1,6,7,8,6,0,34,1,28,0,63,115,0,20,14,20,15,0,2,6,1,8,35.5,7,1,5.94,1.83,5.94,8,44,8,2,1,191,15,1,29,clean
1,32,53,0,45,0,5,5,11,6,0,24,6,54,0,125,13,0,46,32,0,15,6,1,6,1,18,77,8,3,9,0.1,9,10,98,11,1,2,153,37,2,65,clean
1,0,1,0,84,0,2,0,0,0,0,13,0,1,0,88,13,81,85,0,0,13,0,2,0,0,0,0,0,0,0,0.15,0,0,85,0,1,0,113,0,0,84,clean
15,29,120,0.2,68,4,20,8,19,3,0,123,13,134,0.41,225,33,0,62,29,0,48,7,9,3,1,21,9.75,3,1,6.85,0.15,6.44,19,188,19,8,1,292,30,1,159,clean
1,55,110,0,66,0,11,16,24,11,5,37,8,132,0,237,36,2,63,65,0,33,3,2,14,1,24,84,14,2,9,0.15,8,24,176,24,1,2,292,67,2,123,clean
17,104,370,0.08,170,8,43,18,49,6,0,166,28,402,0.33,648,113,3,160,104,0,108,23,10,6,1,57,10.22,7,2,8.41,0.17,7.67,49,540,49,9,2,839,116,2,437,clean
